user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Bin_6_5-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__Anaerosacchariphilus sp002160825	GCF_002160825.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__Anaerosacchariphilus sp002160825	98.6	0.92	GCF_002160825.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__Anaerosacchariphilus sp002160825	98.6	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002160765.1, s__Anaerosacchariphilus sp002160765, 95.0, 83.08, 0.71; GCF_902362725.1, s__Anaerosacchariphilus sp900066385, 95.0, 78.72, 0.34; GCF_014290175.1, s__Anaerosacchariphilus sp014290175, 95.0, 78.65, 0.33; GCA_900553635.1, s__Anaerosacchariphilus sp900553635, 95.0, 78.64, 0.3; GCF_009917555.1, s__Anaerosacchariphilus sp009917555, 95.0, 77.46, 0.25; GCF_011959465.1, s__Anaerosacchariphilus sp011959465, 95.0, 77.38, 0.22	82.21	11	N/A	N/A
Bin_6_6-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis	GCF_900626145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis	96.34	0.84	GCF_900626145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis	96.34	0.84	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900540545.1, s__Intestinimonas sp900540545, 95.0, 80.99, 0.53; GCF_001244995.1, s__Intestinimonas massiliensis, 95.0, 80.47, 0.54; GCF_004154955.1, s__Intestinimonas butyriciproducens, 95.0, 80.05, 0.5	54.97	11	N/A	N/A
Bin_6_7-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	N/A	N/A	N/A	N/A	N/A	GCA_003343625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp003343625	84.25	0.74	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900550285.1, s__Eisenbergiella sp900550285, 95.0, 78.06, 0.31; GCF_003481005.1, s__Eisenbergiella sp900066775, 95.0, 77.7, 0.18; GCA_900544445.1, s__Eisenbergiella sp900544445, 95.0, 77.67, 0.21; GCA_900539715.1, s__Eisenbergiella sp900539715, 95.0, 77.6, 0.17; GCA_002361095.1, s__Eisenbergiella sp002361095, 95.0, 77.05, 0.17; GCF_001881565.1, s__Eisenbergiella tayi, 95.0, 77.02, 0.11; GCF_900243045.1, s__Eisenbergiella massiliensis, 95.0, 76.97, 0.13; GCF_003478085.1, s__Eisenbergiella sp003478085, 95.0, 76.71, 0.13; GCA_900555195.1, s__Eisenbergiella sp900555195, 95.0, 76.56, 0.09; GCA_900548905.1, s__Eisenbergiella sp900548905, 95.0, 76.5, 0.12	92.59	11	0.9863933102636969	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Bin_6_8-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	GCF_004340125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	98.8	0.96	GCF_004340125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	98.8	0.96	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.57	11	N/A	N/A
Bin_6_9_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Marseille-P4683;s__	N/A	N/A	N/A	N/A	N/A	GCF_900232885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Marseille-P4683;s__Marseille-P4683 sp900232885	83.66	0.76	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	88.58	11	0.9851961360021538	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Bin_7_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_002315015.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium sp002315015	77.61	0.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900759375.1, s__Ruthenibacterium sp900759375, 95.0, 79.15, 0.28; GCA_003149955.1, s__Ruthenibacterium sp003149955, 95.0, 79.02, 0.27; GCF_000949455.1, s__Ruthenibacterium lactatiformans, 95.0, 78.94, 0.36; GCA_900546885.1, s__Ruthenibacterium sp900546885, 95.0, 78.91, 0.33; GCA_013316265.1, s__Ruthenibacterium sp013316265, 95.0, 78.32, 0.21; GCA_009929695.1, s__Ruthenibacterium sp009929695, 95.0, 76.13, 0.1	87.27	11	0.9451435310435592	N/A
Bin_7_10-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_900548545.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900548545	94.1	0.59	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000435395.1, s__Acutalibacter sp000435395, 95.0, 83.69, 0.5; GCA_900543555.1, s__Acutalibacter sp900543555, 95.0, 82.87, 0.49; GCF_900755895.1, s__Acutalibacter sp900755895, 95.0, 81.85, 0.44; GCA_000432995.1, s__Acutalibacter sp000432995, 95.0, 81.7, 0.5; GCA_900543305.1, s__Acutalibacter sp900543305, 95.0, 80.98, 0.39; GCF_900759575.1, s__Acutalibacter sp900759575, 95.0, 80.8, 0.37; GCF_009936035.1, s__Acutalibacter sp009936035, 95.0, 78.25, 0.25; GCF_003612555.1, s__Acutalibacter sp003612555, 95.0, 78.18, 0.24; GCF_900048895.1, s__Acutalibacter timonensis, 95.0, 78.16, 0.19; GCF_009936055.1, s__Acutalibacter sp009936055, 95.0, 78.0, 0.24; GCF_009917525.1, s__Acutalibacter sp009917525, 95.0, 77.52, 0.14; GCF_002201475.1, s__Acutalibacter muris, 95.0, 77.39, 0.2; GCF_009917305.1, s__Acutalibacter muris_A, 95.0, 77.15, 0.17	60.37	11	0.9945056714665894	N/A
Bin_7_11-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp900548845	GCA_900548845.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp900548845	97.56	0.92	GCA_900548845.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp900548845	97.56	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003343805.1, s__UMGS1004 sp003343805, 95.0, 89.23, 0.69; GCA_900547645.1, s__UMGS1004 sp900547645, 95.0, 79.27, 0.37; GCF_900761685.1, s__UMGS1004 sp900761685, 95.0, 79.02, 0.27	89.8	11	N/A	N/A
Bin_7_12-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	GCF_001435955.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	97.22	0.84	GCF_001435955.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	97.22	0.84	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000615845.1, s__Ligilactobacillus hayakitensis, 95.0, 80.01, 0.31; GCF_001434535.1, s__Ligilactobacillus animalis, 95.0, 78.99, 0.13; GCF_001591685.1, s__Ligilactobacillus murinus, 95.0, 78.75, 0.12; GCF_900113455.1, s__Ligilactobacillus ruminis, 95.0, 78.66, 0.07; GCF_001654615.1, s__Ligilactobacillus aviarius_B, 95.0, 78.51, 0.09; GCF_001436315.1, s__Ligilactobacillus aviarius, 95.0, 78.49, 0.09; GCF_000423265.1, s__Ligilactobacillus saerimneri, 95.0, 78.29, 0.09; GCF_003864415.1, s__Ligilactobacillus salitolerans, 95.0, 78.28, 0.05; GCF_001436215.1, s__Ligilactobacillus agilis, 95.0, 78.27, 0.12; GCF_000423245.1, s__Ligilactobacillus ceti, 95.0, 78.14, 0.2; GCF_001434405.1, s__Ligilactobacillus apodemi, 95.0, 78.13, 0.15; GCF_900110005.1, s__Ligilactobacillus ruminis_A, 95.0, 78.12, 0.12; GCA_001435375.1, s__Ligilactobacillus araffinosus, 95.0, 77.84, 0.13; GCF_900765635.1, s__Ligilactobacillus sp900765635, 95.0, 77.58, 0.15; GCF_001435755.1, s__Ligilactobacillus acidipiscis, 95.0, 77.51, 0.09; GCF_000615765.1, s__Ligilactobacillus equi, 95.0, 77.24, 0.11; GCF_000349725.1, s__Ligilactobacillus pobuzihii, 95.0, 77.07, 0.08	92.5	11	N/A	N/A
Bin_7_14-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__QALS01 sp900555925	GCA_900555925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__QALS01 sp900555925	95.24	0.85	GCA_900555925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__QALS01 sp900555925	95.24	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900540805.1, s__QALS01 sp003150575, 95.0, 79.7, 0.33; GCA_900552625.1, s__QALS01 sp900552625, 95.0, 78.82, 0.34; GCF_900769545.1, s__QALS01 sp900769545, 95.0, 76.76, 0.06	91.26	11	N/A	N/A
Bin_7_2-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	85.65	11	0.7247869850404234	N/A
Bin_7_3-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	79.09	11	0.8518245662208213	N/A
Bin_7_4_1-contigs	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	GCF_000210055.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	96.8	0.78	GCF_000210055.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	96.8	0.78	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900199375.1, s__Gordonibacter urolithinfaciens, 95.0, 93.71, 0.8; GCA_900170005.1, s__Gordonibacter massiliensis, 95.0, 87.18, 0.73; GCF_003339845.1, s__Gordonibacter sp003339845, 95.0, 86.97, 0.69	86.34	11	N/A	N/A
Bin_7_5_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	ANI	N/A	GCF_900761675.1, s__Borkfalkia sp900761675, 95.0, 79.25, 0.36; GCF_900761665.1, s__Borkfalkia sp900761665, 95.0, 79.08, 0.34; GCF_004134775.1, s__Borkfalkia ceftriaxoniphila, 95.0, 78.52, 0.26; GCA_900557285.1, s__Borkfalkia sp900557285, 95.0, 77.44, 0.2; GCA_003343765.1, s__Borkfalkia sp003343765, 95.0, 77.27, 0.2	80.17	11	0.927537591208699	N/A
Bin_7_6_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	GCF_000392875.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	98.62	0.86	GCF_000392875.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	98.62	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001465345.1, s__Enterococcus rotai, 95.0, 79.06, 0.21; GCF_002148425.1, s__Enterococcus sp002148425, 95.0, 78.8, 0.23; GCF_002140715.1, s__Enterococcus sp002140715, 95.0, 78.6, 0.23; GCF_002197645.1, s__Enterococcus wangshanyuanii, 95.0, 78.54, 0.21; GCF_000407165.1, s__Enterococcus haemoperoxidus, 95.0, 78.51, 0.24; GCF_002141365.1, s__Enterococcus sp002141365, 95.0, 78.49, 0.24; GCF_001730295.1, s__Enterococcus plantarum, 95.0, 78.49, 0.22; GCF_000633635.1, s__Enterococcus crotali, 95.0, 78.48, 0.24; GCF_001742285.1, s__Enterococcus rivorum, 95.0, 78.42, 0.2; GCF_001730365.1, s__Enterococcus quebecensis, 95.0, 78.41, 0.22; GCF_000407445.1, s__Enterococcus moraviensis, 95.0, 78.38, 0.25; GCF_001730285.1, s__Enterococcus ureasiticus, 95.0, 78.35, 0.24; GCF_001730305.1, s__Enterococcus termitis, 95.0, 78.3, 0.23; GCF_001730315.1, s__Enterococcus ureilyticus, 95.0, 78.27, 0.22; GCF_002174455.1, s__Enterococcus sp002174455, 95.0, 78.21, 0.21; GCA_001465115.1, s__Enterococcus silesiacus, 95.0, 78.18, 0.25; GCF_000407145.1, s__Enterococcus caccae, 95.0, 78.1, 0.26; GCF_002140975.1, s__Enterococcus sp002140975, 95.0, 78.05, 0.14	93.49	11	N/A	N/A
Bin_7_7-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__UMGS743;s__UMGS743 sp900545085	GCA_900545085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__UMGS743;s__UMGS743 sp900545085	99.73	0.89	GCA_900545085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__UMGS743;s__UMGS743 sp900545085	99.73	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.75	11	N/A	N/A
Bin_7_8_1-contigs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii	GCF_000369045.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii	97.02	0.91	GCF_000369045.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii	97.02	0.91	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013009345.1, s__Acinetobacter sp013009345, 95.0, 94.98, 0.86; GCF_002928115.1, s__Acinetobacter pittii_H, 95.0, 94.61, 0.86; GCF_001605885.1, s__Acinetobacter lactucae, 95.0, 93.55, 0.85; GCF_013344765.1, s__Acinetobacter lactucae_A, 95.0, 93.22, 0.9; GCF_000399685.1, s__Acinetobacter pittii_E, 95.0, 92.59, 0.83; GCF_000196795.1, s__Acinetobacter oleivorans, 95.0, 91.64, 0.85; GCF_000313935.1, s__Acinetobacter sp000313935, 95.0, 91.34, 0.86; GCF_000399665.1, s__Acinetobacter calcoaceticus_B, 95.0, 90.84, 0.83; GCF_000368965.1, s__Acinetobacter calcoaceticus, 95.0, 90.15, 0.83; GCF_900520355.1, s__Acinetobacter calcoaceticus_C, 95.0, 89.65, 0.85; GCF_000368065.1, s__Acinetobacter seifertii, 95.0, 89.07, 0.82; GCF_009759685.1, s__Acinetobacter baumannii, 95.0, 88.99, 0.84; GCF_000368085.1, s__Acinetobacter nosocomialis, 95.0, 88.57, 0.8; GCF_002165255.2, s__Acinetobacter sp002165255, 95.0, 80.92, 0.44; GCA_014635885.1, s__Acinetobacter vivianii, 95.0, 80.84, 0.43; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 80.78, 0.45; GCF_000368765.1, s__Acinetobacter junii, 95.0, 80.65, 0.45; GCA_014636095.1, s__Acinetobacter modestus, 95.0, 80.63, 0.41; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 80.49, 0.44; GCF_000369065.1, s__Acinetobacter haemolyticus, 95.0, 80.47, 0.4; GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 80.35, 0.43; GCF_000369645.1, s__Acinetobacter sp000369645, 95.0, 80.32, 0.42; GCF_900406815.1, s__Acinetobacter haemolyticus_A, 95.0, 80.29, 0.45; GCF_000369625.1, s__Acinetobacter variabilis, 95.0, 80.27, 0.29; GCF_000368585.1, s__Acinetobacter venetianus, 95.0, 80.27, 0.43; GCF_000368025.1, s__Acinetobacter parvus, 95.0, 80.26, 0.41; GCF_000369005.1, s__Acinetobacter beijerinckii, 95.0, 80.25, 0.43; GCF_000413855.1, s__Acinetobacter gyllenbergii, 95.0, 80.2, 0.43; GCA_014635545.1, s__Acinetobacter courvalinii, 95.0, 80.16, 0.39; GCF_000413935.1, s__Acinetobacter colistiniresistens, 95.0, 80.16, 0.41; GCF_013072695.1, s__Acinetobacter sp013072695, 95.0, 80.11, 0.42; GCF_008630915.1, s__Acinetobacter sp008630915, 95.0, 80.1, 0.42; GCF_004208515.1, s__Acinetobacter halotolerans, 95.0, 80.01, 0.43; GCF_011753255.1, s__Acinetobacter sp011753255, 95.0, 79.96, 0.42; GCF_000367945.1, s__Acinetobacter proteolyticus, 95.0, 79.96, 0.43; GCF_009884975.1, s__Acinetobacter dispersus, 95.0, 79.92, 0.43; GCF_000374425.1, s__Acinetobacter tjernbergiae, 95.0, 79.92, 0.4; GCF_000368925.1, s__Acinetobacter bereziniae, 95.0, 79.9, 0.33; GCA_003987695.1, s__Acinetobacter sp003987695, 95.0, 79.9, 0.38; GCF_000369505.1, s__Acinetobacter sp000369505, 95.0, 79.79, 0.4; GCF_000369805.1, s__Acinetobacter sp000369805, 95.0, 79.78, 0.41; GCF_900625095.1, s__Acinetobacter sp900625095, 95.0, 79.78, 0.4; GCF_008993995.1, s__Acinetobacter brisouii_A, 95.0, 79.77, 0.33; GCF_000368825.1, s__Acinetobacter ursingii, 95.0, 79.73, 0.35; GCF_000632455.1, s__Acinetobacter sp000632455, 95.0, 79.73, 0.31; GCF_000805455.1, s__Acinetobacter sp000805455, 95.0, 79.72, 0.36; GCF_902753875.1, s__Acinetobacter bouvetii_A, 95.0, 79.62, 0.33; GCF_000214135.1, s__Acinetobacter sp000214135, 95.0, 79.62, 0.32; GCF_006757745.1, s__Acinetobacter radioresistens, 95.0, 79.57, 0.29; GCF_002018365.1, s__Acinetobacter sp002018365, 95.0, 79.53, 0.29; GCF_002135355.1, s__Acinetobacter sp002135355, 95.0, 79.52, 0.33; GCF_000760595.1, s__Acinetobacter soli, 95.0, 79.51, 0.33; GCF_000368145.1, s__Acinetobacter guillouiae, 95.0, 79.51, 0.34; GCA_002455755.1, s__Acinetobacter sp002455755, 95.0, 79.45, 0.31; GCF_000368565.1, s__Acinetobacter gerneri, 95.0, 79.43, 0.31; GCF_002165375.2, s__Acinetobacter chinensis, 95.0, 79.43, 0.26; GCF_000368685.1, s__Acinetobacter baylyi, 95.0, 79.42, 0.34; GCF_004336635.1, s__Acinetobacter sp004336635, 95.0, 79.42, 0.36; GCF_009372255.1, s__Acinetobacter guerrae, 95.0, 79.4, 0.38; GCF_002135195.1, s__Acinetobacter sp002135195, 95.0, 79.4, 0.34; GCF_001307195.1, s__Acinetobacter equi, 95.0, 79.39, 0.36; GCF_002135315.1, s__Acinetobacter sp002135315, 95.0, 79.38, 0.33; GCF_002233755.1, s__Acinetobacter piscicola, 95.0, 79.37, 0.33; GCF_002135245.1, s__Acinetobacter sp002135245, 95.0, 79.35, 0.3; GCF_009707625.1, s__Acinetobacter sp009707625, 95.0, 79.35, 0.46; GCF_003611475.1, s__Acinetobacter sp003611475, 95.0, 79.34, 0.32; GCA_002365595.1, s__Acinetobacter sp002365595, 95.0, 79.33, 0.34; GCF_009372215.1, s__Acinetobacter portensis, 95.0, 79.3, 0.39; GCF_001704615.3, s__Acinetobacter defluvii, 95.0, 79.26, 0.29; GCF_003261585.1, s__Acinetobacter sp003261585, 95.0, 79.25, 0.26; GCF_000368265.1, s__Acinetobacter sp000368265, 95.0, 79.25, 0.29; GCF_002135205.1, s__Acinetobacter sp002135205, 95.0, 79.24, 0.3; GCF_004331075.1, s__Acinetobacter sp004331075, 95.0, 79.24, 0.32; GCF_000488275.1, s__Acinetobacter brisouii, 95.0, 79.23, 0.29; GCF_900096895.1, s__Acinetobacter kookii, 95.0, 79.21, 0.32; GCA_008017255.1, s__Acinetobacter sp008017255, 95.0, 79.19, 0.43; GCF_004152775.1, s__Acinetobacter piscicola_A, 95.0, 79.16, 0.3; GCF_011578045.1, s__Acinetobacter sp011578045, 95.0, 79.16, 0.31; GCF_002135415.1, s__Acinetobacter sp002135415, 95.0, 79.16, 0.33; GCF_001696605.3, s__Acinetobacter wuhouensis, 95.0, 79.16, 0.33; GCF_902825285.1, s__Acinetobacter sp900323515, 95.0, 79.1, 0.29; GCF_003268395.1, s__Acinetobacter sp003268395, 95.0, 79.08, 0.3; GCF_004331285.1, s__Acinetobacter sp004331285, 95.0, 79.04, 0.34; GCF_902809855.1, s__Acinetobacter sp902809855, 95.0, 79.03, 0.31; GCF_003024515.2, s__Acinetobacter sp003024515, 95.0, 79.0, 0.32; GCA_009912575.1, s__Acinetobacter bereziniae_A, 95.0, 78.97, 0.29; GCF_002135235.1, s__Acinetobacter sp002135235, 95.0, 78.91, 0.36; GCF_011578285.1, s__Acinetobacter sp011578285, 95.0, 78.9, 0.29; GCF_002135345.1, s__Acinetobacter sp002135345, 95.0, 78.83, 0.36; GCF_000829675.1, s__Acinetobacter rudis, 95.0, 78.79, 0.23; GCF_006352475.1, s__Acinetobacter pullicarnis, 95.0, 78.79, 0.24; GCF_001612555.1, s__Acinetobacter sp001612555, 95.0, 78.6, 0.24; GCF_000488215.1, s__Acinetobacter nectaris, 95.0, 78.58, 0.25; GCF_004345325.1, s__Acinetobacter calcoaceticus_D, 95.0, 78.52, 0.21; GCF_001704115.1, s__Acinetobacter larvae, 95.0, 78.24, 0.19; GCF_008693185.1, s__Acinetobacter qingfengensis, 95.0, 77.86, 0.17; GCF_002174125.1, s__Acinetobacter populi, 95.0, 77.81, 0.16; GCA_008017315.1, s__Acinetobacter sp008017315, 95.0, 77.59, 0.22; GCF_900096995.1, s__Acinetobacter puyangensis, 95.0, 77.57, 0.16	98.89	11	N/A	N/A
