user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
maxbin_256_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	ANI	N/A	GCF_900761675.1, s__Borkfalkia sp900761675, 95.0, 79.81, 0.34; GCF_900761665.1, s__Borkfalkia sp900761665, 95.0, 79.64, 0.37; GCF_004134775.1, s__Borkfalkia ceftriaxoniphila, 95.0, 78.29, 0.28; GCA_900557285.1, s__Borkfalkia sp900557285, 95.0, 77.82, 0.17; GCA_003343765.1, s__Borkfalkia sp003343765, 95.0, 77.69, 0.14	86.02	11	0.9294417958762051	N/A
maxbin_260_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	N/A	N/A	N/A	N/A	N/A	GCF_002160915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp002160915	87.99	0.43	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002160895.1, s__Faecalibacterium sp002160895, 95.0, 84.01, 0.41; GCF_002549975.1, s__Faecalibacterium prausnitzii_H, 95.0, 82.51, 0.22; GCA_900758465.1, s__Faecalibacterium sp900758465, 95.0, 82.24, 0.19; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.77, 0.17; GCF_010509575.1, s__Faecalibacterium prausnitzii_C, 95.0, 81.53, 0.22; GCA_900539945.1, s__Faecalibacterium sp900539945, 95.0, 81.51, 0.19; GCA_900539885.1, s__Faecalibacterium sp900539885, 95.0, 81.5, 0.18; GCF_002549755.1, s__Faecalibacterium prausnitzii_D, 95.0, 81.47, 0.2; GCF_003293635.1, s__Faecalibacterium prausnitzii_G, 95.0, 81.42, 0.24; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 81.2, 0.21; GCF_002550035.1, s__Faecalibacterium prausnitzii_E, 95.0, 80.98, 0.28; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 80.85, 0.22; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 80.75, 0.22; GCA_003449675.1, s__Faecalibacterium sp003449675, 95.0, 80.74, 0.14; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 80.53, 0.12; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0612, 80.51, 0.25; GCA_900540455.1, s__Faecalibacterium sp900540455, 95.0, 80.44, 0.21; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 80.4, 0.15; GCF_002550015.1, s__Faecalibacterium prausnitzii_A, 95.0612, 80.35, 0.22; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 79.87, 0.15; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 79.69, 0.11; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 79.59, 0.13	15.66	11	0.9918571336780319	N/A
maxbin_261_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_G;s__	N/A	N/A	N/A	N/A	N/A	GCF_000425525.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_G;s__Ruminococcus_G gauvreauii	78.27	0.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	87.51	11	0.9329471206360794	N/A
maxbin_263_fasta_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	GCF_003726095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	99.34	0.89	GCF_003726095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	99.34	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001591585.1, s__Niallia circulans, 95.0, 95.06, 0.83; GCF_900199695.1, s__Niallia sp900199695, 95.0, 84.49, 0.66; GCF_001076885.1, s__Niallia sp001076885, 95.0, 83.62, 0.62; GCF_009183415.1, s__Niallia sp009183415, 95.0, 82.43, 0.37; GCF_004005475.1, s__Niallia taxi, 95.0, 78.65, 0.19; GCA_011524565.1, s__Niallia sp011524565, 95.0, 78.53, 0.17; GCF_002835805.1, s__Niallia nealsonii, 95.0, 78.43, 0.22; GCF_007273535.1, s__Niallia circulans_B, 95.0, 78.41, 0.17	87.27	11	N/A	N/A
maxbin_264_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__	ANI	N/A	GCA_900540045.1, s__Firm-11 sp900540045, 95.0, 96.59, 0.31; GCA_900553905.1, s__Firm-11 sp900553905, 95.0, 88.74, 0.35; GCA_900550955.1, s__Firm-11 sp900550955, 95.0, 79.77, 0.18; GCA_900548145.1, s__Firm-11 sp900548145, 95.0, 78.69, 0.12; GCA_004556545.1, s__Firm-11 sp004556545, 95.0, 78.28, 0.14; GCA_012517815.1, s__Firm-11 sp012517815, 95.0, 78.02, 0.11; GCA_001604115.1, s__Firm-11 sp001604115, 95.0, 77.45, 0.09; GCA_012523405.1, s__Firm-11 sp012523405, 95.0, 77.35, 0.05; GCA_001604105.1, s__Firm-11 sp001604105, 95.0, 77.29, 0.05; GCA_009783365.1, s__Firm-11 sp009783365, 95.0, 77.24, 0.04; GCA_012729115.1, s__Firm-11 sp012729115, 95.0, 77.17, 0.06	40.62	11	0.98101019707708	Genome has more than 18.3% of markers with multiple hits
maxbin_266_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna aminovalerica	GCF_900115365.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna aminovalerica	99.24	0.7	GCF_900115365.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna aminovalerica	99.24	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014218335.1, s__Anaerocolumna cellulosilytica, 95.0, 77.91, 0.07; GCA_002294045.1, s__Anaerocolumna sp002294045, 95.0, 77.82, 0.11; GCF_009931695.1, s__Anaerocolumna sp009931695, 95.0, 77.44, 0.13; GCF_900143645.1, s__Anaerocolumna xylanovorans, 95.0, 77.25, 0.08; GCF_900142215.1, s__Anaerocolumna jejuensis, 95.0, 76.85, 0.09; GCF_014218355.1, s__Anaerocolumna sp014218355, 95.0, 76.64, 0.07; GCF_000702945.1, s__Anaerocolumna sp000702945, 95.0, 76.44, 0.08; GCA_002434335.1, s__Anaerocolumna sp002434335, 95.0, 75.8, 0.07	23.27	11	N/A	N/A
maxbin_268_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	ANI	N/A	GCF_900761665.1, s__Borkfalkia sp900761665, 95.0, 80.4, 0.4; GCF_900761675.1, s__Borkfalkia sp900761675, 95.0, 80.28, 0.4; GCF_004134775.1, s__Borkfalkia ceftriaxoniphila, 95.0, 78.56, 0.3; GCA_003343765.1, s__Borkfalkia sp003343765, 95.0, 77.92, 0.13; GCA_900557285.1, s__Borkfalkia sp900557285, 95.0, 77.74, 0.12	51.44	11	0.9316300312386034	N/A
maxbin_269_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__	N/A	N/A	N/A	N/A	N/A	GCF_900757145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__UBA7160 sp900757145	77.85	0.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003612585.1, s__UBA7160 sp003612585, 95.0, 77.33, 0.17; GCA_004557975.1, s__UBA7160 sp004557975, 95.0, 77.24, 0.17; GCF_902363665.1, s__UBA7160 sp902363665, 95.0, 77.18, 0.19; GCF_902363135.1, s__UBA7160 sp902363135, 95.0, 76.96, 0.17; GCA_002491565.1, s__UBA7160 sp002491565, 95.0, 76.51, 0.16; GCA_902783665.1, s__UBA7160 sp902783665, 95.0, 75.67, 0.07	37.98	11	0.9742585138963393	N/A
maxbin_270_fasta_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__	ANI	N/A	GCF_900751815.1, s__CAG-460 sp900751815, 95.0, 79.06, 0.39; GCA_900546715.1, s__CAG-460 sp900546715, 95.0, 78.96, 0.34; GCA_000437355.1, s__CAG-460 sp000437355, 95.0, 78.42, 0.31; GCA_900544625.1, s__CAG-460 sp900544625, 95.0, 77.99, 0.33; GCA_902797105.1, s__CAG-460 sp902797105, 95.0, 77.8, 0.35; GCA_900551525.1, s__CAG-460 sp900551525, 95.0, 77.67, 0.31; GCA_000438075.1, s__CAG-460 sp000438075, 95.0, 77.54, 0.32; GCA_000437315.1, s__CAG-460 sp000437315, 95.0, 76.36, 0.18; GCA_002439555.1, s__CAG-460 sp002439555, 95.0, 76.31, 0.16; GCA_012799635.1, s__CAG-460 sp012799635, 95.0, 75.92, 0.12	68.2	11	0.9694797064057568	Genome has more than 10.8% of markers with multiple hits
maxbin_276_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__CABKMX01;s__	N/A	N/A	N/A	N/A	N/A	GCA_902373595.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__CABKMX01;s__CABKMX01 sp902373595	76.19	0.11	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	57.57	11	0.8519592038697547	Genome has more than 25.0% of markers with multiple hits
maxbin_278_fasta_sub_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-776;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic novelty determined using RED	N/A	N/A	38.3	11	0.9514480839305435	Genome has more than 15.8% of markers with multiple hits
maxbin_279_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	68.2	11	0.8990796340835802	N/A
maxbin_280_fasta_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus alactolyticus	GCF_012277075.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus alactolyticus	99.36	0.91	GCF_012277075.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus alactolyticus	99.36	0.91	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900475675.1, s__Streptococcus lutetiensis, 95.0, 82.08, 0.59; GCF_000154985.1, s__Streptococcus infantarius, 95.0, 82.04, 0.59; GCF_000283635.1, s__Streptococcus macedonicus, 96.3165, 81.74, 0.63; GCF_000187265.1, s__Streptococcus equinus, 95.0, 81.64, 0.6; GCF_002000985.1, s__Streptococcus gallolyticus, 96.3165, 81.62, 0.66; GCF_900104225.1, s__Streptococcus equinus_D, 95.1145, 81.57, 0.56; GCF_900101445.1, s__Streptococcus equinus_B, 95.0, 81.53, 0.58; GCF_004352735.1, s__Streptococcus sp002393675, 95.1145, 81.41, 0.47; GCF_003337175.1, s__Streptococcus gallolyticus_B, 95.6693, 81.33, 0.64; GCF_900478025.1, s__Streptococcus pasteurianus, 96.1304, 81.09, 0.64; GCF_001074805.1, s__Streptococcus parasanguinis_A, 95.0, 79.77, 0.18; GCF_000188295.1, s__Streptococcus vestibularis, 95.0, 79.77, 0.25; GCF_003627135.1, s__Streptococcus koreensis, 95.0, 79.69, 0.14; GCF_001553855.1, s__Streptococcus gordonii, 95.0, 79.67, 0.15; GCF_010120595.1, s__Streptococcus thermophilus, 95.0, 79.64, 0.22; GCF_902363395.1, s__Streptococcus sp902363395, 95.0, 79.6, 0.17; GCF_000785515.1, s__Streptococcus salivarius, 95.0, 79.54, 0.27; GCF_000180035.1, s__Streptococcus parasanguinis_C, 95.0, 79.52, 0.18; GCF_000380005.1, s__Streptococcus didelphis, 95.0, 79.52, 0.13; GCF_000188055.2, s__Streptococcus urinalis, 95.0, 79.46, 0.16; GCF_000314795.2, s__Streptococcus sp000314795, 95.0, 79.44, 0.19; GCF_000164675.2, s__Streptococcus parasanguinis, 95.0, 79.44, 0.19; GCF_000376985.1, s__Streptococcus henryi, 95.0, 79.38, 0.31; GCF_014435245.1, s__Streptococcus sp900543065, 95.0, 79.33, 0.18; GCF_000960035.1, s__Streptococcus oralis_G, 95.0, 79.3, 0.17; GCF_000186465.1, s__Streptococcus australis, 95.0, 79.28, 0.18; GCF_009738225.1, s__Streptococcus sp001556435, 95.0, 79.28, 0.26; GCF_000963275.1, s__Streptococcus parasanguinis_B, 95.0, 79.28, 0.2; GCF_000448565.1, s__Streptococcus sp000448565, 95.0, 79.27, 0.19; GCF_001073155.1, s__Streptococcus parasanguinis_D, 95.0, 79.24, 0.18; GCF_010604095.1, s__Streptococcus sp000187445, 95.0, 79.2, 0.27; GCF_002964045.1, s__Streptococcus suis_U, 95.0, 79.19, 0.15; GCF_001587175.1, s__Streptococcus sp001587175, 95.0, 79.19, 0.18; GCF_004785935.1, s__Streptococcus rubneri, 95.0, 79.17, 0.16; GCF_002953735.1, s__Streptococcus pluranimalium, 95.0, 79.12, 0.21; GCF_004166885.1, s__Streptococcus sp004166885, 95.0, 79.09, 0.18; GCF_002055535.1, s__Streptococcus pyogenes, 95.0, 79.09, 0.21; GCF_900459225.1, s__Streptococcus dysgalactiae, 95.0, 79.05, 0.21; GCF_011039275.1, s__Streptococcus hyointestinalis_A, 95.0, 79.04, 0.24; GCF_000187935.1, s__Streptococcus parauberis, 95.0, 79.04, 0.19; GCF_000380145.1, s__Streptococcus thoraltensis, 95.0, 78.97, 0.21; GCF_000380105.1, s__Streptococcus orisratti, 95.0, 78.97, 0.32; GCF_000379985.1, s__Streptococcus caballi, 95.0, 78.97, 0.36; GCF_900459405.1, s__Streptococcus hyointestinalis, 95.0, 78.94, 0.24; GCA_900637675.1, s__Streptococcus equi, 95.0, 78.93, 0.14; GCA_900546335.1, s__Streptococcus sp900546335, 95.0, 78.93, 0.17; GCF_000420785.1, s__Streptococcus hyovaginalis, 95.0, 78.93, 0.2; GCF_900475595.1, s__Streptococcus uberis, 95.0, 78.92, 0.18; GCA_902373455.1, s__Streptococcus sp902373455, 95.0, 78.9, 0.11; GCF_001885095.1, s__Streptococcus bovimastitidis, 95.0, 78.9, 0.2; GCF_002386345.1, s__Streptococcus oralis_S, 95.0, 78.9, 0.18; GCF_011421455.1, s__Streptococcus sp011421455, 95.0, 78.88, 0.16; GCF_001598035.1, s__Streptococcus halotolerans, 95.0, 78.86, 0.21; GCF_003686955.1, s__Streptococcus sp003686955, 95.0, 78.86, 0.21; GCF_000186445.1, s__Streptococcus agalactiae, 95.0, 78.85, 0.21; GCF_001984715.1, s__Streptococcus azizii, 95.0, 78.85, 0.11; GCF_003674745.1, s__Streptococcus iniae, 95.0, 78.83, 0.2; GCF_000188035.1, s__Streptococcus pseudoporcinus, 95.0, 78.81, 0.18; GCF_007859205.1, s__Streptococcus sp007859205, 95.0, 78.8, 0.16; GCF_009870755.1, s__Streptococcus halichoeri, 95.0, 78.78, 0.15; GCF_001182825.2, s__Streptococcus sp001182825, 95.0, 78.76, 0.15; GCF_000188015.2, s__Streptococcus ictaluri, 95.0, 78.75, 0.21; GCF_001921845.1, s__Streptococcus cuniculi, 95.0, 78.73, 0.16; GCF_002887775.1, s__Streptococcus penaeicida, 95.0, 78.73, 0.21; GCF_011038795.1, s__Streptococcus sp011038795, 95.0, 78.7, 0.14; GCF_000785785.1, s__Streptococcus uberis_A, 95.0, 78.69, 0.18; GCF_000423745.1, s__Streptococcus plurextorum, 95.0, 78.6, 0.2; GCA_900555155.1, s__Streptococcus sp900555155, 95.0, 78.57, 0.1; GCF_900636575.1, s__Streptococcus canis, 95.0, 78.56, 0.21; GCF_001708305.1, s__Streptococcus himalayensis, 95.0, 78.54, 0.15; GCF_000187975.2, s__Streptococcus criceti, 95.0, 78.5, 0.15; GCF_901542335.1, s__Streptococcus porcinus_A, 95.0, 78.5, 0.16; GCF_007859195.1, s__Streptococcus pharyngis, 95.0, 78.48, 0.14; GCF_002760245.1, s__Streptococcus suis_I, 95.0, 78.44, 0.18; GCF_900475415.1, s__Streptococcus porcinus, 95.0, 78.41, 0.16; GCA_000440235.1, s__Streptococcus suis_F, 95.0, 78.41, 0.2; GCF_001937065.1, s__Streptococcus sp001937065, 95.0, 78.4, 0.18; GCF_001302265.1, s__Streptococcus phocae, 95.0, 78.36, 0.18; GCF_902729355.1, s__Streptococcus sp902729355, 95.0, 78.31, 0.22; GCF_002355215.1, s__Streptococcus troglodytae, 95.0, 78.28, 0.2; GCF_000286075.1, s__Streptococcus ratti, 95.0, 78.28, 0.23; GCA_003521145.1, s__Streptococcus sp003521145, 95.0, 78.26, 0.2; GCF_000423765.1, s__Streptococcus porci, 95.0, 78.25, 0.21; GCF_000372425.1, s__Streptococcus ferus, 95.0, 78.25, 0.17; GCF_000425025.1, s__Streptococcus castoreus, 95.0, 78.22, 0.2; GCF_900459175.1, s__Streptococcus downei, 95.0, 78.17, 0.15; GCF_000380085.1, s__Streptococcus merionis, 95.0, 78.16, 0.11; GCF_000423725.1, s__Streptococcus devriesei, 95.0, 78.13, 0.17; GCF_001431045.1, s__Streptococcus orisasini, 95.0, 78.13, 0.21; GCF_012396585.1, s__Streptococcus ovuberis, 95.0, 78.11, 0.11; GCF_006739205.1, s__Streptococcus mutans, 95.0, 78.06, 0.21; GCA_900755085.1, s__Streptococcus sp900755085, 95.0, 77.95, 0.14; GCF_000686605.1, s__Streptococcus sobrinus, 95.0, 77.93, 0.16; GCF_000380045.1, s__Streptococcus marimammalium, 95.0, 77.91, 0.11; GCF_001578885.1, s__Streptococcus sp001578885, 95.0, 77.91, 0.15; GCF_000380025.1, s__Streptococcus entericus, 95.0, 77.82, 0.11; GCF_000187995.2, s__Streptococcus macacae, 95.0, 77.82, 0.14; GCF_003086355.1, s__Streptococcus sp003086355, 95.0, 77.27, 0.13; GCF_001642085.1, s__Streptococcus pantholopis, 95.0, 76.85, 0.14	94.04	11	N/A	N/A
maxbin_282_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UMGS1603;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UMGS1603;s__	ANI	N/A	GCA_004555155.1, s__UMGS1603 sp004555155, 95.0, 80.27, 0.44; GCA_900553265.1, s__UMGS1603 sp900553265, 95.0, 80.12, 0.46; GCF_900759005.1, s__UMGS1603 sp900759005, 95.0, 78.12, 0.28	71.23	11	0.9349940506923742	Genome has more than 14.2% of markers with multiple hits
maxbin_283_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__	N/A	N/A	N/A	N/A	N/A	GCA_002314305.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__CAG-180 sp002314305	97.72	0.59	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900545625.1, s__CAG-180 sp900545625, 95.0, 94.56, 0.58; GCA_004555265.1, s__CAG-180 sp004555265, 95.0, 77.45, 0.2; GCF_900766945.1, s__CAG-180 sp900766945, 95.0, 77.42, 0.2; GCA_900540295.1, s__CAG-180 sp900540295, 95.0, 77.21, 0.19; GCA_002490525.1, s__CAG-180 sp002490525, 95.0, 76.72, 0.14; GCA_002437245.1, s__CAG-180 sp002437245, 95.0, 76.56, 0.04; GCA_900315985.1, s__CAG-180 sp900315985, 95.0, 76.24, 0.03; GCA_000432435.1, s__CAG-180 sp000432435, 95.0, 76.1, 0.05; GCA_002490425.1, s__CAG-180 sp002490425, 95.0, 76.04, 0.03; GCA_002361875.1, s__CAG-180 sp002361875, 95.0, 75.99, 0.03; GCA_004556705.1, s__CAG-180 sp004556705, 95.0, 75.88, 0.03	59.14	11	0.9986348764466464	Genome has more than 20.8% of markers with multiple hits
