ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description
0000403903	megahit_199035_4917-5312	PF01325.14	42.3	3.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000404174	megahit_199128_31128-32486	PF13091.1	74.2	4.9e-21	PLDc_2	-	PFAM	PLD-like domain
0000404335	megahit_199236_6212-7228	PF13950.1	110	2.4e-32	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000404431	megahit_199259_5294-5563	PF01909.18	44.1	1.2e-11	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000404595	megahit_199335_7-795	K11068_1278_95_625	230.2	9.5e-69	hlyIII	-	KEGG	hemolysin III
0000404968	megahit_199682_3412-3909	TIGR01593	61.3	4.4e-17	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000404968	megahit_199682_3412-3909	PF05105.7	99.8	4.8e-29	Phage_holin_4	-	PFAM	Holin family
0000405006	megahit_199699_90-1046	PF01636.18	44.9	7.6e-12	APH	-	PFAM	Phosphotransferase enzyme family
0000405322	megahit_199903_8275-8604	PF07883.6	59.5	1.1e-16	Cupin_2	-	PFAM	Cupin domain
0000405435	megahit_199977_5673-7199	PF13091.1	103.5	4.2e-30	PLDc_2	-	PFAM	PLD-like domain
0000405445	megahit_199980_3663-4301	PF00717.18	61.4	3e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000405581	megahit_200023_1317-2072	PF10671.4	82.8	7.7e-24	TcpQ	-	PFAM	Toxin co-regulated pilus biosynthesis protein Q
0000405703	megahit_200108_2-799	PF13950.1	65	2.7e-18	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000405742	megahit_200108_36315-36863	PF00717.18	69.1	1.2e-19	Peptidase_S24	-	PFAM	Peptidase S24-like
0000405770	megahit_200108_67423-67797	PF00903.20	64.6	5.2e-18	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000405809	megahit_200108_105654-106388	PF00881.19	78.1	4.4e-22	Nitroreductase	-	PFAM	Nitroreductase family
0000405864	megahit_200108_161627-162391	PF03372.18	62.2	4.6e-17	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000405916	megahit_200108_215381-215776	TIGR01593	80.7	4.4e-23	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000405916	megahit_200108_215381-215776	PF05105.7	117.6	1.5e-34	Phage_holin_4	-	PFAM	Holin family
0000405998	megahit_200108_309096-310214	K11022_5	59.3	2.1e-16	rtxA1	-	KEGG	structural toxin protein (hemagglutinin\/hemolysin) RtxA
0000406047	megahit_200118_523-1698	PF01636.18	54.9	6.6e-15	APH	-	PFAM	Phosphotransferase enzyme family
0000406077	megahit_200122_396-1217	PF00882.13	46.4	2.1e-12	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000406180	megahit_200194_978-1268	PF02452.12	77.3	6.1e-22	PemK	-	PFAM	PemK-like protein
0000406238	megahit_200232_16088-16804	PF04488.10	59.5	2.2e-16	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif
0000406238	megahit_200232_16088-16804	PF12919.2	48.6	2.7e-13	TcdA_TcdB	-	PFAM	TcdA/TcdB catalytic glycosyltransferase domain
0000406326	megahit_200284_27285-28736	K12340_892	128.7	1.3e-37	tolC	-	KEGG	outer membrane protein
0000406384	megahit_200313_2531-3082	K11062_2	45.8	1.5e-12	entD	-	KEGG	probable enterotoxin D
0000406420	megahit_200342_3037-3537	PF00881.19	101.4	2.9e-29	Nitroreductase	-	PFAM	Nitroreductase family
0000406435	megahit_200360_289-1299	PF14057.1	633.3	3.8e-191	GGGtGRT	-	PFAM	GGGtGRT protein
0000406453	megahit_200361_14558-17491	PF08367.6	206.5	1.9e-61	M16C_assoc	-	PFAM	Peptidase M16C associated
0000406453	megahit_200361_14558-17491	PF05193.16	74.2	6.4e-21	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000406453	megahit_200361_14558-17491	K06972_355	992	1.5e-298	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000406684	megahit_200471_8411-9850	K10816_8	88	2.6e-25	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000406685	megahit_200471_9877-11139	K10815_8	60.8	4.2e-17	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000406728	megahit_200485_2-1108	PF00652.17	114.4	2.1e-33	Ricin_B_lectin	-	PFAM	Ricin-type beta-trefoil lectin domain
0000406770	megahit_200515_3465-5306	PF01636.18	49.8	2.4e-13	APH	-	PFAM	Phosphotransferase enzyme family
0000406772	megahit_200515_6246-7154	PF01636.18	57	1.5e-15	APH	-	PFAM	Phosphotransferase enzyme family
0000406817	megahit_200564_1-609	PF00873.14	142.5	6.2e-42	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000406850	megahit_200578_5927-6109	PF14003.1	46.8	1.5e-12	YlbE	-	PFAM	YlbE-like protein
0000406919	megahit_200585_31449-32984	PF13091.1	81.5	2.7e-23	PLDc_2	-	PFAM	PLD-like domain
0000406921	megahit_200585_33851-34528	K11062_2	96.3	7.9e-28	entD	-	KEGG	probable enterotoxin D
0000406949	megahit_200595_7340-7759	PF02742.10	43.8	9.8e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000407178	megahit_200721_8308-9621	PF07883.6	40.7	7.9e-11	Cupin_2	-	PFAM	Cupin domain
0000407179	megahit_200721_9969-10448	TIGR01593	46.4	1.9e-12	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000407179	megahit_200721_9969-10448	PF05105.7	92.2	1.1e-26	Phage_holin_4	-	PFAM	Holin family
0000407260	megahit_200728_26945-27247	PF05016.9	49.3	3.1e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000407290	megahit_200729_27485-28768	PF05193.16	70.3	1.1e-19	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000407291	megahit_200729_28765-30045	K06972_355	64.9	1.7e-18	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000407291	megahit_200729_28765-30045	PF05193.16	70.7	7.9e-20	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000407291	megahit_200729_28765-30045	PF00675.15	63.5	1.2e-17	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000407333	megahit_200770_7361-7759	PF02452.12	104.6	2.1e-30	PemK	-	PFAM	PemK-like protein
0000407645	megahit_200907_31506-34040	PF13954.1	127.7	1.6e-37	PapC_N	-	PFAM	PapC N-terminal domain
0000407645	megahit_200907_31506-34040	PF13953.1	60.9	4.3e-17	PapC_C	-	PFAM	PapC C-terminal domain
0000407661	megahit_200907_47519-47812	PF05016.9	54	1.1e-14	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000407701	megahit_200907_95003-96562	K11017_55	249.6	3.5e-74	shlB	-	KEGG	hemolysin activation\/secretion protein
0000407702	megahit_200907_96577-100536	PF05860.8	114.5	1.5e-33	Haemagg_act	-	PFAM	haemagglutination activity domain
0000407702	megahit_200907_96577-100536	K15125_378	568.9	1.2e-170	fhaB	-	KEGG	filamentous hemagglutinin
0000407702	megahit_200907_96577-100536	K11016_57	272.5	3.7e-81	shlA	-	KEGG	hemolysin
0000407763	megahit_200907_166052-167632	K03699_483	236.6	2.1e-70	tlyC	-	KEGG	putative hemolysin
0000407816	megahit_200939_12772-13104	K11068_1278_95_625	59.2	1.9e-16	hlyIII	-	KEGG	hemolysin III
0000407817	megahit_200939_13154-13447	K11068_1278_95_625	80.7	5e-23	hlyIII	-	KEGG	hemolysin III
0000407898	megahit_200954_1980-2372	PF00903.20	58.7	3.5e-16	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000407909	megahit_200958_7873-9405	K12340_892	181	1.8e-53	tolC	-	KEGG	outer membrane protein
0000407966	megahit_201010_14626-16887	K11060_3	55.3	2.2e-15	entB	-	KEGG	probable enterotoxin B
0000407968	megahit_201010_18139-18537	PF02742.10	56.2	1.3e-15	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000408011	megahit_201058_7369-8187	PF04488.10	42.9	3.3e-11	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif
0000408173	megahit_201120_10-549	PF00717.18	68.9	1.4e-19	Peptidase_S24	-	PFAM	Peptidase S24-like
0000408200	megahit_201137_6449-7030	PF00717.18	66.7	6.5e-19	Peptidase_S24	-	PFAM	Peptidase S24-like
0000408212	megahit_201138_3094-3393	PF13997.1	103.8	2.6e-30	YqjK	-	PFAM	YqjK-like protein
0000408304	megahit_201192_628-1731	PF01636.18	103	1.4e-29	APH	-	PFAM	Phosphotransferase enzyme family
0000408311	megahit_201200_2606-3139	PF02452.12	82.9	1.1e-23	PemK	-	PFAM	PemK-like protein
0000408344	megahit_201224_14095-15111	PF13950.1	113.1	2.7e-33	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000408528	megahit_201357_4709-5596	PF03372.18	43.7	2e-11	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000408620	megahit_201444_7283-7690	PF00903.20	46	3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000408812	megahit_201551_1-612	PF00881.19	88.1	3.5e-25	Nitroreductase	-	PFAM	Nitroreductase family
0000408813	megahit_201551_625-1224	PF00881.19	129	9.3e-38	Nitroreductase	-	PFAM	Nitroreductase family
0000408818	megahit_201556_1105-3849	PF00717.18	47	9.5e-13	Peptidase_S24	-	PFAM	Peptidase S24-like
0000408939	megahit_201599_26912-27490	PF00717.18	45.4	3e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000408940	megahit_201599_27507-28067	PF10502.4	44.4	7.2e-12	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000408940	megahit_201599_27507-28067	PF00717.18	47.4	7e-13	Peptidase_S24	-	PFAM	Peptidase S24-like
0000409002	megahit_201613_1259-2392	PF00267.16	493.7	1.8e-148	Porin_1	-	PFAM	Gram-negative porin
0000409043	megahit_201620_307-696	PF00903.20	61.4	5.3e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000409044	megahit_201620_785-1747	PF13950.1	51.2	5.5e-14	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000409098	megahit_201620_62116-62730	PF00881.19	115.5	1.4e-33	Nitroreductase	-	PFAM	Nitroreductase family
0000409143	megahit_201620_117567-118238	PF00881.19	108.9	1.5e-31	Nitroreductase	-	PFAM	Nitroreductase family
0000409235	megahit_201620_225608-226591	PF00903.20	69.1	2.1e-19	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000409515	megahit_201743_1459-1923	PF00903.20	42.1	4.9e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000409547	megahit_201747_20191-21726	PF07883.6	42.7	1.8e-11	Cupin_2	-	PFAM	Cupin domain
0000409626	megahit_201761_8237-9703	K11062_2	85	2.1e-24	entD	-	KEGG	probable enterotoxin D
0000409627	megahit_201761_9705-10205	TIGR01593	44	1e-11	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000409627	megahit_201761_9705-10205	PF05105.7	93	6.4e-27	Phage_holin_4	-	PFAM	Holin family
0000409714	megahit_201771_61610-62203	PF00881.19	100.9	4.1e-29	Nitroreductase	-	PFAM	Nitroreductase family
0000409875	megahit_201823_3012-3494	PF10502.4	40.7	1e-10	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000409875	megahit_201823_3012-3494	PF00717.18	60.1	7.5e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000409923	megahit_201867_16347-17102	PF03372.18	89	3e-25	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000410119	megahit_202017_474-1295	K11021_124	46	1.2e-12	tccC	-	KEGG	insecticidal toxin complex protein TccC
0000410147	megahit_202049_7195-10020	PF14010.1	42.6	1.6e-11	PEPcase_2	-	PFAM	Phosphoenolpyruvate carboxylase
0000410165	megahit_202073_515-3634	PF00801.15	51.5	4e-14	PKD	-	PFAM	PKD domain
0000410165	megahit_202073_515-3634	K01387_172	610.3	3.1e-183	colA	-	KEGG	microbial collagenase [EC:3.4.24.3]
0000410165	megahit_202073_515-3634	PF08453.5	161.2	1.1e-47	Peptidase_M9_N	-	PFAM	Peptidase family M9 N-terminal
0000410323	megahit_202178_2704-3015	PF05016.9	41.3	1e-10	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000410396	megahit_202208_394-834	PF02742.10	42.4	2.7e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000410396	megahit_202208_394-834	PF01325.14	41.4	6.7e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000410404	megahit_202211_3001-3639	PF00717.18	46.8	1.1e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000410404	megahit_202211_3001-3639	PF10502.4	46.6	1.5e-12	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000410430	megahit_202230_400-1107	PF01473.15	162.9	1.5e-49	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000410430	megahit_202230_400-1107	K11063_6	70.9	1.6e-20	tcdAB	-	KEGG	toxin A\/B
0000410441	megahit_202257_4757-5104	PF02452.12	110.4	3.3e-32	PemK	-	PFAM	PemK-like protein
0000410461	megahit_202257_23228-24145	PF00246.19	122.4	1.7e-35	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000410495	megahit_202257_61200-61862	PF00717.18	54.3	5.1e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000410539	megahit_202288_6466-7218	PF01636.18	66.5	1.9e-18	APH	-	PFAM	Phosphotransferase enzyme family
0000410592	megahit_202295_522-866	PF07883.6	47.1	8.2e-13	Cupin_2	-	PFAM	Cupin domain
0000410625	megahit_202302_25778-26158	PF02742.10	46.9	1e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000410652	megahit_202332_1606-3144	PF13091.1	90.3	4.9e-26	PLDc_2	-	PFAM	PLD-like domain
0000410670	megahit_202342_2640-3038	PF00903.20	50.2	1.5e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000410671	megahit_202342_3028-3411	PF00903.20	47.1	1.4e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000410692	megahit_202358_4444-5064	PF00717.18	58.6	2.4e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000410743	megahit_202388_30977-32350	K03699_483	379.3	1e-113	tlyC	-	KEGG	putative hemolysin
0000410831	megahit_202416_1187-1573	PF02452.12	105	1.5e-30	PemK	-	PFAM	PemK-like protein
0000410872	megahit_202447_2-472	PF00873.14	110.7	2.5e-32	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000410908	megahit_202450_36003-36560	PF01909.18	41.9	6.1e-11	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000410922	megahit_202465_3230-3904	K11068_1278_95_625	217.9	5.7e-65	hlyIII	-	KEGG	hemolysin III
0000411038	megahit_202563_25353-25904	PF07883.6	63.5	6e-18	Cupin_2	-	PFAM	Cupin domain
0000411041	megahit_202563_29741-30073	PF07883.6	55	2.7e-15	Cupin_2	-	PFAM	Cupin domain
0000411110	megahit_202605_3-2267	PF13953.1	74.9	1.8e-21	PapC_C	-	PFAM	PapC C-terminal domain
0000411110	megahit_202605_3-2267	PF13954.1	54.3	6.7e-15	PapC_N	-	PFAM	PapC N-terminal domain
0000411112	megahit_202606_2-565	PF03372.18	51.8	6.6e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000411185	megahit_202667_2876-3808	PF01636.18	67.3	1e-18	APH	-	PFAM	Phosphotransferase enzyme family
0000411215	megahit_202707_663-1655	K03699_483	268.3	4.7e-80	tlyC	-	KEGG	putative hemolysin
0000411234	megahit_202708_1953-2567	PF00717.18	58.9	1.9e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000411255	megahit_202724_621-1076	K11068_1278_95_625	174.3	1.2e-51	hlyIII	-	KEGG	hemolysin III
0000411310	megahit_202784_1-1134	K10816_8	54.9	2.9e-15	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000411326	megahit_202798_13584-14231	K11068_1278_95_625	221.3	5e-66	hlyIII	-	KEGG	hemolysin III
0000411353	megahit_202803_1-270	PF07883.6	54	5.6e-15	Cupin_2	-	PFAM	Cupin domain
0000411360	megahit_202813_130-408	PF04221.7	60.8	5.2e-17	RelB	-	PFAM	RelB antitoxin
0000411521	megahit_202865_8602-9636	K11041_146	326.2	9.2e-98	eta	-	KEGG	exfoliative toxin A\/B
0000411540	megahit_202865_34239-36014	PF06609.8	65.9	1.3e-18	TRI12	-	PFAM	Fungal trichothecene efflux pump (TRI12)
0000411555	megahit_202865_50573-51079	PF00881.19	99.5	1.1e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000411788	megahit_203045_384-962	PF00881.19	123	6.8e-36	Nitroreductase	-	PFAM	Nitroreductase family
0000412073	megahit_203117_25845-28013	TIGR03396	942.6	6.8e-284	PC_PLC	-	TIGR	phospholipase C, phosphocholine-specific
0000412073	megahit_203117_25845-28013	K01114_780_95_420	495.4	7e-149	plc	-	KEGG	Phospholipase C
0000412100	megahit_203124_18814-19194	PF01909.18	43.8	1.5e-11	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000412107	megahit_203132_138-893	PF03372.18	95.2	3.7e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000412306	megahit_203359_314-1138	PF03372.18	55.4	5.4e-15	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000412647	megahit_203624_925-1269	PF02452.12	110.3	3.4e-32	PemK	-	PFAM	PemK-like protein
0000412649	megahit_203625_2-979	PF01636.18	86.4	1.6e-24	APH	-	PFAM	Phosphotransferase enzyme family
0000412763	megahit_203718_5329-5856	PF00881.19	82.7	1.6e-23	Nitroreductase	-	PFAM	Nitroreductase family
0000412799	megahit_203740_651-2093	K12340_892	122	1.4e-35	tolC	-	KEGG	outer membrane protein
0000412893	megahit_203785_46012-47373	K03699_483	411.5	1.7e-123	tlyC	-	KEGG	putative hemolysin
0000412894	megahit_203785_47468-47815	PF02452.12	106.2	6.5e-31	PemK	-	PFAM	PemK-like protein
0000412927	megahit_203795_16485-17483	PF14057.1	641.1	1.7e-193	GGGtGRT	-	PFAM	GGGtGRT protein
0000412934	megahit_203795_24434-24805	PF00903.20	42	5.1e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000412998	megahit_203795_100983-101750	PF03372.18	96.4	1.7e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000413268	megahit_203916_599-1162	PF02452.12	77	7.5e-22	PemK	-	PFAM	PemK-like protein
0000413378	megahit_204026_5532-6284	PF01636.18	51.9	5.4e-14	APH	-	PFAM	Phosphotransferase enzyme family
0000413467	megahit_204068_46448-47110	K11068_1278_95_625	226.6	1.2e-67	hlyIII	-	KEGG	hemolysin III
0000413471	megahit_204068_49196-50152	K11060_3	76.1	1.1e-21	entB	-	KEGG	probable enterotoxin B
0000413508	megahit_204081_1709-2467	PF03372.18	78.2	5.8e-22	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000413615	megahit_204144_30942-31529	PF10502.4	41	8e-11	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000413615	megahit_204144_30942-31529	PF00717.18	46.7	1.2e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000413616	megahit_204144_31542-32120	PF00717.18	46.2	1.7e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000413778	megahit_204226_9985-10626	TIGR02771	44.9	4.6e-12	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF
0000413778	megahit_204226_9985-10626	PF10502.4	48	5.6e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000413778	megahit_204226_9985-10626	PF00717.18	69	1.2e-19	Peptidase_S24	-	PFAM	Peptidase S24-like
0000413800	megahit_204228_1015-1917	PF03837.9	115.1	1.5e-33	RecT	-	PFAM	RecT family
0000414146	megahit_204469_86897-87436	PF00717.18	81.2	2e-23	Peptidase_S24	-	PFAM	Peptidase S24-like
0000414146	megahit_204469_86897-87436	PF10502.4	41.7	5.1e-11	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26
0000414209	megahit_204469_151310-152548	PF05193.16	137.1	3.4e-40	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000414209	megahit_204469_151310-152548	K06972_355	70.9	2.8e-20	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000414209	megahit_204469_151310-152548	PF00675.15	158.9	4.6e-47	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000414279	megahit_204525_6298-6819	PF00881.19	86.6	1e-24	Nitroreductase	-	PFAM	Nitroreductase family
0000414296	megahit_204525_21498-22400	PF00246.19	83.6	1.1e-23	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000414372	megahit_204574_1021-1923	PF03837.9	116.2	7.1e-34	RecT	-	PFAM	RecT family
0000414630	megahit_204671_16595-20092	PF00246.19	42.4	4e-11	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000414743	megahit_204702_3778-4485	PF00881.19	46.1	3e-12	Nitroreductase	-	PFAM	Nitroreductase family
0000414791	megahit_204798_1-630	K03699_483	145.9	6.8e-43	tlyC	-	KEGG	putative hemolysin
0000414852	megahit_204842_740-1177	PF05105.7	121.4	1e-35	Phage_holin_4	-	PFAM	Holin family
0000414852	megahit_204842_740-1177	TIGR01593	93.1	6.4e-27	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000414871	megahit_204847_13019-13426	PF02742.10	56.7	9.2e-16	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000414871	megahit_204847_13019-13426	PF01325.14	49.2	2.3e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000414939	megahit_204889_6147-9260	PF00873.14	996.4	7e-300	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000414958	megahit_204889_29162-29953	PF03372.18	77.1	1.2e-21	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000414980	megahit_204889_48882-49307	PF00903.20	42.3	4.1e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000415119	megahit_204904_246-515	TIGR02116	110.4	1.9e-32	toxin_Txe_YoeB	-	TIGR	addiction module toxin, Txe/YoeB family
0000415120	megahit_204904_508-777	PF04221.7	40.9	8.3e-11	RelB	-	PFAM	RelB antitoxin
0000415224	megahit_204939_1848-3290	K10816_8	89	1.3e-25	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000415225	megahit_204939_3287-4648	K10815_8	66.2	9.6e-19	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000415268	megahit_204952_21069-21833	PF00881.19	84.2	5.6e-24	Nitroreductase	-	PFAM	Nitroreductase family
0000415270	megahit_204952_23858-24541	K11062_2	48.4	2.5e-13	entD	-	KEGG	probable enterotoxin D
0000415415	megahit_205063_13901-14551	K11068_1278_95_625	222.9	1.6e-66	hlyIII	-	KEGG	hemolysin III
0000415423	megahit_205063_19526-20764	PF01636.18	43.8	1.7e-11	APH	-	PFAM	Phosphotransferase enzyme family
0000415506	megahit_205147_108-437	PF07883.6	43.7	9e-12	Cupin_2	-	PFAM	Cupin domain
0000415547	megahit_205172_6211-10113	PF07953.7	43.9	1.2e-11	Toxin_R_bind_N	-	PFAM	Clostridium neurotoxin, N-terminal receptor binding
0000415578	megahit_205188_221-817	PF00717.18	61.5	2.8e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000415644	megahit_205233_1783-2355	PF07883.6	44	7.6e-12	Cupin_2	-	PFAM	Cupin domain
0000415659	megahit_205259_5545-6072	PF00881.19	115.2	1.7e-33	Nitroreductase	-	PFAM	Nitroreductase family
0000415742	megahit_205350_1558-1929	PF03372.18	47.7	1.2e-12	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000415756	megahit_205360_5187-5420	PF01325.14	44.4	7.6e-12	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000415762	megahit_205363_836-1486	K11021_124	41.6	2.6e-11	tccC	-	KEGG	insecticidal toxin complex protein TccC
0000415805	megahit_205410_1-768	K11060_3	51.1	4.3e-14	entB	-	KEGG	probable enterotoxin B
0000415849	megahit_205435_621-1241	PF00717.18	63.3	7.8e-18	Peptidase_S24	-	PFAM	Peptidase S24-like
0000416011	megahit_205490_7917-8309	PF07883.6	42.7	1.9e-11	Cupin_2	-	PFAM	Cupin domain
0000416069	megahit_205519_31854-32216	PF02452.12	109.3	6.9e-32	PemK	-	PFAM	PemK-like protein
0000416120	megahit_205537_11837-13390	K10816_8	56.1	1.2e-15	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000416121	megahit_205537_13395-14723	K10815_8	57.9	3.1e-16	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000416242	megahit_205638_1062-1457	PF01473.15	52	2.3e-14	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000416287	megahit_205674_285-767	TIGR01593	63.7	8.1e-18	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000416287	megahit_205674_285-767	PF05105.7	105.6	7.6e-31	Phage_holin_4	-	PFAM	Holin family
0000416288	megahit_205674_842-2245	K11062_2	129.4	7.6e-38	entD	-	KEGG	probable enterotoxin D
0000416455	megahit_205792_1360-4515	PF13091.1	68.5	2.7e-19	PLDc_2	-	PFAM	PLD-like domain
0000416642	megahit_205858_11851-12480	PF00881.19	53.1	2e-14	Nitroreductase	-	PFAM	Nitroreductase family
0000416670	megahit_205862_8483-9472	PF13950.1	65.1	2.5e-18	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000416681	megahit_205889_2-2173	PF05193.16	42.7	3e-11	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000416681	megahit_205889_2-2173	K06972_355	563.2	5e-169	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000416681	megahit_205889_2-2173	PF08367.6	224.9	4.4e-67	M16C_assoc	-	PFAM	Peptidase M16C associated
0000416827	megahit_206018_3-1265	PF01473.15	63.4	5.9e-18	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000416827	megahit_206018_3-1265	K11063_6	99.8	3.1e-29	tcdAB	-	KEGG	toxin A\/B
0000416986	megahit_206101_26999-27544	PF00717.18	42.2	3.1e-11	Peptidase_S24	-	PFAM	Peptidase S24-like
0000417001	megahit_206101_41432-41773	PF07883.6	63.7	5.3e-18	Cupin_2	-	PFAM	Cupin domain
