,Specific Contig,Bacteriophages,Insertion sequences,Integrative elements,Multiple,Plasmids,Total Number of Hits,Percent Bacteriophages,Percent Insertion sequences,Percent Integrative elements,Percent Plasmids,Percent Multiple,Amount of Unique ORFs
3690,megahit_49586,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3691,megahit_36119,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3692,megahit_49579,2.0,1.0,0.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,1
3693,megahit_49574,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3694,megahit_18555,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,1
3695,megahit_36168,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3696,megahit_7104,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,100.0,0.0,3
3697,megahit_36220,0.0,2.0,0.0,0.0,1.0,3.0,0.0,66.66666666666666,0.0,33.33333333333333,0.0,1
3698,megahit_36231,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3699,megahit_7106,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,1
3700,megahit_71065,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1
3701,megahit_7136,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,3
3702,megahit_36291,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3703,megahit_71386,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3704,megahit_18227,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,1
3705,megahit_71483,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,2
3706,megahit_49375,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3707,megahit_18148,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1
3708,megahit_36418,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3709,megahit_36450,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3710,megahit_71626,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3711,megahit_34647,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,1
3712,megahit_100,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,2
3713,megahit_34430,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,1
3714,megahit_51743,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,2
3715,megahit_5172,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3716,megahit_67708,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3717,megahit_20982,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,1
3718,megahit_2099,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3719,megahit_6814,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,1
3720,megahit_20881,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3721,megahit_34462,2.0,0.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,1
3722,megahit_34245,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1
3723,megahit_34246,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,3
3724,megahit_67942,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3725,megahit_6816,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,2
3726,megahit_67552,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1
3727,megahit_51512,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1
3728,megahit_6734,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3729,megahit_67360,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3730,megahit_67368,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1
3731,megahit_21134,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,100.0,0.0,3
3732,megahit_67453,0.0,1.0,1.0,0.0,1.0,3.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,1
3733,megahit_33915,1.0,0.0,1.0,0.0,1.0,3.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0,2
3734,megahit_20699,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3735,megahit_34069,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3736,megahit_21095,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3737,megahit_34040,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3738,megahit_34414,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,2
3739,megahit_67292,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3740,megahit_34402,2.0,0.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,2
3741,megahit_20966,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,2
3742,megahit_33650,2.0,0.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,1
3743,megahit_33667,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3744,megahit_52000,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1
3745,megahit_51002,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,3
3746,megahit_34203,2.0,1.0,0.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,1
3747,megahit_21475,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3748,megahit_68201,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3749,megahit_20491,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3750,megahit_67669,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,1
3751,megahit_67273,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3752,megahit_33748,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,2
3753,megahit_34215,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,1
3754,megahit_4445,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,2
3755,megahit_9035,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3756,megahit_49462,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,2
3757,megahit_56756,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,2
3758,megahit_78222,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3759,megahit_71154,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3760,megahit_59547,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3761,megahit_59972,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3762,megahit_4408,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,3
3763,megahit_44073,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3764,megahit_56370,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3765,megahit_9117,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3766,megahit_47173,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3767,megahit_59323,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3768,megahit_4402,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3769,megahit_9175,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,2
3770,megahit_604,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3771,megahit_76406,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3772,megahit_9081,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3773,megahit_65466,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3774,megahit_6585,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,2
3775,megahit_60205,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,3
3776,megahit_44344,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3777,megahit_8798,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3778,megahit_78185,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3779,megahit_44339,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3780,megahit_7435,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3781,megahit_67566,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3782,megahit_44303,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,4
3783,megahit_60136,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3784,megahit_5643,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3785,megahit_47190,2.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,50.0,0.0,1
3786,megahit_77687,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,3
3787,megahit_8853,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,2
3788,megahit_51474,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3789,megahit_76666,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,2
3790,megahit_46486,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3791,megahit_59874,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3792,megahit_4948,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,3
3793,megahit_48513,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,25.0,25.0,50.0,2
3794,megahit_65783,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3795,megahit_8970,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3796,megahit_8832,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3797,megahit_47555,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3798,megahit_56977,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3799,megahit_66069,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3800,megahit_9708,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,2
3801,megahit_49124,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3802,megahit_9733,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3803,megahit_52276,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3804,megahit_9761,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,4
3805,megahit_43501,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3806,megahit_7226,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3807,megahit_9816,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,4
3808,megahit_73130,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,2
3809,megahit_58486,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3810,megahit_43479,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,4
3811,megahit_43444,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3812,megahit_43517,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3813,megahit_51843,0.0,1.0,3.0,0.0,0.0,4.0,0.0,25.0,75.0,0.0,0.0,1
3814,megahit_77347,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3815,megahit_9932,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3816,megahit_72545,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,3
3817,megahit_72804,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3818,megahit_58033,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3819,megahit_52170,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,4
3820,megahit_46899,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3821,megahit_52145,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,2
3822,megahit_57849,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3823,megahit_77165,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3824,megahit_57814,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3825,megahit_57691,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3826,megahit_67079,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,50.0,50.0,0.0,1
3827,megahit_9700,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3828,megahit_57352,2.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,50.0,0.0,1
3829,megahit_73428,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3830,megahit_59267,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3831,megahit_67482,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3832,megahit_51558,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3833,megahit_51604,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3834,megahit_51617,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3835,megahit_4933,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3836,megahit_66112,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3837,megahit_56287,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3838,megahit_77614,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3839,megahit_5907,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3840,megahit_76885,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,3
3841,megahit_67452,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3842,megahit_9421,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3843,megahit_72025,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3844,megahit_73726,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3845,megahit_9477,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3846,megahit_43661,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,1
3847,megahit_72095,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3848,megahit_67309,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3849,megahit_43657,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3850,megahit_9568,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3851,megahit_9601,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,4
3852,megahit_57279,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3853,megahit_57285,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3854,megahit_57307,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3855,megahit_66311,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,4
3856,megahit_52277,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3857,megahit_49377,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3858,megahit_78260,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,3
3859,megahit_78336,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3860,megahit_53007,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3861,megahit_69075,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,4
3862,megahit_68100,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,2
3863,megahit_80099,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3864,megahit_63245,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3865,megahit_75632,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3866,megahit_63138,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3867,megahit_50512,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3868,megahit_68049,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3869,megahit_6313,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3870,megahit_54756,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3871,megahit_63038,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,2
3872,megahit_64697,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,3
3873,megahit_64720,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3874,megahit_69213,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3875,megahit_69235,1.0,0.0,0.0,0.0,3.0,4.0,25.0,0.0,0.0,75.0,0.0,2
3876,megahit_62929,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,3
3877,megahit_54930,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,4
3878,megahit_50471,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3879,megahit_64760,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3880,megahit_62859,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3881,megahit_7556,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3882,megahit_504,1.0,1.0,2.0,0.0,0.0,4.0,25.0,25.0,50.0,0.0,0.0,1
3883,megahit_7884,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,2
3884,megahit_47989,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3885,megahit_75544,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3886,megahit_76286,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3887,megahit_55198,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3888,megahit_50334,3.0,0.0,0.0,0.0,1.0,4.0,75.0,0.0,0.0,25.0,0.0,2
3889,megahit_69852,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3890,megahit_63675,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3891,megahit_75491,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3892,megahit_79972,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3893,megahit_45475,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,3
3894,megahit_50999,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3895,megahit_68288,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,2
3896,megahit_79550,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3897,megahit_4761,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3898,megahit_47648,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3899,megahit_51024,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3900,megahit_76202,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3901,megahit_64251,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3902,megahit_51045,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3903,megahit_47513,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3904,megahit_79737,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3905,megahit_64308,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3906,megahit_47721,2.0,0.0,2.0,0.0,0.0,4.0,50.0,0.0,50.0,0.0,0.0,1
3907,megahit_68491,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3908,megahit_68216,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3909,megahit_54277,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3910,megahit_5074,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3911,megahit_75875,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3912,megahit_45505,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3913,megahit_51083,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3914,megahit_64459,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3915,megahit_63879,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3916,megahit_64595,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,3
3917,megahit_64599,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3918,megahit_50688,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3919,megahit_78857,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3920,megahit_50646,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3921,megahit_6895,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3922,megahit_79895,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3923,megahit_63715,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3924,megahit_6540,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,25.0,0.0,0.0,1
3925,megahit_46089,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3926,megahit_69895,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3927,megahit_65120,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,1
3928,megahit_8237,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3929,megahit_50038,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3930,megahit_8333,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,1
3931,megahit_8334,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
3932,megahit_8337,1.0,0.0,3.0,0.0,0.0,4.0,25.0,0.0,75.0,0.0,0.0,1
3933,megahit_46347,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2
3934,megahit_7027,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,1
