Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
human1_concoct_10_refined_2_Bin_7_2-contigs.fa,p__Firmicutes (UID1022),100,295,158,97.78,0.63,0.0,1908454,22327,1887,1887,79219,354,298,286,2591,2401,39.8,5.63,-100.0,-1,-1,4,290,1,0,0,0
human1_concoct_10_refined_2_Bin_7_3-contigs.fa,g__Pseudomonas (UID4550),78,1044,368,99.77,1.85,18.18,7468795,71080,7026,7026,59071,381,317,307,4315,4216,35.9,5.43,-100.0,-1,-1,3,1021,19,1,0,0
human1_concoct_10_refined_2_Bin_7_4_1-contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,88.93,2.77,86.67,3852628,44386,3917,3917,11499,364,291,280,1539,1506,36.3,6.87,-100.0,-1,-1,119,1009,45,0,0,0
human1_concoct_10_refined_2_Bin_7_5_1-contigs.fa,c__Gammaproteobacteria (UID4442),899,311,184,100.0,0.0,0.0,3844059,43872,3680,3680,353187,371,306,294,3344,3121,35.9,7.75,-100.0,-1,-1,0,311,0,0,0,0
human1_concoct_10_refined_2_Bin_8_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,90.46,2.76,33.33,5750593,63328,5811,5811,9286,357,296,285,4366,4145,41.6,5.44,-100.0,-1,-1,37,235,6,0,0,0
human1_concoct_10_refined_2_Bin_8_2-contigs.fa,k__Bacteria (UID2372),131,176,105,82.86,3.49,40.0,2894617,32036,2948,2948,8577,350,285,274,1664,1630,37.7,5.92,-100.0,-1,-1,52,119,5,0,0,0
human1_concoct_10_refined_2_Bin_8_3-contigs.fa,o__Clostridiales (UID1120),304,247,141,63.3,0.53,50.0,1933870,21734,2299,2299,3464,319,251,241,2011,1897,41.4,3.82,-100.0,-1,-1,84,161,2,0,0,0
human1_concoct_10_refined_2_Bin_8_4_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,55.58,0.32,0.0,1935262,22109,2356,2356,2850,316,249,239,1089,1051,41.0,8.98,-100.0,-1,-1,135,141,2,0,0,0
human1_concoct_10_refined_2_Bin_8_5-contigs.fa,root (UID1),5656,56,24,0.0,0.0,0.0,1014548,12373,1159,1159,3700,329,263,252,2591,2492,41.9,7.3,-100.0,-1,-1,56,0,0,0,0,0
human1_concoct_10_refined_2_Bin_8_6_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,80.29,1.79,50.0,5276938,60630,5632,5632,6514,344,281,271,2176,2055,42.2,8.23,-100.0,-1,-1,78,196,4,0,0,0
human1_concoct_10_refined_2_Bin_8_7-contigs.fa,o__Clostridiales (UID1212),172,263,149,37.87,0.0,0.0,741945,7062,973,973,2432,285,223,216,1135,1070,38.1,6.86,-100.0,-1,-1,172,91,0,0,0,0
human1_concoct_10_refined_2_Bin_8_8-contigs.fa,k__Bacteria (UID203),5449,104,58,15.52,0.0,0.0,843226,14255,892,892,2471,374,292,276,1130,1075,40.4,3.65,-100.0,-1,-1,95,9,0,0,0,0
human1_concoct_10_refined_2_Bin_9_10_1-contigs.fa,p__Actinobacteria (UID2112),31,211,124,95.7,0.0,0.0,1727880,16905,1522,1522,117933,407,338,327,1577,1512,36.1,5.82,-100.0,-1,-1,9,202,0,0,0,0
human1_concoct_10_refined_2_Bin_9_11-contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,98.95,0.0,0.0,1596752,33353,1609,1609,362801,362,308,287,2358,2134,40.2,6.38,-100.0,-1,-1,4,441,0,0,0,0
human1_concoct_10_refined_2_Bin_9_12_1-contigs.fa,o__Bacteroidales (UID2621),198,427,260,99.62,0.51,0.0,4771357,71626,3953,3953,131412,441,362,344,3266,3043,39.2,4.82,-100.0,-1,-1,1,424,2,0,0,0
human1_concoct_10_refined_2_Bin_9_13_1-contigs.fa,p__Proteobacteria (UID3887),1487,256,161,85.09,0.0,0.0,1252340,12352,1084,1084,264899,412,336,325,1989,1907,35.0,8.57,-100.0,-1,-1,29,227,0,0,0,0
human1_concoct_10_refined_2_Bin_9_14_1-contigs.fa,p__Firmicutes (UID1022),100,295,158,96.11,0.0,0.0,1229859,16120,1196,1196,189532,359,309,296,1453,1332,39.0,6.05,-100.0,-1,-1,9,286,0,0,0,0
human1_concoct_10_refined_2_Bin_9_15_1-contigs.fa,k__Bacteria (UID2372),131,177,106,92.29,2.83,100.0,3978805,48099,3852,3852,51700,356,294,282,4981,4667,38.3,6.56,-100.0,-1,-1,36,138,3,0,0,0
human1_concoct_10_refined_2_Bin_9_16_1-contigs.fa,k__Bacteria (UID2372),131,177,106,95.75,4.1,100.0,4294095,50476,4246,4246,83979,345,288,276,2671,2565,38.7,6.66,-100.0,-1,-1,9,161,7,0,0,0
human1_concoct_10_refined_2_Bin_9_17-contigs.fa,o__Clostridiales (UID1212),172,257,149,95.64,0.67,0.0,2334237,21167,2232,2232,120742,379,309,300,2189,2066,38.4,4.69,-100.0,-1,-1,7,249,1,0,0,0
human1_concoct_10_refined_2_Bin_9_18_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,99.33,0.0,0.0,2830866,26527,2661,2661,69221,379,315,305,10093,9578,41.8,4.63,-100.0,-1,-1,1,262,0,0,0,0
human1_concoct_10_refined_2_Bin_9_19_1-contigs.fa,f__Enterobacteriaceae (UID5124),134,1172,336,94.79,1.62,42.86,4723381,53657,4434,4434,90798,376,315,303,3465,3206,36.2,6.25,-100.0,-1,-1,87,1064,21,0,0,0
human1_concoct_10_refined_2_Bin_9_1_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,97.99,2.35,0.0,2260794,36400,2162,2162,155262,378,309,292,2737,2544,38.9,6.17,-100.0,-1,-1,3,254,6,0,0,0
human1_concoct_10_refined_2_Bin_9_2-contigs.fa,o__Lactobacillales (UID544),293,475,267,82.12,0.94,33.33,2405726,30108,2292,2292,44802,357,294,281,2082,1945,35.3,5.87,-100.0,-1,-1,96,376,3,0,0,0
human1_concoct_10_refined_2_Bin_9_20_1-contigs.fa,o__Clostridiales (UID1212),172,257,149,95.97,1.28,75.0,3203881,28306,3209,3209,22632,369,297,288,2739,2556,38.8,4.28,-100.0,-1,-1,37,216,4,0,0,0
human1_concoct_10_refined_2_Bin_9_21-contigs.fa,o__Clostridiales (UID1212),172,263,149,17.26,2.68,0.0,1118220,13999,1154,1154,57044,379,284,272,2288,2148,38.7,5.82,-100.0,-1,-1,190,70,2,1,0,0
human1_concoct_10_refined_2_Bin_9_22_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,85.18,9.05,9.68,2791659,28972,2586,2586,53272,381,323,312,3722,3619,40.9,4.35,-100.0,-1,-1,42,209,25,2,0,0
human1_concoct_10_refined_2_Bin_9_23_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,89.93,0.0,0.0,2235353,20848,2319,2319,28521,355,282,273,2776,2630,38.5,5.31,-100.0,-1,-1,16,247,0,0,0,0
human1_concoct_10_refined_2_Bin_9_24_1-contigs.fa,o__Clostridiales (UID1212),172,261,147,88.03,4.09,42.86,2631745,27307,2406,2406,35350,382,317,306,3580,3324,35.8,5.63,-100.0,-1,-1,30,214,15,2,0,0
human1_concoct_10_refined_2_Bin_9_25-contigs.fa,o__Clostridiales (UID1212),172,261,147,68.05,8.57,35.29,2227993,22588,2256,2256,16358,366,288,278,2163,2081,36.6,6.22,-100.0,-1,-1,84,160,17,0,0,0
human1_concoct_10_refined_2_Bin_9_26_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,94.28,0.32,0.0,3853741,43923,3538,3538,137006,381,326,314,3758,3560,41.6,5.36,-100.0,-1,-1,26,251,1,0,0,0
human1_concoct_10_refined_2_Bin_9_27-contigs.fa,o__Clostridiales (UID1226),155,274,157,90.29,0.85,0.0,5780685,70062,5266,5268,110054,394,329,315,3474,3219,41.3,5.95,-100.0,-1,-1,26,246,2,0,0,0
human1_concoct_10_refined_2_Bin_9_3_1-contigs.fa,o__Clostridiales (UID1120),304,250,143,96.5,0.0,0.0,1859057,32966,1801,1801,114142,379,312,294,4643,4291,40.4,5.24,-100.0,-1,-1,6,244,0,0,0,0
human1_concoct_10_refined_2_Bin_9_4_1-contigs.fa,o__Clostridiales (UID1120),304,247,141,97.52,1.42,0.0,1361142,23004,1303,1303,146590,391,324,307,1723,1589,42.1,4.25,-100.0,-1,-1,4,241,2,0,0,0
human1_concoct_10_refined_2_Bin_9_5_1-contigs.fa,k__Bacteria (UID203),5449,103,57,36.84,0.0,0.0,498783,6103,475,475,498783,398,321,308,2373,2248,39.9,4.39,-100.0,-1,-1,79,24,0,0,0,0
human1_concoct_10_refined_2_Bin_9_6-contigs.fa,o__Clostridiales (UID1120),304,247,141,89.36,0.0,0.0,2055837,23862,1924,1924,158474,391,318,306,3144,2957,40.3,6.77,-100.0,-1,-1,23,224,0,0,0,0
human1_concoct_10_refined_2_Bin_9_7_1-contigs.fa,o__Clostridiales (UID1125),128,313,164,95.73,0.0,0.0,1433698,28647,1357,1357,229860,370,321,300,4381,4023,41.4,5.59,-100.0,-1,-1,10,303,0,0,0,0
human1_concoct_10_refined_2_Bin_9_8_1-contigs.fa,o__Clostridiales (UID1212),172,257,149,97.99,1.34,20.0,2648460,25137,2618,2618,49931,373,294,284,1887,1776,38.6,5.63,-100.0,-1,-1,3,249,5,0,0,0
human1_concoct_10_refined_2_Bin_9_9_1-contigs.fa,o__Lactobacillales (UID544),293,475,267,99.63,0.0,0.0,2862786,38899,2789,2789,65324,364,304,290,2033,1908,34.5,6.44,-100.0,-1,-1,1,474,0,0,0,0
