CONTIG_NAME	CALL	CONTIG_LENGTH	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_24579	unclassified	1015	--	--	--
megahit_24581	unclassified	2176	--	--	--
megahit_2459	unclassified	1830	--	--	--
megahit_24602	unclassified	800	--	--	--
megahit_24604	unclassified	933	--	--	--
megahit_24618	unclassified	1627	--	--	--
megahit_24626	unclassified	5385	--	--	--
megahit_24634	unclassified	806	--	--	--
megahit_2464	unclassified	1024	--	--	--
megahit_24640	unclassified	1500	--	--	--
megahit_24642	unclassified	1206	--	--	--
megahit_24643	unclassified	989	--	--	--
megahit_24656	unclassified	5717	--	--	--
megahit_24660	unclassified	2456	--	--	--
megahit_24662	unclassified	5572	--	--	--
megahit_24663	unclassified	1017	--	--	--
megahit_24667	unclassified	1378	--	--	--
megahit_24670	unclassified	1080	--	--	--
megahit_24677	unclassified	814	--	--	--
megahit_24680	unclassified	1574	--	--	--
megahit_24683	unclassified	1613	--	--	--
megahit_24686	unclassified	1911	--	--	--
megahit_24688	unclassified	857	--	--	--
megahit_24692	unclassified	763	--	--	--
megahit_24694	unclassified	1271	--	--	--
megahit_2470	unclassified	939	--	--	--
megahit_24701	unclassified	1314	--	--	--
megahit_24703	unclassified	824	--	--	--
megahit_24719	unclassified	1219	--	--	--
megahit_24720	unclassified	1393	--	--	--
megahit_2473	unclassified	918	--	--	--
megahit_24733	unclassified	2722	--	--	--
megahit_24734	unclassified	1821	--	--	--
megahit_24735	unclassified	828	--	--	--
megahit_24738	unclassified	800	--	--	--
megahit_24741	unclassified	799	--	--	--
megahit_24752	unclassified	1002	--	--	--
megahit_24753	unclassified	1684	--	--	--
megahit_2477	unclassified	1724	--	--	--
megahit_24771	unclassified	1066	--	--	--
megahit_24772	unclassified	1905	--	--	--
megahit_24774	unclassified	4020	--	--	--
megahit_24775	unclassified	1051	--	--	--
megahit_24776	unclassified	958	--	--	--
megahit_24780	unclassified	1194	--	--	--
megahit_24782	unclassified	1927	--	--	--
megahit_24788	unclassified	874	--	--	--
megahit_24795	unclassified	1351	--	--	--
megahit_24797	unclassified	1071	--	--	--
megahit_24804	unclassified	942	--	--	--
megahit_24813	unclassified	1036	--	--	--
megahit_24819	unclassified	1635	--	--	--
megahit_24826	unclassified	3384	--	--	--
megahit_24829	unclassified	1679	--	--	--
megahit_24831	unclassified	2388	--	--	--
megahit_24845	unclassified	1775	--	--	--
megahit_24847	unclassified	1110	--	--	--
megahit_2485	unclassified	1595	--	--	--
megahit_24855	unclassified	876	--	--	--
megahit_24857	unclassified	3667	--	--	--
megahit_24861	unclassified	3732	--	--	--
megahit_24864	unclassified	879	--	--	--
megahit_24869	unclassified	841	--	--	--
megahit_24875	unclassified	1077	--	--	--
megahit_24876	unclassified	1127	--	--	--
megahit_24888	unclassified	813	--	--	--
megahit_24892	unclassified	1822	--	--	--
megahit_24897	unclassified	1478	--	--	--
megahit_24899	unclassified	898	--	--	--
megahit_24917	unclassified	1108	--	--	--
megahit_24919	unclassified	889	--	--	--
megahit_24925	unclassified	2356	--	--	--
megahit_24931	unclassified	1914	--	--	--
megahit_24937	unclassified	1505	--	--	--
megahit_24938	unclassified	870	--	--	--
megahit_24944	unclassified	755	--	--	--
megahit_24946	unclassified	945	--	--	--
megahit_24948	unclassified	789	--	--	--
megahit_24949	unclassified	811	--	--	--
megahit_24950	unclassified	3523	--	--	--
megahit_24955	unclassified	2539	--	--	--
megahit_24958	unclassified	1231	--	--	--
megahit_24959	unclassified	1285	--	--	--
megahit_2496	unclassified	761	--	--	--
megahit_24960	unclassified	964	--	--	--
megahit_24971	unclassified	986	--	--	--
megahit_24972	unclassified	2055	--	--	--
megahit_24973	unclassified	1544	--	--	--
megahit_24985	unclassified	3115	--	--	--
megahit_24987	unclassified	2137	--	--	--
megahit_24994	unclassified	1637	--	--	--
megahit_24998	unclassified	925	--	--	--
megahit_24999	unclassified	844	--	--	--
megahit_25	unclassified	1871	--	--	--
megahit_250	unclassified	908	--	--	--
megahit_25006	unclassified	770	--	--	--
megahit_25007	unclassified	1700	--	--	--
megahit_25015	unclassified	2258	--	--	--
megahit_25019	unclassified	9127	--	--	--
megahit_25020	unclassified	2909	--	--	--
megahit_25021	unclassified	804	--	--	--
megahit_25023	unclassified	2118	--	--	--
megahit_25025	unclassified	791	--	--	--
megahit_25026	unclassified	1127	--	--	--
megahit_25033	unclassified	790	--	--	--
megahit_2504	unclassified	862	--	--	--
megahit_25041	unclassified	757	--	--	--
megahit_25047	unclassified	3462	--	--	--
megahit_25050	unclassified	1504	--	--	--
megahit_25051	unclassified	1016	--	--	--
megahit_25061	unclassified	1941	--	--	--
megahit_25062	unclassified	6120	--	--	--
megahit_25064	unclassified	2745	--	--	--
megahit_25067	unclassified	2019	--	--	--
megahit_25069	unclassified	1677	--	--	--
megahit_25075	unclassified	1437	--	--	--
megahit_25079	unclassified	2087	--	--	--
megahit_25095	unclassified	1238	--	--	--
megahit_25109	unclassified	752	--	--	--
megahit_25113	unclassified	1647	--	--	--
megahit_25116	unclassified	3816	--	--	--
megahit_25119	unclassified	836	--	--	--
megahit_2512	unclassified	4379	--	--	--
megahit_25120	unclassified	864	--	--	--
megahit_25121	unclassified	3327	--	--	--
megahit_25123	unclassified	1156	--	--	--
megahit_25126	unclassified	778	--	--	--
megahit_25127	unclassified	758	--	--	--
megahit_25131	unclassified	899	--	--	--
megahit_25141	unclassified	2069	--	--	--
megahit_25142	unclassified	1324	--	--	--
megahit_25145	unclassified	1432	--	--	--
megahit_25147	unclassified	3323	--	--	--
megahit_25148	unclassified	824	--	--	--
megahit_25156	unclassified	1885	--	--	--
megahit_2516	unclassified	1013	--	--	--
megahit_25163	unclassified	1012	--	--	--
megahit_25165	unclassified	1107	--	--	--
megahit_25166	unclassified	1159	--	--	--
megahit_25168	unclassified	2779	--	--	--
megahit_25178	unclassified	2183	--	--	--
megahit_25181	unclassified	1264	--	--	--
megahit_25188	unclassified	3991	--	--	--
megahit_25191	unclassified	1533	--	--	--
megahit_25197	unclassified	1153	--	--	--
megahit_25200	unclassified	1342	--	--	--
megahit_25203	unclassified	1714	--	--	--
megahit_25208	unclassified	926	--	--	--
megahit_2521	unclassified	1756	--	--	--
megahit_25211	unclassified	1852	--	--	--
megahit_25214	unclassified	1946	--	--	--
megahit_25215	unclassified	1014	--	--	--
megahit_25222	unclassified	856	--	--	--
megahit_25223	unclassified	896	--	--	--
megahit_25231	unclassified	1463	--	--	--
megahit_25238	unclassified	2023	--	--	--
megahit_25239	unclassified	1408	--	--	--
megahit_25241	unclassified	2534	--	--	--
megahit_25247	unclassified	1180	--	--	--
megahit_25248	unclassified	775	--	--	--
megahit_25257	unclassified	2379	--	--	--
megahit_25267	unclassified	1612	--	--	--
megahit_25268	unclassified	3320	--	--	--
megahit_2527	unclassified	2304	--	--	--
megahit_25276	unclassified	895	--	--	--
megahit_25279	unclassified	1590	--	--	--
megahit_25283	unclassified	931	--	--	--
megahit_25285	unclassified	949	--	--	--
megahit_25286	unclassified	1348	--	--	--
megahit_25288	unclassified	1078	--	--	--
megahit_25289	unclassified	1411	--	--	--
megahit_25292	unclassified	2270	--	--	--
megahit_25303	unclassified	1384	--	--	--
megahit_25306	unclassified	1082	--	--	--
megahit_25309	unclassified	1612	--	--	--
megahit_25314	unclassified	925	--	--	--
megahit_2532	unclassified	862	--	--	--
megahit_25324	unclassified	824	--	--	--
megahit_25332	unclassified	890	--	--	--
megahit_25338	unclassified	2995	--	--	--
megahit_25345	unclassified	1318	--	--	--
megahit_2535	unclassified	4701	--	--	--
megahit_25354	unclassified	1085	--	--	--
megahit_25358	unclassified	1451	--	--	--
megahit_25360	unclassified	1366	--	--	--
megahit_25367	unclassified	813	--	--	--
megahit_25368	unclassified	1089	--	--	--
megahit_25369	unclassified	1823	--	--	--
megahit_25370	unclassified	1208	--	--	--
megahit_25375	unclassified	978	--	--	--
megahit_25382	unclassified	1435	--	--	--
megahit_25390	unclassified	959	--	--	--
megahit_25394	unclassified	906	--	--	--
megahit_25397	unclassified	997	--	--	--
megahit_25401	unclassified	20932	10755:14951:-	UniRef50_D7GQG6	UniRef90_unknown
megahit_25402	unclassified	1183	--	--	--
megahit_25405	unclassified	870	--	--	--
megahit_25412	unclassified	1002	--	--	--
megahit_25415	unclassified	1031	--	--	--
megahit_25418	unclassified	1060	--	--	--
megahit_25421	unclassified	1196	--	--	--
megahit_25422	unclassified	822	--	--	--
megahit_25427	unclassified	880	--	--	--
megahit_25431	unclassified	984	--	--	--
megahit_25441	unclassified	3172	--	--	--
megahit_2545	unclassified	800	--	--	--
megahit_25455	unclassified	906	--	--	--
megahit_25459	unclassified	1374	--	--	--
megahit_25461	unclassified	775	--	--	--
megahit_25462	unclassified	1548	--	--	--
megahit_25469	unclassified	1069	--	--	--
megahit_25477	unclassified	906	--	--	--
megahit_2548	unclassified	4275	--	--	--
megahit_25482	unclassified	881	--	--	--
megahit_25483	unclassified	1139	--	--	--
megahit_25488	unclassified	846	--	--	--
megahit_25490	unclassified	1764	--	--	--
megahit_25491	unclassified	1083	--	--	--
megahit_25492	unclassified	1262	--	--	--
megahit_25498	unclassified	1000	--	--	--
megahit_255	unclassified	1352	--	--	--
megahit_25519	unclassified	2847	--	--	--
megahit_25520	unclassified	7270	--	--	--
megahit_25524	unclassified	831	--	--	--
megahit_25526	unclassified	1172	--	--	--
megahit_25530	unclassified	866	--	--	--
megahit_25531	unclassified	1344	--	--	--
megahit_25532	unclassified	1182	--	--	--
megahit_25537	unclassified	769	--	--	--
megahit_2554	unclassified	803	--	--	--
megahit_25540	unclassified	1363	--	--	--
megahit_25542	unclassified	1520	--	--	--
megahit_25545	unclassified	1635	--	--	--
megahit_25549	unclassified	2138	--	--	--
megahit_25559	unclassified	846	--	--	--
megahit_2556	unclassified	4622	--	--	--
megahit_25564	unclassified	1077	--	--	--
megahit_25566	unclassified	1809	--	--	--
megahit_25570	unclassified	1766	--	--	--
megahit_25578	unclassified	755	--	--	--
megahit_25583	unclassified	1928	--	--	--
megahit_25584	unclassified	1025	--	--	--
megahit_2559	unclassified	1180	--	--	--
megahit_25592	unclassified	1842	--	--	--
megahit_25595	unclassified	784	--	--	--
megahit_25601	unclassified	827	--	--	--
megahit_25609	unclassified	831	--	--	--
megahit_25610	unclassified	764	--	--	--
megahit_25613	unclassified	1102	--	--	--
megahit_2562	unclassified	1043	--	--	--
megahit_25622	unclassified	844	--	--	--
megahit_25623	unclassified	1371	--	--	--
megahit_25624	unclassified	1727	--	--	--
megahit_25625	unclassified	898	--	--	--
megahit_25626	unclassified	1137	--	--	--
megahit_25627	unclassified	1013	--	--	--
megahit_25631	unclassified	1091	--	--	--
megahit_25634	unclassified	3262	--	--	--
megahit_25647	unclassified	3486	--	--	--
megahit_25649	unclassified	1606	--	--	--
megahit_25652	unclassified	1871	--	--	--
megahit_25664	unclassified	753	--	--	--
megahit_25665	unclassified	1258	--	--	--
megahit_25668	unclassified	12969	--	--	--
megahit_25671	unclassified	1468	--	--	--
megahit_25677	unclassified	3514	--	--	--
megahit_25680	unclassified	1201	--	--	--
megahit_25684	unclassified	2091	--	--	--
megahit_25697	unclassified	1762	--	--	--
megahit_25699	unclassified	847	--	--	--
megahit_25701	unclassified	876	--	--	--
megahit_25703	unclassified	1014	--	--	--
megahit_25706	unclassified	1428	--	--	--
megahit_25707	unclassified	3944	--	--	--
megahit_25711	unclassified	1928	--	--	--
megahit_25712	unclassified	4741	--	--	--
megahit_25717	unclassified	1349	--	--	--
megahit_25720	unclassified	6404	--	--	--
megahit_25722	unclassified	831	--	--	--
megahit_25726	unclassified	1813	--	--	--
megahit_25732	unclassified	911	--	--	--
megahit_25739	unclassified	1642	--	--	--
megahit_25743	unclassified	1021	--	--	--
megahit_25754	unclassified	1822	--	--	--
megahit_25755	unclassified	915	--	--	--
megahit_25756	unclassified	1509	--	--	--
megahit_25758	unclassified	1038	--	--	--
megahit_25767	unclassified	800	--	--	--
megahit_25769	unclassified	921	--	--	--
megahit_25773	unclassified	3319	--	--	--
megahit_25774	unclassified	1324	--	--	--
megahit_25780	unclassified	2133	--	--	--
megahit_25783	unclassified	1357	--	--	--
megahit_25789	unclassified	756	--	--	--
megahit_25791	unclassified	1063	--	--	--
megahit_2580	unclassified	1712	--	--	--
megahit_25802	unclassified	1692	--	--	--
megahit_25806	unclassified	1147	--	--	--
megahit_25808	unclassified	990	--	--	--
megahit_25809	unclassified	1222	--	--	--
megahit_2581	unclassified	1035	--	--	--
megahit_25810	unclassified	1249	--	--	--
megahit_25828	unclassified	939	--	--	--
megahit_25838	unclassified	2408	--	--	--
megahit_25843	unclassified	1174	--	--	--
megahit_25844	unclassified	2253	--	--	--
megahit_25847	unclassified	3893	--	--	--
megahit_25848	unclassified	1132	--	--	--
megahit_25849	unclassified	859	--	--	--
megahit_25855	unclassified	1711	--	--	--
megahit_25858	unclassified	2479	--	--	--
megahit_25860	unclassified	2586	--	--	--
megahit_25875	unclassified	777	--	--	--
megahit_25876	unclassified	894	--	--	--
megahit_25877	unclassified	866	--	--	--
megahit_25880	unclassified	1702	--	--	--
megahit_25885	unclassified	2040	--	--	--
megahit_25893	unclassified	2363	--	--	--
megahit_25896	unclassified	3415	--	--	--
megahit_25898	unclassified	1037	--	--	--
megahit_259	unclassified	1093	--	--	--
megahit_25900	unclassified	877	--	--	--
megahit_25902	unclassified	2269	--	--	--
megahit_2591	unclassified	1987	--	--	--
megahit_25914	unclassified	1483	--	--	--
megahit_25918	unclassified	1758	--	--	--
megahit_25925	unclassified	1234	--	--	--
megahit_25929	unclassified	916	--	--	--
megahit_25931	unclassified	4050	--	--	--
megahit_25935	unclassified	806	--	--	--
megahit_25936	unclassified	1050	--	--	--
megahit_25938	unclassified	912	--	--	--
megahit_25940	unclassified	893	--	--	--
megahit_25943	unclassified	797	--	--	--
megahit_25947	unclassified	814	--	--	--
megahit_25950	unclassified	4095	--	--	--
megahit_25960	unclassified	1727	--	--	--
megahit_25963	unclassified	2617	--	--	--
megahit_25969	unclassified	2105	--	--	--
megahit_25972	unclassified	1662	--	--	--
megahit_25976	unclassified	1535	--	--	--
megahit_25983	unclassified	3889	--	--	--
megahit_25984	unclassified	1013	--	--	--
megahit_25986	unclassified	868	--	--	--
megahit_25989	unclassified	1106	--	--	--
megahit_25994	unclassified	1189	--	--	--
megahit_260	unclassified	4183	--	--	--
megahit_2600	unclassified	785	--	--	--
megahit_26003	unclassified	853	--	--	--
megahit_26004	unclassified	3458	--	--	--
megahit_26005	unclassified	2051	--	--	--
megahit_26006	unclassified	3871	--	--	--
megahit_26009	unclassified	1038	--	--	--
megahit_26011	unclassified	1528	--	--	--
megahit_26013	unclassified	4504	--	--	--
megahit_26014	unclassified	1026	--	--	--
megahit_26017	unclassified	795	--	--	--
megahit_26019	unclassified	884	--	--	--
megahit_26028	unclassified	753	--	--	--
megahit_26033	unclassified	1031	--	--	--
megahit_26039	unclassified	3444	--	--	--
megahit_26042	unclassified	871	--	--	--
megahit_26046	unclassified	2048	--	--	--
megahit_26048	unclassified	2777	--	--	--
megahit_26049	unclassified	871	--	--	--
megahit_26052	unclassified	1005	--	--	--
megahit_26054	unclassified	808	--	--	--
megahit_26055	unclassified	1244	--	--	--
megahit_26056	unclassified	1241	--	--	--
megahit_26062	unclassified	823	--	--	--
megahit_26063	unclassified	2630	--	--	--
megahit_26066	unclassified	3202	--	--	--
megahit_26075	unclassified	752	--	--	--
megahit_26081	unclassified	2085	--	--	--
megahit_26082	unclassified	2005	--	--	--
megahit_26089	unclassified	1390	--	--	--
megahit_26095	unclassified	976	--	--	--
megahit_26110	unclassified	980	--	--	--
megahit_26114	unclassified	2829	--	--	--
megahit_26116	unclassified	2106	--	--	--
megahit_2612	unclassified	2457	--	--	--
megahit_26122	unclassified	855	--	--	--
megahit_26124	unclassified	1256	--	--	--
megahit_2613	unclassified	767	--	--	--
megahit_26135	unclassified	786	--	--	--
megahit_26140	unclassified	1313	--	--	--
megahit_26144	unclassified	939	--	--	--
megahit_26157	unclassified	1694	--	--	--
megahit_26160	unclassified	3160	--	--	--
megahit_26166	unclassified	1550	--	--	--
megahit_2618	unclassified	1188	--	--	--
megahit_26180	unclassified	804	--	--	--
megahit_26184	unclassified	1121	--	--	--
megahit_26198	unclassified	2622	--	--	--
megahit_26199	unclassified	1274	--	--	--
megahit_26209	unclassified	1851	--	--	--
megahit_26212	unclassified	1911	--	--	--
megahit_26214	unclassified	1452	--	--	--
megahit_26218	unclassified	1468	--	--	--
megahit_26223	unclassified	850	--	--	--
megahit_26224	unclassified	3782	--	--	--
megahit_26228	unclassified	2724	--	--	--
megahit_26240	unclassified	904	--	--	--
megahit_26243	unclassified	838	--	--	--
megahit_26244	unclassified	9102	--	--	--
megahit_26245	unclassified	1660	--	--	--
megahit_26251	unclassified	1185	--	--	--
megahit_26255	unclassified	786	--	--	--
megahit_26261	unclassified	1068	--	--	--
megahit_26266	unclassified	1270	--	--	--
megahit_26272	unclassified	1144	--	--	--
megahit_26280	unclassified	4249	--	--	--
megahit_26281	unclassified	2507	--	--	--
megahit_26282	unclassified	1392	--	--	--
megahit_26286	unclassified	1448	--	--	--
megahit_26288	unclassified	1706	--	--	--
megahit_2630	unclassified	2082	--	--	--
megahit_26302	unclassified	946	--	--	--
megahit_26306	unclassified	1260	--	--	--
megahit_26307	unclassified	1302	--	--	--
megahit_26311	unclassified	950	--	--	--
megahit_26314	unclassified	898	--	--	--
megahit_26315	unclassified	1786	--	--	--
megahit_26319	unclassified	4222	--	--	--
megahit_2632	unclassified	2646	--	--	--
megahit_26322	unclassified	1108	--	--	--
megahit_26325	unclassified	2507	--	--	--
megahit_26329	unclassified	958	--	--	--
megahit_2633	unclassified	1224	--	--	--
megahit_26347	unclassified	1684	--	--	--
megahit_26351	unclassified	1321	--	--	--
megahit_26353	unclassified	2423	--	--	--
megahit_26359	unclassified	6541	--	--	--
megahit_26361	unclassified	791	--	--	--
megahit_26364	unclassified	3413	--	--	--
megahit_26368	unclassified	1837	--	--	--
megahit_26372	unclassified	1879	--	--	--
megahit_26375	unclassified	3831	--	--	--
megahit_26377	unclassified	4859	--	--	--
megahit_26386	unclassified	1433	--	--	--
megahit_26389	unclassified	2025	--	--	--
megahit_26390	unclassified	7226	--	--	--
megahit_26395	unclassified	5665	--	--	--
megahit_26400	unclassified	803	--	--	--
megahit_26417	unclassified	2177	--	--	--
megahit_26418	unclassified	1249	--	--	--
megahit_26424	unclassified	785	--	--	--
megahit_26425	unclassified	1053	--	--	--
megahit_26428	unclassified	815	--	--	--
megahit_26431	unclassified	1510	--	--	--
megahit_26432	unclassified	805	--	--	--
megahit_26445	unclassified	772	--	--	--
megahit_26449	unclassified	1793	--	--	--
megahit_26456	unclassified	1345	--	--	--
megahit_26460	unclassified	1029	--	--	--
megahit_26463	unclassified	6474	--	--	--
megahit_26465	unclassified	1518	--	--	--
megahit_2647	unclassified	804	--	--	--
megahit_26476	unclassified	1257	--	--	--
megahit_2648	unclassified	771	--	--	--
megahit_26485	unclassified	828	--	--	--
megahit_26486	unclassified	1054	--	--	--
megahit_26489	unclassified	891	--	--	--
megahit_26491	unclassified	1554	--	--	--
megahit_26496	unclassified	2433	--	--	--
megahit_26505	unclassified	780	--	--	--
megahit_26506	unclassified	931	--	--	--
megahit_26511	unclassified	1014	--	--	--
megahit_26522	unclassified	2030	--	--	--
megahit_26523	unclassified	775	--	--	--
megahit_26525	unclassified	884	--	--	--
megahit_26534	unclassified	1337	--	--	--
megahit_26537	unclassified	758	--	--	--
megahit_26541	unclassified	896	--	--	--
megahit_26546	unclassified	810	--	--	--
megahit_26549	unclassified	2155	--	--	--
megahit_26551	unclassified	107387	--	--	--
megahit_26556	unclassified	940	--	--	--
megahit_26562	unclassified	1511	--	--	--
megahit_26563	unclassified	6648	--	--	--
megahit_26566	unclassified	755	--	--	--
megahit_2657	unclassified	1061	--	--	--
megahit_26580	unclassified	1021	--	--	--
megahit_26583	unclassified	943	--	--	--
megahit_26585	unclassified	1221	--	--	--
megahit_26586	unclassified	767	--	--	--
megahit_26589	unclassified	1484	--	--	--
megahit_26590	unclassified	4942	--	--	--
megahit_26591	unclassified	1596	--	--	--
megahit_26598	unclassified	953	--	--	--
megahit_266	unclassified	834	--	--	--
megahit_26600	unclassified	900	--	--	--
megahit_26604	unclassified	1003	--	--	--
megahit_26609	unclassified	3701	--	--	--
megahit_26613	unclassified	1280	--	--	--
megahit_26616	unclassified	859	--	--	--
megahit_26619	unclassified	2061	--	--	--
megahit_2662	unclassified	3169	--	--	--
megahit_26620	unclassified	5018	--	--	--
megahit_26628	unclassified	3408	--	--	--
megahit_26630	unclassified	1293	--	--	--
megahit_26639	unclassified	2999	--	--	--
megahit_2664	unclassified	817	--	--	--
megahit_2665	unclassified	4935	--	--	--
megahit_26658	unclassified	1033	--	--	--
megahit_26659	unclassified	853	--	--	--
megahit_26672	unclassified	1793	--	--	--
megahit_26674	unclassified	12840	--	--	--
megahit_26698	unclassified	928	--	--	--
megahit_26704	unclassified	956	--	--	--
megahit_2671	unclassified	1743	--	--	--
megahit_26712	unclassified	857	--	--	--
megahit_26715	unclassified	3040	--	--	--
megahit_26723	unclassified	1084	--	--	--
megahit_26727	unclassified	996	--	--	--
megahit_26736	unclassified	6035	--	--	--
megahit_26737	unclassified	1155	--	--	--
megahit_2674	unclassified	1422	--	--	--
megahit_26743	unclassified	783	--	--	--
megahit_26748	unclassified	2260	--	--	--
megahit_26758	unclassified	998	--	--	--
megahit_26766	unclassified	2821	--	--	--
megahit_26771	unclassified	1048	--	--	--
megahit_26773	unclassified	1074	--	--	--
megahit_26777	unclassified	830	--	--	--
megahit_26778	unclassified	929	--	--	--
megahit_26785	unclassified	894	--	--	--
megahit_26786	unclassified	1370	--	--	--
megahit_2679	unclassified	2119	--	--	--
megahit_26792	unclassified	1921	--	--	--
megahit_26800	unclassified	927	--	--	--
megahit_26814	unclassified	1591	--	--	--
megahit_26815	unclassified	1198	--	--	--
megahit_26821	unclassified	1855	--	--	--
megahit_26822	unclassified	1289	--	--	--
megahit_26833	unclassified	1932	--	--	--
megahit_26841	unclassified	1442	--	--	--
megahit_26847	unclassified	819	--	--	--
megahit_26849	unclassified	1515	--	--	--
megahit_26852	unclassified	976	--	--	--
megahit_26853	unclassified	1073	--	--	--
megahit_26855	unclassified	6446	--	--	--
megahit_26856	unclassified	1729	--	--	--
megahit_26857	unclassified	4469	--	--	--
megahit_26860	unclassified	1077	--	--	--
megahit_26864	unclassified	1037	--	--	--
megahit_26865	unclassified	1688	--	--	--
megahit_26867	unclassified	1161	--	--	--
megahit_26876	unclassified	796	--	--	--
megahit_26880	unclassified	1016	--	--	--
megahit_26882	unclassified	751	--	--	--
megahit_26883	unclassified	7970	--	--	--
megahit_26885	unclassified	817	--	--	--
megahit_26888	unclassified	2165	--	--	--
megahit_26889	unclassified	1568	--	--	--
megahit_26891	unclassified	902	--	--	--
megahit_26898	unclassified	1107	--	--	--
megahit_26902	unclassified	909	--	--	--
megahit_26905	unclassified	1854	--	--	--
megahit_26907	unclassified	818	--	--	--
megahit_26911	unclassified	1784	--	--	--
megahit_26913	unclassified	1041	--	--	--
megahit_26914	unclassified	790	--	--	--
megahit_26918	unclassified	2694	--	--	--
megahit_26926	unclassified	1107	--	--	--
megahit_26931	unclassified	1113	--	--	--
megahit_26932	unclassified	4100	--	--	--
megahit_26940	unclassified	1384	--	--	--
megahit_26943	unclassified	1717	--	--	--
megahit_26944	unclassified	848	--	--	--
megahit_2695	unclassified	1210	--	--	--
megahit_26964	unclassified	3136	--	--	--
megahit_26965	unclassified	1682	--	--	--
megahit_26966	unclassified	3408	--	--	--
megahit_26968	unclassified	899	--	--	--
megahit_26971	unclassified	3314	--	--	--
megahit_26975	unclassified	2718	--	--	--
megahit_26981	unclassified	1150	--	--	--
megahit_26984	unclassified	836	--	--	--
megahit_27000	unclassified	1868	--	--	--
megahit_27009	unclassified	1729	--	--	--
megahit_2701	unclassified	2588	--	--	--
megahit_27011	unclassified	791	--	--	--
megahit_27012	unclassified	1756	--	--	--
megahit_27013	unclassified	1882	--	--	--
megahit_27017	unclassified	3490	--	--	--
megahit_27021	unclassified	764	--	--	--
megahit_27023	unclassified	1212	--	--	--
megahit_27025	unclassified	874	--	--	--
megahit_27027	unclassified	1242	--	--	--
megahit_27028	unclassified	947	--	--	--
megahit_27033	unclassified	1052	--	--	--
megahit_27034	unclassified	851	--	--	--
megahit_27036	unclassified	900	--	--	--
megahit_27039	unclassified	761	--	--	--
megahit_27041	unclassified	3458	--	--	--
megahit_27045	unclassified	5784	--	--	--
megahit_27047	unclassified	1814	--	--	--
megahit_27055	unclassified	1442	--	--	--
megahit_27059	unclassified	1365	--	--	--
megahit_27080	unclassified	1381	--	--	--
megahit_27083	unclassified	1346	--	--	--
megahit_27085	unclassified	997	--	--	--
megahit_2709	unclassified	982	--	--	--
megahit_27095	unclassified	2249	--	--	--
megahit_27097	unclassified	782	--	--	--
megahit_2710	unclassified	1734	--	--	--
megahit_27102	unclassified	4590	--	--	--
megahit_27104	unclassified	1328	--	--	--
megahit_27106	unclassified	835	--	--	--
megahit_27107	unclassified	1005	--	--	--
megahit_2712	unclassified	840	--	--	--
megahit_27120	unclassified	1572	--	--	--
megahit_27121	unclassified	6569	--	--	--
megahit_27124	unclassified	1130	--	--	--
megahit_27125	unclassified	1904	--	--	--
megahit_27127	unclassified	781	--	--	--
megahit_27132	unclassified	832	--	--	--
megahit_27133	unclassified	1069	--	--	--
megahit_2714	unclassified	1296	--	--	--
megahit_27141	unclassified	1816	--	--	--
megahit_27143	unclassified	1720	--	--	--
megahit_27148	unclassified	1481	--	--	--
megahit_2715	unclassified	833	--	--	--
megahit_27154	unclassified	4233	--	--	--
megahit_27166	unclassified	956	--	--	--
megahit_27170	unclassified	836	--	--	--
megahit_27171	unclassified	4898	--	--	--
megahit_27173	unclassified	906	--	--	--
megahit_27180	unclassified	843	--	--	--
megahit_27185	unclassified	3955	--	--	--
megahit_27190	unclassified	1600	--	--	--
megahit_27192	unclassified	1451	--	--	--
megahit_27193	unclassified	1763	--	--	--
megahit_272	unclassified	5185	--	--	--
megahit_27205	unclassified	914	--	--	--
megahit_27207	unclassified	816	--	--	--
megahit_2721	unclassified	1948	--	--	--
megahit_27211	unclassified	1264	--	--	--
megahit_27214	unclassified	812	--	--	--
megahit_27217	unclassified	954	--	--	--
megahit_27221	unclassified	1039	--	--	--
megahit_27222	unclassified	2288	--	--	--
megahit_27225	unclassified	1965	--	--	--
megahit_27229	unclassified	2885	--	--	--
megahit_27238	unclassified	967	--	--	--
megahit_27249	unclassified	3896	--	--	--
megahit_27253	unclassified	1694	--	--	--
megahit_27256	unclassified	1055	--	--	--
megahit_27261	unclassified	813	--	--	--
megahit_27262	unclassified	1723	--	--	--
megahit_27264	unclassified	1776	--	--	--
megahit_27265	unclassified	2049	--	--	--
megahit_2727	unclassified	1105	--	--	--
megahit_27272	unclassified	2603	--	--	--
megahit_27273	unclassified	907	--	--	--
megahit_27275	unclassified	2677	--	--	--
megahit_27279	unclassified	4090	--	--	--
megahit_27283	unclassified	845	--	--	--
megahit_27284	unclassified	1930	--	--	--
megahit_27288	unclassified	2154	--	--	--
megahit_27291	unclassified	1065	--	--	--
megahit_27295	unclassified	1162	--	--	--
megahit_27299	unclassified	783	--	--	--
megahit_27301	unclassified	1046	--	--	--
megahit_27304	unclassified	4344	--	--	--
megahit_27305	unclassified	763	--	--	--
megahit_27309	unclassified	1171	--	--	--
megahit_27311	unclassified	2057	--	--	--
megahit_27313	unclassified	2164	--	--	--
megahit_27315	unclassified	1409	--	--	--
megahit_27317	unclassified	4271	--	--	--
