CONTIG_NAME	CALL	CONTIG_LENGTH	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_23650	unclassified	1103	--	--	--
megahit_23654	unclassified	814	--	--	--
megahit_23655	unclassified	983	--	--	--
megahit_2366	unclassified	806	--	--	--
megahit_23660	unclassified	1262	--	--	--
megahit_23661	unclassified	1003	--	--	--
megahit_23664	unclassified	3261	--	--	--
megahit_23670	unclassified	1262	--	--	--
megahit_23673	unclassified	1196	--	--	--
megahit_23674	unclassified	1402	--	--	--
megahit_23679	unclassified	872	--	--	--
megahit_23682	unclassified	2311	--	--	--
megahit_23698	unclassified	955	--	--	--
megahit_23699	unclassified	4084	--	--	--
megahit_2370	unclassified	952	--	--	--
megahit_23704	unclassified	776	--	--	--
megahit_23711	unclassified	796	--	--	--
megahit_23713	unclassified	759	--	--	--
megahit_23716	unclassified	785	--	--	--
megahit_23717	unclassified	2580	--	--	--
megahit_23718	unclassified	845	--	--	--
megahit_2372	unclassified	1464	--	--	--
megahit_23722	unclassified	1648	--	--	--
megahit_23723	unclassified	870	--	--	--
megahit_23724	unclassified	1260	--	--	--
megahit_23725	unclassified	889	--	--	--
megahit_23727	unclassified	792	--	--	--
megahit_23734	unclassified	1847	--	--	--
megahit_23740	unclassified	822	--	--	--
megahit_23742	unclassified	1072	--	--	--
megahit_23744	unclassified	1893	--	--	--
megahit_23746	unclassified	1007	--	--	--
megahit_23753	unclassified	786	--	--	--
megahit_23760	unclassified	772	--	--	--
megahit_23761	unclassified	1945	--	--	--
megahit_23770	unclassified	855	--	--	--
megahit_23772	unclassified	958	--	--	--
megahit_23775	unclassified	829	--	--	--
megahit_23787	unclassified	884	--	--	--
megahit_23792	unclassified	1834	--	--	--
megahit_23793	unclassified	853	--	--	--
megahit_23795	unclassified	1045	--	--	--
megahit_23806	unclassified	755	--	--	--
megahit_23810	unclassified	935	--	--	--
megahit_23814	unclassified	1021	--	--	--
megahit_23822	unclassified	776	--	--	--
megahit_23829	unclassified	791	--	--	--
megahit_2383	unclassified	1550	--	--	--
megahit_23832	unclassified	1158	--	--	--
megahit_23833	unclassified	3343	--	--	--
megahit_2384	unclassified	1016	--	--	--
megahit_23841	unclassified	3057	--	--	--
megahit_23848	unclassified	886	--	--	--
megahit_23849	unclassified	1058	--	--	--
megahit_23854	unclassified	1459	--	--	--
megahit_23856	unclassified	1400	--	--	--
megahit_23860	unclassified	2923	--	--	--
megahit_23864	unclassified	957	--	--	--
megahit_23867	unclassified	3867	--	--	--
megahit_23872	unclassified	1047	--	--	--
megahit_23879	unclassified	2023	--	--	--
megahit_23883	unclassified	6369	--	--	--
megahit_23888	unclassified	1333	--	--	--
megahit_23893	unclassified	3152	--	--	--
megahit_23896	unclassified	759	--	--	--
megahit_23898	unclassified	1270	--	--	--
megahit_23900	unclassified	1161	--	--	--
megahit_23902	unclassified	972	--	--	--
megahit_23907	unclassified	880	--	--	--
megahit_2391	unclassified	9127	--	--	--
megahit_23916	unclassified	1209	--	--	--
megahit_23923	unclassified	837	--	--	--
megahit_23928	unclassified	798	--	--	--
megahit_23930	unclassified	2228	--	--	--
megahit_23936	unclassified	1118	--	--	--
megahit_23938	unclassified	3974	--	--	--
megahit_23940	unclassified	959	--	--	--
megahit_23943	unclassified	4067	--	--	--
megahit_23944	unclassified	1381	--	--	--
megahit_23954	unclassified	856	--	--	--
megahit_23967	unclassified	767	--	--	--
megahit_23968	unclassified	2263	--	--	--
megahit_2397	unclassified	1323	--	--	--
megahit_23971	unclassified	1139	--	--	--
megahit_23972	unclassified	788	--	--	--
megahit_23976	unclassified	3211	--	--	--
megahit_23977	unclassified	7616	--	--	--
megahit_23991	unclassified	11149	--	--	--
megahit_23998	unclassified	11470	--	--	--
megahit_24006	unclassified	1471	--	--	--
megahit_24007	unclassified	958	--	--	--
megahit_24008	unclassified	1105	--	--	--
megahit_24012	unclassified	2635	--	--	--
megahit_24013	unclassified	1179	--	--	--
megahit_24018	unclassified	761	--	--	--
megahit_24019	unclassified	839	--	--	--
megahit_24022	unclassified	830	--	--	--
megahit_24031	unclassified	1736	--	--	--
megahit_24033	unclassified	789	--	--	--
megahit_24034	unclassified	2903	--	--	--
megahit_24040	unclassified	851	--	--	--
megahit_24044	unclassified	952	--	--	--
megahit_24045	unclassified	1437	--	--	--
megahit_24046	unclassified	953	--	--	--
megahit_24047	unclassified	1141	--	--	--
megahit_24049	unclassified	779	--	--	--
megahit_24051	unclassified	1733	--	--	--
megahit_24056	unclassified	1419	--	--	--
megahit_24057	unclassified	784	--	--	--
megahit_24059	unclassified	1173	--	--	--
megahit_24060	unclassified	909	--	--	--
megahit_24061	unclassified	903	--	--	--
megahit_24064	unclassified	3690	--	--	--
megahit_24079	unclassified	844	--	--	--
megahit_2408	unclassified	872	--	--	--
megahit_24080	unclassified	857	--	--	--
megahit_24084	unclassified	3788	--	--	--
megahit_2409	unclassified	786	--	--	--
megahit_24093	unclassified	1113	--	--	--
megahit_24096	unclassified	1171	--	--	--
megahit_24098	unclassified	856	--	--	--
megahit_24103	unclassified	3683	--	--	--
megahit_24104	unclassified	782	--	--	--
megahit_24106	unclassified	942	--	--	--
megahit_24108	unclassified	955	--	--	--
megahit_24110	unclassified	1256	--	--	--
megahit_24112	unclassified	919	--	--	--
megahit_24119	unclassified	1992	--	--	--
megahit_24123	unclassified	3068	--	--	--
megahit_24124	unclassified	903	--	--	--
megahit_24128	unclassified	767	--	--	--
megahit_24129	unclassified	1879	--	--	--
megahit_24136	unclassified	771	--	--	--
megahit_24138	unclassified	864	--	--	--
megahit_24143	unclassified	1061	--	--	--
megahit_24145	unclassified	1948	--	--	--
megahit_24147	unclassified	1668	--	--	--
megahit_24154	unclassified	1902	--	--	--
megahit_2416	unclassified	755	--	--	--
megahit_24166	unclassified	1411	--	--	--
megahit_24169	unclassified	1065	--	--	--
megahit_24172	unclassified	3881	--	--	--
megahit_24178	unclassified	5746	--	--	--
megahit_24179	unclassified	1199	--	--	--
megahit_24181	unclassified	1155	--	--	--
megahit_24196	unclassified	4057	--	--	--
megahit_2420	unclassified	11491	--	--	--
megahit_24201	unclassified	1341	--	--	--
megahit_24209	unclassified	1202	--	--	--
megahit_24212	unclassified	964	--	--	--
megahit_24216	unclassified	1530	--	--	--
megahit_24219	unclassified	808	--	--	--
megahit_2422	unclassified	1276	--	--	--
megahit_24221	unclassified	1206	--	--	--
megahit_24225	unclassified	1153	--	--	--
megahit_24226	unclassified	1406	--	--	--
megahit_24230	unclassified	1085	--	--	--
megahit_24233	unclassified	763	--	--	--
megahit_24234	unclassified	756	--	--	--
megahit_24238	unclassified	825	--	--	--
megahit_24240	unclassified	3479	--	--	--
megahit_24245	unclassified	2489	--	--	--
megahit_24246	unclassified	1916	--	--	--
megahit_24249	unclassified	1658	--	--	--
megahit_24251	unclassified	1004	--	--	--
megahit_24255	unclassified	1154	--	--	--
megahit_24259	unclassified	5297	--	--	--
megahit_24264	unclassified	962	--	--	--
megahit_24267	unclassified	2322	--	--	--
megahit_24268	unclassified	1104	--	--	--
megahit_2427	unclassified	946	--	--	--
megahit_24270	unclassified	1008	--	--	--
megahit_24276	unclassified	1260	--	--	--
megahit_24278	unclassified	1325	--	--	--
megahit_24280	unclassified	1273	--	--	--
megahit_24286	unclassified	1009	--	--	--
megahit_24288	unclassified	2785	--	--	--
megahit_24289	unclassified	771	--	--	--
megahit_24291	unclassified	1193	--	--	--
megahit_24293	unclassified	1187	--	--	--
megahit_24303	unclassified	1179	--	--	--
megahit_24306	unclassified	1019	--	--	--
megahit_24316	unclassified	1105	--	--	--
megahit_24319	unclassified	1818	--	--	--
megahit_24322	unclassified	2533	--	--	--
megahit_24325	unclassified	2473	--	--	--
megahit_24327	unclassified	1430	--	--	--
megahit_24330	unclassified	1796	--	--	--
megahit_24336	unclassified	2111	--	--	--
megahit_24343	unclassified	1264	--	--	--
megahit_24345	unclassified	1164	--	--	--
megahit_2435	unclassified	1364	--	--	--
megahit_24351	unclassified	1827	--	--	--
megahit_24354	unclassified	2202	--	--	--
megahit_24359	unclassified	2599	--	--	--
megahit_24361	unclassified	1701	--	--	--
megahit_24371	unclassified	1737	--	--	--
megahit_24373	unclassified	2345	--	--	--
megahit_24375	unclassified	1099	--	--	--
megahit_24376	unclassified	1197	--	--	--
megahit_24381	unclassified	905	--	--	--
megahit_24382	unclassified	2053	--	--	--
megahit_24389	unclassified	761	--	--	--
megahit_2439	unclassified	961	--	--	--
megahit_24392	unclassified	764	--	--	--
megahit_24395	unclassified	4490	--	--	--
megahit_24406	unclassified	898	--	--	--
megahit_24407	unclassified	1934	--	--	--
megahit_24408	unclassified	844	--	--	--
megahit_24410	unclassified	798	--	--	--
megahit_24413	unclassified	812	--	--	--
megahit_24414	unclassified	1714	--	--	--
megahit_24415	unclassified	768	--	--	--
megahit_2442	unclassified	1329	--	--	--
megahit_24421	unclassified	1022	--	--	--
megahit_24425	unclassified	799	--	--	--
megahit_24429	unclassified	996	--	--	--
megahit_2443	unclassified	5407	--	--	--
megahit_24431	unclassified	866	--	--	--
megahit_24432	unclassified	1700	--	--	--
megahit_24437	unclassified	754	--	--	--
megahit_24439	unclassified	1553	--	--	--
megahit_2444	unclassified	754	--	--	--
megahit_24442	unclassified	5262	--	--	--
megahit_24443	unclassified	1515	--	--	--
megahit_24444	unclassified	908	--	--	--
megahit_24449	unclassified	2724	--	--	--
megahit_24452	unclassified	860	--	--	--
megahit_24454	unclassified	1019	--	--	--
megahit_24457	unclassified	1043	--	--	--
megahit_24458	unclassified	779	--	--	--
megahit_24460	unclassified	785	--	--	--
megahit_24462	unclassified	753	--	--	--
megahit_24463	unclassified	865	--	--	--
megahit_24465	unclassified	1365	--	--	--
megahit_24468	unclassified	1501	--	--	--
megahit_24479	unclassified	790	--	--	--
megahit_24489	unclassified	1543	--	--	--
megahit_24496	unclassified	1439	--	--	--
megahit_2450	unclassified	792	--	--	--
megahit_24500	unclassified	2253	--	--	--
megahit_24506	unclassified	1630	--	--	--
megahit_24508	unclassified	1120	--	--	--
megahit_24511	unclassified	784	--	--	--
megahit_24512	unclassified	1163	--	--	--
megahit_24513	unclassified	775	--	--	--
megahit_2452	unclassified	1081	--	--	--
megahit_24520	unclassified	1914	--	--	--
megahit_24524	unclassified	805	--	--	--
megahit_24530	unclassified	882	--	--	--
megahit_24531	unclassified	927	--	--	--
megahit_24533	unclassified	1458	--	--	--
megahit_24536	unclassified	3372	--	--	--
megahit_24537	unclassified	906	--	--	--
megahit_24539	unclassified	2391	--	--	--
megahit_24541	unclassified	1030	--	--	--
megahit_24545	unclassified	2522	--	--	--
megahit_24547	unclassified	1250	--	--	--
megahit_24548	unclassified	2528	--	--	--
megahit_24552	unclassified	1703	--	--	--
megahit_24559	unclassified	974	--	--	--
megahit_24563	unclassified	1087	--	--	--
megahit_24568	unclassified	1453	--	--	--
megahit_24573	unclassified	1901	--	--	--
megahit_24577	unclassified	767	--	--	--
megahit_24579	unclassified	977	--	--	--
megahit_24581	unclassified	824	--	--	--
megahit_24583	unclassified	827	--	--	--
megahit_24586	unclassified	1899	--	--	--
megahit_24587	unclassified	754	--	--	--
megahit_24591	unclassified	2792	--	--	--
megahit_24592	unclassified	1453	--	--	--
megahit_24598	unclassified	871	--	--	--
megahit_24599	unclassified	1841	--	--	--
megahit_246	unclassified	4182	--	--	--
megahit_24602	unclassified	923	--	--	--
megahit_24605	unclassified	803	--	--	--
megahit_24607	unclassified	1280	--	--	--
megahit_24609	unclassified	3449	--	--	--
megahit_24622	unclassified	1400	--	--	--
megahit_24626	unclassified	846	--	--	--
megahit_24635	unclassified	1407	--	--	--
megahit_2464	unclassified	971	--	--	--
megahit_24640	unclassified	875	--	--	--
megahit_24642	unclassified	906	--	--	--
megahit_24646	unclassified	1052	--	--	--
megahit_24650	unclassified	1975	--	--	--
megahit_24653	unclassified	1270	--	--	--
megahit_24654	unclassified	4257	--	--	--
megahit_24659	unclassified	967	--	--	--
megahit_24664	unclassified	1291	--	--	--
megahit_24677	unclassified	816	--	--	--
megahit_24679	unclassified	1587	--	--	--
megahit_24691	unclassified	846	--	--	--
megahit_24692	unclassified	2010	--	--	--
megahit_24695	unclassified	802	--	--	--
megahit_2470	unclassified	2943	--	--	--
megahit_24703	unclassified	815	--	--	--
megahit_24705	unclassified	1140	--	--	--
megahit_24706	unclassified	824	--	--	--
megahit_24709	unclassified	1095	--	--	--
megahit_24712	unclassified	770	--	--	--
megahit_24714	unclassified	1072	--	--	--
megahit_24715	unclassified	1882	--	--	--
megahit_24719	unclassified	789	--	--	--
megahit_24720	unclassified	795	--	--	--
megahit_24721	unclassified	948	--	--	--
megahit_24723	unclassified	3465	--	--	--
megahit_24725	unclassified	2756	--	--	--
megahit_24728	unclassified	2422	--	--	--
megahit_24731	unclassified	2547	--	--	--
megahit_24733	unclassified	1119	--	--	--
megahit_24735	unclassified	1034	--	--	--
megahit_24738	unclassified	1555	--	--	--
megahit_24739	unclassified	788	--	--	--
megahit_24740	unclassified	871	--	--	--
megahit_24741	unclassified	1113	--	--	--
megahit_24745	unclassified	802	--	--	--
megahit_24747	unclassified	940	--	--	--
megahit_24749	unclassified	1246	--	--	--
megahit_24753	unclassified	750	--	--	--
megahit_24756	unclassified	978	--	--	--
megahit_24764	unclassified	2899	--	--	--
megahit_24767	unclassified	1578	--	--	--
megahit_24768	unclassified	1104	--	--	--
megahit_24772	unclassified	989	--	--	--
megahit_24774	unclassified	2422	--	--	--
megahit_24776	unclassified	936	--	--	--
megahit_24777	unclassified	772	--	--	--
megahit_24778	unclassified	1261	--	--	--
megahit_24779	unclassified	1309	--	--	--
megahit_2478	unclassified	784	--	--	--
megahit_24784	unclassified	905	--	--	--
megahit_24797	unclassified	818	--	--	--
megahit_2480	unclassified	988	--	--	--
megahit_24800	unclassified	1450	--	--	--
megahit_24812	unclassified	981	--	--	--
megahit_24813	unclassified	770	--	--	--
megahit_24814	unclassified	1986	--	--	--
megahit_24818	unclassified	983	--	--	--
megahit_24819	unclassified	1261	--	--	--
megahit_24820	unclassified	786	--	--	--
megahit_24841	unclassified	871	--	--	--
megahit_24843	unclassified	1002	--	--	--
megahit_24855	unclassified	819	--	--	--
megahit_24857	unclassified	3777	--	--	--
megahit_24860	unclassified	1095	--	--	--
megahit_24861	unclassified	990	--	--	--
megahit_24866	unclassified	921	--	--	--
megahit_2487	unclassified	5022	--	--	--
megahit_24873	unclassified	817	--	--	--
megahit_24875	unclassified	897	--	--	--
megahit_24878	unclassified	772	--	--	--
megahit_24879	unclassified	778	--	--	--
megahit_24887	unclassified	781	--	--	--
megahit_2489	unclassified	2185	--	--	--
megahit_24891	unclassified	1254	--	--	--
megahit_24892	unclassified	1383	--	--	--
megahit_24893	unclassified	2249	--	--	--
megahit_24902	unclassified	1183	--	--	--
megahit_24905	unclassified	1412	--	--	--
megahit_24909	unclassified	2484	--	--	--
megahit_24915	unclassified	1979	--	--	--
megahit_24919	unclassified	776	--	--	--
megahit_24921	unclassified	1000	--	--	--
megahit_24923	unclassified	2098	--	--	--
megahit_24924	unclassified	1300	--	--	--
megahit_2493	unclassified	1453	--	--	--
megahit_24932	unclassified	1156	--	--	--
megahit_24933	unclassified	775	--	--	--
megahit_24935	unclassified	1265	--	--	--
megahit_24943	unclassified	1336	--	--	--
megahit_24946	unclassified	2186	--	--	--
megahit_24948	unclassified	871	--	--	--
megahit_24949	unclassified	892	--	--	--
megahit_24955	unclassified	1574	--	--	--
megahit_24956	unclassified	10759	--	--	--
megahit_24958	unclassified	1634	--	--	--
megahit_24963	unclassified	1292	--	--	--
megahit_24966	unclassified	1356	--	--	--
megahit_24968	unclassified	3584	--	--	--
megahit_24970	unclassified	831	--	--	--
megahit_24972	unclassified	1621	--	--	--
megahit_24975	unclassified	1237	--	--	--
megahit_24976	unclassified	2661	--	--	--
megahit_24977	unclassified	8774	--	--	--
megahit_24979	unclassified	1099	--	--	--
megahit_24980	unclassified	2350	--	--	--
megahit_24984	unclassified	851	--	--	--
megahit_250	unclassified	2121	--	--	--
megahit_25006	unclassified	1704	--	--	--
megahit_2501	unclassified	4327	--	--	--
megahit_25017	unclassified	1669	--	--	--
megahit_25020	unclassified	1172	--	--	--
megahit_25021	unclassified	808	--	--	--
megahit_25025	unclassified	757	--	--	--
megahit_25026	unclassified	973	--	--	--
megahit_25028	unclassified	849	--	--	--
megahit_25036	unclassified	5056	--	--	--
megahit_25043	unclassified	1004	--	--	--
megahit_25044	unclassified	2424	--	--	--
megahit_25046	unclassified	1824	--	--	--
megahit_25047	unclassified	3987	--	--	--
megahit_25049	unclassified	2693	--	--	--
megahit_25050	unclassified	1024	--	--	--
megahit_25052	unclassified	3618	--	--	--
megahit_25065	unclassified	901	--	--	--
megahit_25067	unclassified	1971	--	--	--
megahit_25068	unclassified	758	--	--	--
megahit_2507	unclassified	2403	--	--	--
megahit_25070	unclassified	988	--	--	--
megahit_25073	unclassified	1561	--	--	--
megahit_25077	unclassified	1813	--	--	--
megahit_2508	unclassified	811	--	--	--
megahit_25081	unclassified	9805	--	--	--
megahit_25083	unclassified	905	--	--	--
megahit_25086	unclassified	877	--	--	--
megahit_25088	unclassified	1269	--	--	--
megahit_25090	unclassified	2509	--	--	--
megahit_25093	unclassified	1283	--	--	--
megahit_25098	unclassified	760	--	--	--
megahit_25099	unclassified	823	--	--	--
megahit_251	unclassified	794	--	--	--
megahit_2510	unclassified	752	--	--	--
megahit_25103	unclassified	1476	--	--	--
megahit_25105	unclassified	990	--	--	--
megahit_25115	unclassified	1314	--	--	--
megahit_25116	unclassified	812	--	--	--
megahit_25118	unclassified	1315	--	--	--
megahit_25119	unclassified	852	--	--	--
megahit_25120	unclassified	996	--	--	--
megahit_25125	unclassified	1822	--	--	--
megahit_25130	unclassified	2503	--	--	--
megahit_25132	unclassified	915	--	--	--
megahit_25136	unclassified	1218	--	--	--
megahit_2514	unclassified	1730	--	--	--
megahit_25142	unclassified	2190	--	--	--
megahit_25145	unclassified	1031	--	--	--
megahit_25151	unclassified	755	--	--	--
megahit_25155	unclassified	3897	--	--	--
megahit_25158	unclassified	1220	--	--	--
megahit_25164	unclassified	898	--	--	--
megahit_25179	unclassified	1519	--	--	--
megahit_2518	unclassified	1139	--	--	--
megahit_25182	unclassified	1044	--	--	--
megahit_25185	unclassified	2318	--	--	--
megahit_2519	unclassified	913	--	--	--
megahit_25191	unclassified	751	--	--	--
megahit_25193	unclassified	1289	--	--	--
megahit_25194	unclassified	932	--	--	--
megahit_25195	unclassified	865	--	--	--
megahit_25197	unclassified	1032	--	--	--
megahit_252	unclassified	783	--	--	--
megahit_2520	unclassified	864	--	--	--
megahit_25202	unclassified	1358	--	--	--
megahit_25204	unclassified	1461	--	--	--
megahit_2521	unclassified	1205	--	--	--
megahit_25213	unclassified	1986	--	--	--
megahit_25216	unclassified	5242	--	--	--
megahit_25217	unclassified	3378	--	--	--
megahit_2522	unclassified	1613	--	--	--
megahit_25225	unclassified	763	--	--	--
megahit_25227	unclassified	1374	--	--	--
megahit_25229	unclassified	1170	--	--	--
megahit_2523	unclassified	812	--	--	--
megahit_25233	unclassified	793	--	--	--
megahit_25235	unclassified	1436	--	--	--
megahit_25236	unclassified	2096	--	--	--
megahit_25238	unclassified	4016	--	--	--
megahit_25241	unclassified	786	--	--	--
megahit_25242	unclassified	1108	--	--	--
megahit_25243	unclassified	1320	--	--	--
megahit_25244	unclassified	1592	--	--	--
megahit_25247	unclassified	1924	--	--	--
megahit_25249	unclassified	2089	--	--	--
megahit_25252	unclassified	3090	--	--	--
megahit_25259	unclassified	1073	--	--	--
megahit_25268	unclassified	762	--	--	--
megahit_25269	unclassified	5569	--	--	--
megahit_25276	unclassified	861	--	--	--
megahit_25279	unclassified	946	--	--	--
megahit_25280	unclassified	879	--	--	--
megahit_25283	unclassified	2876	--	--	--
megahit_25284	unclassified	905	--	--	--
megahit_25291	unclassified	1219	--	--	--
megahit_25296	unclassified	1692	--	--	--
megahit_253	unclassified	824	--	--	--
megahit_2530	unclassified	16765	--	--	--
megahit_25300	unclassified	1811	--	--	--
megahit_25301	unclassified	1093	--	--	--
megahit_25303	unclassified	1509	--	--	--
megahit_25308	unclassified	2265	--	--	--
megahit_25313	unclassified	842	--	--	--
megahit_25314	unclassified	1812	--	--	--
megahit_25315	unclassified	917	--	--	--
megahit_25321	unclassified	7629	--	--	--
megahit_25322	unclassified	1339	--	--	--
megahit_25323	unclassified	880	--	--	--
megahit_25328	unclassified	7621	--	--	--
megahit_25329	unclassified	1920	--	--	--
megahit_25333	unclassified	1620	--	--	--
megahit_25334	unclassified	2109	--	--	--
megahit_25337	unclassified	1985	--	--	--
megahit_25338	unclassified	4825	--	--	--
megahit_25345	unclassified	814	--	--	--
megahit_25353	unclassified	2743	--	--	--
megahit_25358	unclassified	1011	--	--	--
megahit_25359	unclassified	893	--	--	--
megahit_2536	unclassified	841	--	--	--
megahit_25360	unclassified	1544	--	--	--
megahit_25373	unclassified	1162	--	--	--
megahit_25376	unclassified	868	--	--	--
megahit_25382	unclassified	1020	--	--	--
megahit_25383	unclassified	1196	--	--	--
megahit_25386	unclassified	1734	--	--	--
megahit_25397	unclassified	844	--	--	--
megahit_254	unclassified	787	--	--	--
megahit_25401	unclassified	916	--	--	--
megahit_2541	unclassified	814	--	--	--
megahit_25411	unclassified	2310	--	--	--
megahit_25414	unclassified	1490	--	--	--
megahit_25421	unclassified	1342	--	--	--
megahit_25422	unclassified	1017	--	--	--
megahit_25426	unclassified	1347	--	--	--
megahit_2543	unclassified	1323	--	--	--
megahit_25432	unclassified	881	--	--	--
megahit_25435	unclassified	763	--	--	--
megahit_25436	unclassified	941	--	--	--
megahit_25438	unclassified	946	--	--	--
megahit_2544	unclassified	831	--	--	--
megahit_25450	unclassified	971	--	--	--
megahit_25456	unclassified	1805	--	--	--
megahit_25458	unclassified	1440	--	--	--
megahit_25459	unclassified	1140	--	--	--
megahit_25463	unclassified	943	--	--	--
megahit_25469	unclassified	933	--	--	--
megahit_25471	unclassified	879	--	--	--
megahit_25473	unclassified	817	--	--	--
megahit_25476	unclassified	1155	--	--	--
megahit_25485	unclassified	1165	--	--	--
megahit_25487	unclassified	1392	--	--	--
megahit_25488	unclassified	1688	--	--	--
megahit_25492	unclassified	6144	--	--	--
megahit_25496	unclassified	1512	--	--	--
megahit_25497	unclassified	762	--	--	--
megahit_25502	unclassified	770	--	--	--
megahit_2551	unclassified	1064	--	--	--
megahit_25518	unclassified	1088	--	--	--
megahit_25520	unclassified	2267	--	--	--
megahit_25521	unclassified	806	--	--	--
megahit_25525	unclassified	1019	--	--	--
megahit_25526	unclassified	835	--	--	--
megahit_25531	unclassified	1189	--	--	--
megahit_25535	unclassified	811	--	--	--
megahit_25536	unclassified	1115	--	--	--
megahit_25541	unclassified	785	--	--	--
megahit_25549	unclassified	2437	--	--	--
megahit_2555	unclassified	1279	--	--	--
megahit_25552	unclassified	777	--	--	--
megahit_25554	unclassified	1079	--	--	--
megahit_25555	unclassified	946	--	--	--
megahit_2556	unclassified	1080	--	--	--
megahit_25561	unclassified	1782	--	--	--
megahit_25564	unclassified	814	--	--	--
megahit_25565	unclassified	998	--	--	--
megahit_25566	unclassified	788	--	--	--
megahit_25568	unclassified	937	--	--	--
megahit_25579	unclassified	1216	--	--	--
megahit_25580	unclassified	983	--	--	--
megahit_25587	unclassified	830	--	--	--
megahit_25591	unclassified	1316	--	--	--
megahit_25592	unclassified	1319	--	--	--
megahit_25594	unclassified	1696	--	--	--
megahit_25595	unclassified	1912	--	--	--
megahit_25596	unclassified	1421	--	--	--
megahit_25598	unclassified	763	--	--	--
megahit_2560	unclassified	955	--	--	--
megahit_25601	unclassified	779	--	--	--
megahit_25607	unclassified	1190	--	--	--
megahit_25612	unclassified	1117	--	--	--
megahit_25616	unclassified	1030	--	--	--
megahit_25619	unclassified	1156	--	--	--
megahit_25629	unclassified	1003	--	--	--
megahit_2565	unclassified	9366	--	--	--
megahit_25652	unclassified	1327	--	--	--
megahit_25656	unclassified	1114	--	--	--
megahit_25658	unclassified	1362	--	--	--
megahit_25659	unclassified	1030	--	--	--
megahit_2566	unclassified	2661	--	--	--
megahit_25661	unclassified	783	--	--	--
megahit_25663	unclassified	750	--	--	--
megahit_25664	unclassified	1119	--	--	--
megahit_2567	unclassified	2055	--	--	--
megahit_25677	unclassified	10993	--	--	--
megahit_25678	unclassified	1170	--	--	--
megahit_25680	unclassified	1786	--	--	--
megahit_25696	unclassified	959	--	--	--
megahit_25702	unclassified	1355	--	--	--
megahit_25703	unclassified	1197	--	--	--
megahit_25704	unclassified	861	--	--	--
megahit_25709	unclassified	2376	--	--	--
megahit_25714	unclassified	1668	--	--	--
megahit_25717	unclassified	793	--	--	--
megahit_25721	unclassified	852	--	--	--
megahit_25723	unclassified	850	--	--	--
megahit_25727	unclassified	1558	--	--	--
megahit_25729	unclassified	970	--	--	--
megahit_25730	unclassified	1323	--	--	--
megahit_25732	unclassified	1116	--	--	--
megahit_25735	unclassified	1071	--	--	--
megahit_2574	unclassified	761	--	--	--
megahit_25740	unclassified	1540	--	--	--
megahit_25746	unclassified	2197	--	--	--
megahit_25749	unclassified	1125	--	--	--
megahit_2575	unclassified	1361	--	--	--
megahit_25755	unclassified	2988	--	--	--
megahit_25756	unclassified	2002	--	--	--
megahit_25758	unclassified	761	--	--	--
megahit_2576	unclassified	870	--	--	--
megahit_25768	unclassified	948	--	--	--
megahit_25776	unclassified	1341	--	--	--
megahit_25778	unclassified	4199	--	--	--
megahit_2578	unclassified	897	--	--	--
megahit_25782	unclassified	1557	--	--	--
megahit_25785	unclassified	1480	--	--	--
megahit_25794	unclassified	2066	--	--	--
megahit_25795	unclassified	1465	--	--	--
megahit_25797	unclassified	870	--	--	--
megahit_25801	unclassified	884	--	--	--
megahit_25808	unclassified	2229	--	--	--
megahit_25810	unclassified	774	--	--	--
megahit_25813	unclassified	869	--	--	--
megahit_25816	unclassified	935	--	--	--
megahit_25818	unclassified	2153	--	--	--
megahit_25823	unclassified	756	--	--	--
megahit_25826	unclassified	1270	--	--	--
megahit_25832	unclassified	886	--	--	--
megahit_25834	unclassified	1423	--	--	--
megahit_25835	unclassified	752	--	--	--
megahit_25840	unclassified	2805	--	--	--
megahit_25848	unclassified	1124	--	--	--
megahit_25849	unclassified	6692	--	--	--
megahit_25856	unclassified	753	--	--	--
megahit_2586	unclassified	1040	--	--	--
megahit_25869	unclassified	1544	--	--	--
megahit_2587	unclassified	1154	--	--	--
megahit_25870	unclassified	957	--	--	--
megahit_25872	unclassified	764	--	--	--
megahit_25874	unclassified	1078	--	--	--
megahit_25877	unclassified	2374	--	--	--
megahit_25878	unclassified	992	--	--	--
megahit_25883	unclassified	995	--	--	--
megahit_25884	unclassified	2286	--	--	--
megahit_2589	unclassified	876	--	--	--
megahit_25891	unclassified	3106	--	--	--
megahit_25896	unclassified	827	--	--	--
megahit_25898	unclassified	1287	--	--	--
megahit_25901	unclassified	782	--	--	--
megahit_25904	unclassified	812	--	--	--
megahit_25905	unclassified	1191	--	--	--
megahit_25907	unclassified	912	--	--	--
megahit_25908	unclassified	1859	--	--	--
megahit_25911	unclassified	896	--	--	--
megahit_25917	unclassified	853	--	--	--
megahit_25924	unclassified	1571	--	--	--
megahit_25926	unclassified	1113	--	--	--
megahit_2593	unclassified	778	--	--	--
megahit_25936	unclassified	1015	--	--	--
megahit_2594	unclassified	1424	--	--	--
megahit_25948	unclassified	1253	--	--	--
megahit_25952	unclassified	3028	--	--	--
megahit_25960	unclassified	2371	--	--	--
megahit_25963	unclassified	2283	--	--	--
megahit_25965	unclassified	889	--	--	--
megahit_25966	unclassified	885	--	--	--
megahit_25970	unclassified	1246	--	--	--
