CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_27594	lgt	67686	0.8645	0.9912	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB*AAAAAAAAAAAAAAAAAAAAAAAAA	A?B	g__Bacteroides	g__Clostridium	k__Bacteria	--	--	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	207:3785:-|3799:4014:-|7102:8145:+|8345:9244:+|9401:10372:+|10360:11139:+|11136:11906:+|12046:12580:+|12577:12909:+|12968:13333:+|13382:13681:+|13802:16509:+|16730:19270:+|19285:20010:+|20038:20802:+|20846:21676:+|21692:22093:+|22093:23223:+|23289:23690:+|23694:24308:+|24321:24740:+|24724:25866:+|25936:26781:+|26781:27326:+|27323:27988:+|28055:28963:+|29043:31233:+|31287:31784:+|31873:33081:+|33451:34185:+|34364:34889:+|34944:36463:+|37080:38393:+|39397:39891:+|39941:40569:-|40544:40846:-|40990:43213:-|43289:43932:-|43895:45148:-|45161:46249:-|46611:48128:-|48656:48946:-|49014:49580:-|49792:50014:+|50188:52566:+|52717:53104:-|53153:53624:+|53762:54211:+|54320:56731:-|56740:57531:-|57579:58982:-|59426:60365:-|60449:61396:-|61420:62958:-|62989:64398:-|64405:64977:-|64981:66063:-|66096:66668:-|67224:67686:+	UniRef50_R7EJE9|UniRef50_E6SUZ8|UniRef50_R7EL02|UniRef50_R5JTX4|UniRef50_R6E817|UniRef50_R6E0W1|UniRef50_R6EAG7|UniRef50_B6W2C5|UniRef50_Q64SI6|UniRef50_R5UAQ0|UniRef50_R5U3P3|UniRef50_R5U3T9|UniRef50_F0R6Q1|UniRef50_R5UGI8|UniRef50_R5JCD4|UniRef50_R5JHM3|UniRef50_R5JD19|UniRef50_R5UVD0|UniRef50_R5JTY6|UniRef50_Q64ME6|UniRef50_R5CE95|UniRef50_R5C5D8|UniRef50_R6KIY7|UniRef50_R5JTY9|UniRef50_R6KMD4|UniRef50_R5JHN2|UniRef50_R6KIZ2|UniRef50_B3CAR5|UniRef50_E6SRL7|UniRef50_P0A0H1|UniRef50_H8L7S1|UniRef50_H8L7R8|UniRef50_W1YHC5|UniRef50_B8G1A2|UniRef50_E5VDI0|UniRef50_C6IQH4|UniRef50_B1ZX08|UniRef50_C6ZBU8|UniRef50_I9UJM9|UniRef50_C6ZBV0|UniRef50_I9UIT3|UniRef50_E6SQ75|UniRef50_R6AZR7|UniRef50_R7P0G1|UniRef50_A6L3Q8|UniRef50_A6L3Q9|UniRef50_R6IGZ8|UniRef50_R6JGH3|UniRef50_unknown|UniRef50_R7NMU5|UniRef50_D6D2T5|UniRef50_A6L3S2|UniRef50_A6L3R6|UniRef50_R6HP54|UniRef50_R6JCZ0|UniRef50_R6ILE4|UniRef50_R7P3Q4|UniRef50_R6JMR1|UniRef50_C6ISX8	UniRef90_R7EJE9|UniRef90_R7EHN5|UniRef90_R5JT80|UniRef90_R5JTX4|UniRef90_R5JCC7|UniRef90_R5JHL6|UniRef90_R6EAG7|UniRef90_B6W2C5|UniRef90_R5JTX9|UniRef90_R5JCD0|UniRef90_R5JHL9|UniRef90_K1FYL7|UniRef90_unknown|UniRef90_R5JTY2|UniRef90_R5JCD4|UniRef90_R5JHM3|UniRef90_R5JD19|UniRef90_R5UVD0|UniRef90_R5JTY6|UniRef90_R5JCD8|UniRef90_R5JHM8|UniRef90_R5JD25|UniRef90_R5JT97|UniRef90_R5JTY9|UniRef90_R5JCE1|UniRef90_R5JHN2|UniRef90_F7LMR7|UniRef90_B3CAR5|UniRef90_F7LMR9|UniRef90_P06571|UniRef90_H8L7S1|UniRef90_H8L7R8|UniRef90_W1YHC5|UniRef90_D4J4D6|UniRef90_E5VDI0|UniRef90_C6IQH4|UniRef90_S0FAP0|UniRef90_C6ZBU8|UniRef90_I9UJM9|UniRef90_C6ZBV0|UniRef90_I9UIT3|UniRef90_R7NYC1|UniRef90_D4V9S8|UniRef90_R7P0G1|UniRef90_A6L3Q8|UniRef90_A6L3Q9|UniRef90_R6IGZ8|UniRef90_A6L3R1|UniRef90_unknown|UniRef90_R6HHB1|UniRef90_R6IGZ3|UniRef90_A6L3R5|UniRef90_R6HX05|UniRef90_A6L3R7|UniRef90_A6L3R8|UniRef90_R6ILE4|UniRef90_U6RF17|UniRef90_R6HX10|UniRef90_D0TRE4
megahit_27637	lgt	790	0.8584	0.9107	AB	A?B	s__Ruminococcus_obeum	s__Ruminococcus_sp_JC304	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	1:200:-|359:790:-	UniRef50_R5XEL6|UniRef50_R6C1U0	UniRef90_R7DBA9|UniRef90_UPI0002E53093
megahit_28177	lgt	799	0.8151	0.8443	AB	A?B	s__Subdoligranulum_variabile	s__Faecalibacterium_prausnitzii	f__Ruminococcaceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	1:416:+|555:799:+	UniRef50_R6Q9G3|UniRef50_Q9RU74	UniRef90_D1PIV7|UniRef90_D4KAJ8
megahit_2886	lgt	1357	1.0000	1.0000	AB	A?B	s__Lachnospiraceae_bacterium_7_1_58FAA	s__Clostridium_sp_ATCC_BAA_442	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	1:503:+|521:1318:+	UniRef50_D4MNA4|UniRef50_Q03JU0	UniRef90_H1CN30|UniRef90_H1CN29
megahit_30043	lgt	2587	0.9271	0.9663	ABB	A?B	s__Ruminococcus_obeum	s__Ruminococcus_sp_5_1_39BFAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	97:1098:+|1436:1924:+|1921:2587:+	UniRef50_F7Z6V0|UniRef50_R5I9D0|UniRef50_R6VL03	UniRef90_A5ZML2|UniRef90_C6J823|UniRef90_C6J822
megahit_30086	lgt	12936	0.9477	0.9573	AB	A?B	s__Clostridium_nexile	s__Ruminococcus_torques	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	7527:8960:-|9234:10892:-	UniRef50_R5QVM0|UniRef50_D4M0N0	UniRef90_R5QVM0|UniRef90_D4M0N0
megahit_30606	lgt	832	0.9108	0.9306	AB	A?B	s__Ruminococcus_sp_5_1_39BFAA	f__Lachnospiraceae	o__Clostridiales	--	g__Blautia|s__Blautia_sp_KLE_1732; g__Dorea|s__Dorea_formicigenerans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1:370:+|512:832:+	UniRef50_R5IPZ7|UniRef50_C0BCA1	UniRef90_C6JA93|UniRef90_C0BCA1
megahit_30884	lgt	8176	0.8495	0.9075	ABBBB	A?B	g__Clostridium	s__Blautia_producta	o__Clostridiales	s__Clostridium_asparagiforme; s__Clostridium_clostridioforme	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	1057:1574:-|1953:2207:-|2319:2531:+|2738:2997:+|3048:3413:+	UniRef50_D4LWG5|UniRef50_R5FKA9|UniRef50_G5IJQ0|UniRef50_G5IJP9|UniRef50_G5IJP8	UniRef90_N9XHF3|UniRef90_UPI00037E9BBB|UniRef90_UPI00037644A8|UniRef90_UPI0004768AE1|UniRef90_UPI00039AE553
megahit_31356	lgt	5473	0.9381	0.9572	AAABB	A?B	g__Blautia	g__Eubacterium	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	154:512:+|812:1118:+|1108:1422:+|4361:4585:+|4749:5473:+	UniRef50_I1W9G7|UniRef50_C4Z713|UniRef50_R5TG32|UniRef50_U2P9D0|UniRef50_D4LPV8	UniRef90_R7CK50|UniRef90_D4M1G0|UniRef90_D4M1F9|UniRef90_U2P9D0|UniRef90_D4LPV8
megahit_31367	lgt	813	0.8272	0.9095	AB	A?B	s__Marvinbryantia_formatexigens	s__Dorea_formicigenerans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	1:272:-|446:813:+	UniRef50_B9DZ87|UniRef50_R6RR33	UniRef90_C6LG93|UniRef90_G1WTM2
megahit_31408	lgt	3559	0.9688	0.9742	AB	A?B	s__Ruminococcus_sp_5_1_39BFAA	s__Ruminococcus_sp_JC304	g__Ruminococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	1:592:+|2952:3231:-	UniRef50_R7JT54|UniRef50_E6LJC1	UniRef90_R7CHC5|UniRef90_UPI0002EE3B20
megahit_32752	lgt	1564	0.8986	0.9208	AB	A?B	s__Ruminococcus_sp_JC304	s__Faecalibacterium_prausnitzii	f__Ruminococcaceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	252:836:-|924:1564:-	UniRef50_R6ZPX8|UniRef50_C7H7E3	UniRef90_UPI0002EB4DA7|UniRef90_C7H7E3
megahit_33905	lgt	1429	0.9378	0.9522	AB	A?B	s__Coprococcus_comes	s__Roseburia_inulinivorans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1:838:+|1028:1429:-	UniRef50_R6M144|UniRef50_R7QTG5	UniRef90_C0BFD0|UniRef90_C0FZR8
megahit_34179	lgt	3019	0.8954	0.9402	AB	A?B	s__Roseburia_intestinalis	s__Clostridium_clostridioforme	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	2095:2352:-|2523:2858:+	UniRef50_D4KSC4|UniRef50_R9L3L1	UniRef90_D4KSC4|UniRef90_N9YVK6
megahit_3458	lgt	1598	0.9443	0.9697	AB	A?B	s__Catenibacterium_mitsuokai	s__Coprococcus_eutactus	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	4:914:-|978:1382:-	UniRef50_R6W893|UniRef50_R6PU30	UniRef90_E2NWJ5|UniRef90_R7R6F9
megahit_34597	lgt	26493	0.9184	0.9833	AAAAAAAAAAABAAAAAAAAAA	B>A	s__Enterococcus_faecium	s__Enterococcus_italicus	g__Enterococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_italicus	139:1382:+|1366:2172:+|2178:2759:-|2778:4121:-|4136:4402:-|4505:5256:-|5455:6929:+|6950:7246:-|7239:7703:-|8243:9508:-|10241:13390:-|13651:13882:-|14637:16242:-|16469:16723:-|16848:17792:-|17943:19580:-|19584:20957:-|20973:21212:-|21643:23058:-|23051:23422:-|23598:24974:+|25320:25925:-	UniRef50_W1KBI3|UniRef50_D4QGT6|UniRef50_F0PGT3|UniRef50_Q9JTA4|UniRef50_E6U1E8|UniRef50_S7VF94|UniRef50_K8H2P8|UniRef50_S4ZZB0|UniRef50_F0PGS5|UniRef50_F0PGS3|UniRef50_J6TEY8|UniRef50_E6LIY1|UniRef50_I7BME6|UniRef50_Q3Y305|UniRef50_R1H110|UniRef50_K8E1I0|UniRef50_Q3Y3B0|UniRef50_J6QWL1|UniRef50_J6YJ42|UniRef50_J6Q5Y6|UniRef50_D4QVK3|UniRef50_Q7DDR9	UniRef90_W1KBI3|UniRef90_D4QGT6|UniRef90_unknown|UniRef90_F0PGT2|UniRef90_F0PGT1|UniRef90_S7VF94|UniRef90_R3S6M1|UniRef90_F0PGS6|UniRef90_F0PGS5|UniRef90_unknown|UniRef90_unknown|UniRef90_E6LIY1|UniRef90_S0SEZ6|UniRef90_Q3Y305|UniRef90_R1H110|UniRef90_Q3Y3B1|UniRef90_Q3Y3B0|UniRef90_J6QWL1|UniRef90_L2LR84|UniRef90_J6Q5Y6|UniRef90_L2LP52|UniRef90_R1YBK4
megahit_3883	lgt	1892	0.8043	0.8794	AAB	A?B	s__Clostridium_difficile	s__Gordonibacter_pamelaeae	k__Bacteria	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	r__Root|k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	1:502:-|508:819:-|1434:1748:+	UniRef50_R7BQ55|UniRef50_E1QZJ2|UniRef50_R7R7Y1	UniRef90_unknown|UniRef90_C8WPF5|UniRef90_D6EBD7
megahit_3910	lgt	105086	0.9483	0.9891	AABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB	A?B	s__Parabacteroides_merdae	s__Bacteroides_uniformis	o__Bacteroidales	--	--	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	209:2821:-|2840:3388:-|4241:12701:-|12739:14688:-|15020:18649:+|18797:20863:+|21021:22318:+|22338:23801:+|23944:27120:+|27136:28746:+|28780:29928:+|29943:31076:+|31219:33369:+|33385:36012:+|36124:38301:-|38336:40762:-|40774:41679:-|41765:42686:-|42701:43513:-|43591:44694:-|45034:46650:+|46919:47642:-|47679:48071:-|48350:51286:-|51293:52267:+|52353:53255:-|53242:53583:-|53580:54032:-|54113:55933:-|56056:56585:-|56637:58532:-|58716:61968:+|61988:63478:+|63810:65627:+|65733:69686:+|69987:72998:+|73021:74598:+|74683:77325:+|77570:78538:+|78542:79515:+|79538:80545:+|80551:83277:+|83311:85341:+|85372:86508:+|86591:87135:+|87207:87620:-|87681:88913:-|88939:89943:-|90075:90842:+|91021:91455:-|91755:93140:+|93142:93810:+|93850:94899:+|94936:96384:+|96562:97233:+|97250:98620:+|98637:100775:+|100814:102373:-|102587:103279:-|103349:104275:-|104416:104904:+	UniRef50_K5ZAZ2|UniRef50_K5ZNE8|UniRef50_A7UY16|UniRef50_R6KIK1|UniRef50_R5M7M4|UniRef50_R7EG90|UniRef50_A7UY22|UniRef50_R7H225|UniRef50_unknown|UniRef50_R6CAV1|UniRef50_R6C0W8|UniRef50_F3ZND0|UniRef50_X5DYI4|UniRef50_L0G1U9|UniRef50_R7EG80|UniRef50_A7UY33|UniRef50_R5JT15|UniRef50_R7CWQ1|UniRef50_R7DTU4|UniRef50_P44681|UniRef50_D5EUN1|UniRef50_A7V0L9|UniRef50_R6S6Z9|UniRef50_unknown|UniRef50_Q650I3|UniRef50_R7CXK0|UniRef50_Q04NI7|UniRef50_I0AKC4|UniRef50_Q8A2N9|UniRef50_R5S9A6|UniRef50_Q8A2N7|UniRef50_A7V0K9|UniRef50_R7EE89|UniRef50_A6L2H0|UniRef50_unknown|UniRef50_E6SMW0|UniRef50_E6SMV9|UniRef50_A6L2H5|UniRef50_E6SMV8|UniRef50_R6Y6S8|UniRef50_R7J7R2|UniRef50_G8UMZ0|UniRef50_R7KU17|UniRef50_R5UXT8|UniRef50_E5V6B6|UniRef50_Q7MWS9|UniRef50_R5CEI1|UniRef50_R7LHL2|UniRef50_E6SMV1|UniRef50_R5U516|UniRef50_R6DN47|UniRef50_R6DLE2|UniRef50_Q7W4T6|UniRef50_R6MJ95|UniRef50_A7V0H9|UniRef50_R6B7I8|UniRef50_R5RR30|UniRef50_Q8A3Z3|UniRef50_A7V0H4|UniRef50_R5M5T6|UniRef50_B2RMG0	UniRef90_K5ZAZ2|UniRef90_K5ZNE8|UniRef90_A7UY16|UniRef90_R7EEC6|UniRef90_unknown|UniRef90_unknown|UniRef90_A7UY22|UniRef90_R7EF39|UniRef90_unknown|UniRef90_unknown|UniRef90_R7EIH6|UniRef90_R7EFZ8|UniRef90_R7EF34|UniRef90_R7EEB3|UniRef90_unknown|UniRef90_A7UY33|UniRef90_R7EFZ4|UniRef90_R7EF32|UniRef90_R7EEA9|UniRef90_R6AR89|UniRef90_R7EIG9|UniRef90_A7V0L9|UniRef90_R7EFY6|UniRef90_unknown|UniRef90_R7EEA1|UniRef90_R6AR92|UniRef90_R7EIG1|UniRef90_R7EFY3|UniRef90_R5JMT0|UniRef90_R6ADJ2|UniRef90_unknown|UniRef90_A7V0K9|UniRef90_R7EE89|UniRef90_unknown|UniRef90_unknown|UniRef90_R9ICX6|UniRef90_R9I4V5|UniRef90_unknown|UniRef90_R9I4Q0|UniRef90_D2EWT7|UniRef90_D2EWT6|UniRef90_R9I4V1|UniRef90_R7EEW0|UniRef90_R7EG06|UniRef90_R9I4U6|UniRef90_R6FJ82|UniRef90_R6ABJ7|UniRef90_R7EFY5|UniRef90_R7EI87|UniRef90_R7EFQ3|UniRef90_R9I4K7|UniRef90_R9I4N9|UniRef90_Q8A2M0|UniRef90_R7EFP8|UniRef90_A7V0H9|UniRef90_R6B7I8|UniRef90_R7EE18|UniRef90_R7EFX2|UniRef90_A7V0H4|UniRef90_R7EFP4|UniRef90_R7EER7
megahit_4151	lgt	4470	0.8072	0.9173	ABB	A?B	s__Odoribacter_laneus	s__Bacteroides_massiliensis	o__Bacteroidales	--	--	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_laneus	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	155:975:-|1655:2330:+|3008:4297:+	UniRef50_R5FZQ1|UniRef50_R5DN34|UniRef50_R5U4F7	UniRef90_H1DF00|UniRef90_R7NL41|UniRef90_U6RFL4
megahit_4342	lgt	5603	0.8212	0.8366	AB	A?B	s__Clostridium_bolteae	s__Marvinbryantia_formatexigens	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	440:1633:+|1848:3587:+	UniRef50_R7PIG7|UniRef50_I5AVP4	UniRef90_unknown|UniRef90_C6LLB8
megahit_4576	lgt	2193	0.8551	0.9107	AB	A?B	s__Coprococcus_catus	s__Ruminococcus_torques	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	11:211:-|1740:2193:+	UniRef50_R6BLN7|UniRef50_D4J9B7	UniRef90_D4JBL8|UniRef90_D4J9B7
megahit_4729	lgt	3922	0.8977	0.9160	ABA	B>A	f__Lachnospiraceae	f__Eubacteriaceae	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1:1191:+|1680:2870:+|3340:3922:+	UniRef50_E6LM88|UniRef50_R5T0L8|UniRef50_D4M217	UniRef90_E6LM88|UniRef90_D6E493|UniRef90_B0PDD2
megahit_4832	lgt	13120	0.8977	0.9904	A**BBBBBBBBBBBBB	A?B	s__Faecalibacterium_prausnitzii	s__Clostridium_clostridioforme	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	1:616:-|927:1268:+|1254:1557:+|1662:2690:-|2677:3666:-|3663:4634:-|5391:6302:+|6507:7331:+|7554:8033:+|8042:8635:+|8780:9325:+|9804:10646:+|10664:11023:+|11202:11528:+|11635:11949:+|12430:13120:-	UniRef50_D4KAU7|UniRef50_D4LXN4|UniRef50_C9YMH6|UniRef50_D6DEG6|UniRef50_D6DEG5|UniRef50_D6DEG4|UniRef50_R6K0K6|UniRef50_R6JL76|UniRef50_R6JXQ0|UniRef50_R6JQM8|UniRef50_N9YCA8|UniRef50_N9Y5G5|UniRef50_N9Y569|UniRef50_R7PNF9|UniRef50_R7PN63|UniRef50_R7HDA6	UniRef90_C4ZES0|UniRef90_D4JZY0|UniRef90_C9YMH6|UniRef90_D6DEG6|UniRef90_D6DEG5|UniRef90_D6DEG4|UniRef90_R6K0K6|UniRef90_R6JL76|UniRef90_R6JXQ0|UniRef90_R6JQM8|UniRef90_N9ZQT8|UniRef90_N9Y5G5|UniRef90_N9Y569|UniRef90_R7PNF9|UniRef90_R7PN63|UniRef90_N9YK82
megahit_4950	lgt	4301	0.8208	0.9585	AAABA	B>A	s__Ruminococcus_sp_5_1_39BFAA	s__Coprococcus_catus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	1:246:+|258:1085:+|1104:2528:+|3342:3635:+|3825:4301:-	UniRef50_R5I7V0|UniRef50_R7CGU8|UniRef50_R5TPZ2|UniRef50_D4JAB4|UniRef50_R6GGS9	UniRef90_R5I7V0|UniRef90_R5I8E9|UniRef90_R7CEA9|UniRef90_D4JAB4|UniRef90_R7CFP2
megahit_5425	lgt	3805	0.8502	0.9583	AABA	B>A	s__Blautia_producta	s__Clostridium_sp_KLE_1755	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_KLE_1755	426:1067:+|1069:1278:+|1499:2323:-|2871:3191:+	UniRef50_UPI00035F4539|UniRef50_R6CMY0|UniRef50_R4K7U9|UniRef50_UPI00035DA414	UniRef90_UPI00035F4539|UniRef90_UPI0004771C5E|UniRef90_U2B3D6|UniRef90_UPI00035DA414
megahit_5513	lgt	2333	0.9714	0.9849	AAABB	A?B	g__Oscillibacter	s__Clostridium_sp_ATCC_BAA_442	o__Clostridiales	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	52:321:-|318:1119:-|1235:1444:-|1717:2007:+|2087:2333:-	UniRef50_U2PZ00|UniRef50_U2QHQ2|UniRef50_U2RQB0|UniRef50_E3GJX9|UniRef50_D4K0A6	UniRef90_U2PZ00|UniRef90_U2QHQ2|UniRef90_U2RQB0|UniRef90_U2BYF5|UniRef90_E7GME1
