CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_248716	lgt	25938	0.8239	0.9753	AAAAAAABAAAAAAAAA	B>A	s__Ruminococcus_sp_5_1_39BFAA	s__Coprococcus_catus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	1:2115:+|2195:2457:-|2473:3957:-|3989:5668:-|5688:6613:-|6594:7532:-|7751:8776:+|8928:9221:-|10135:11559:-|11578:12405:-|12417:13298:-|13457:14803:-|15116:16900:+|16937:18115:+|18194:20449:-|20726:21118:-|25437:25938:-	UniRef50_R7CGV7|UniRef50_R7CFP6|UniRef50_R5I5K2|UniRef50_C4ZAJ9|UniRef50_D4M2F3|UniRef50_A4VW17|UniRef50_R6GGS9|UniRef50_D4JAB4|UniRef50_R5TPZ2|UniRef50_R7CGU8|UniRef50_R5I7V0|UniRef50_R7D9Z7|UniRef50_R7CF22|UniRef50_R7CEA5|UniRef50_R7CGU4|UniRef50_R7CQL3|UniRef50_R5QAV8	UniRef90_R7CGV7|UniRef90_R7CFP6|UniRef90_R7CEP2|UniRef90_D4M2F2|UniRef90_D4M2F3|UniRef90_D4M2F4|UniRef90_R7CFP2|UniRef90_D4JAB4|UniRef90_R7CEA9|UniRef90_R5I8E9|UniRef90_R5I7V0|UniRef90_R5HTD9|UniRef90_R7CF22|UniRef90_R7CEA5|UniRef90_R7CGU4|UniRef90_R7CQL3|UniRef90_C6JF04
megahit_24874	lgt	3410	0.8731	0.9205	AB	A?B	s__Coprobacillus_sp_8_2_54BFAA	o__Clostridiales	p__Firmicutes	--	f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum; f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1; f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale; f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum; f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_HPP0048; f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_HPP0074; f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA; f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA; f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_8_2_54BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1:528:+|2323:3221:+	UniRef50_N9YFV6|UniRef50_R6EDT9	UniRef90_H1ALC2|UniRef90_C4ZBN2
megahit_249193	lgt	60537	0.9073	0.9922	AAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	B>A	s__Subdoligranulum_sp_4_3_54A2FAA	s__Clostridium_difficile	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	566:928:-|930:1397:-|1394:2185:-|2185:2775:-|2780:3565:-|3577:4344:-|4349:5275:-|5279:6256:-|6374:6664:-|6661:7860:-|7927:8922:-|9014:10057:-|10083:11243:-|11336:12022:-|12019:14061:-|14106:15731:-|15800:16783:-|17264:18793:+|18807:19874:+|19878:21194:+|21448:22566:+|22664:23230:+|23241:23702:-|23704:24888:-|25509:25936:+|26933:27493:+|27596:29779:-|29949:30161:-|30443:30679:+|30784:31432:+|31539:32081:-|32122:33201:-|33342:34124:-|34465:35538:-|35639:36961:-|37002:38174:-|38284:38826:-|38853:39417:-|39574:40983:-|40980:41873:-|41870:43483:-|43480:44145:-|44290:45135:-|45297:46977:+|47083:47829:-|47816:48535:-|48654:49568:-|49916:51031:+|51172:52164:-|52183:52875:-|53188:53433:+|53628:56381:+|56806:58644:+|58644:60482:+	UniRef50_G9RWE7|UniRef50_R6D427|UniRef50_G9RWE9|UniRef50_G9RWF0|UniRef50_G9RWF1|UniRef50_J9GXY4|UniRef50_D1PNQ7|UniRef50_D1PNQ5|UniRef50_G9RWF5|UniRef50_G9RWF6|UniRef50_Q0P8T1|UniRef50_L0FC76|UniRef50_H6LDN9|UniRef50_G9RWG0|UniRef50_G9RWG1|UniRef50_G9RWG2|UniRef50_Q9RWF7|UniRef50_G9RWG4|UniRef50_G9RWG5|UniRef50_G9RWG6|UniRef50_E3CVX3|UniRef50_R6D071|UniRef50_E0RZ14|UniRef50_A9KRE9|UniRef50_T4P529|UniRef50_G9RWP9|UniRef50_G9RWQ0|UniRef50_R5VR83|UniRef50_G9RWQ2|UniRef50_R6MIG6|UniRef50_R7LYF9|UniRef50_E8ZUY1|UniRef50_G9RWQ6|UniRef50_G9RWQ7|UniRef50_J9GVY9|UniRef50_R5AGG4|UniRef50_G9RWR0|UniRef50_G9RWR1|UniRef50_G9RWR2|UniRef50_G9RWR3|UniRef50_G9RWR4|UniRef50_K0AXR8|UniRef50_G9RWR6|UniRef50_Q18JB5|UniRef50_Q52666|UniRef50_G9RWR9|UniRef50_G9RWS0|UniRef50_R6N276|UniRef50_Q6LS01|UniRef50_E1WT29|UniRef50_R6R584|UniRef50_A3DF88|UniRef50_R6AZ63|UniRef50_R7IC26	UniRef90_G9RWE7|UniRef90_G9RWE8|UniRef90_G9RWE9|UniRef90_G9RWF0|UniRef90_G9RWF1|UniRef90_G9RWF2|UniRef90_G9RWF3|UniRef90_G9RWF4|UniRef90_G9RWF5|UniRef90_G9RWF6|UniRef90_G9RWF7|UniRef90_G9RWF8|UniRef90_G9RWF9|UniRef90_G9RWG0|UniRef90_G9RWG1|UniRef90_G9RWG2|UniRef90_G9RWG3|UniRef90_G9RWG4|UniRef90_G9RWG5|UniRef90_G9RWG6|UniRef90_G9RWG7|UniRef90_G9RWG8|UniRef90_G9RWG9|UniRef90_G9RWH0|UniRef90_T4P529|UniRef90_G9RWP9|UniRef90_G9RWQ0|UniRef90_G9RWQ1|UniRef90_G9RWQ2|UniRef90_G9RWQ3|UniRef90_G9RWQ4|UniRef90_G9RWQ5|UniRef90_G9RWQ6|UniRef90_G9RWQ7|UniRef90_G9RWQ8|UniRef90_G9RWQ9|UniRef90_G9RWR0|UniRef90_G9RWR1|UniRef90_G9RWR2|UniRef90_G9RWR3|UniRef90_G9RWR4|UniRef90_G9RWR5|UniRef90_G9RWR6|UniRef90_G9RWR7|UniRef90_G9RWR8|UniRef90_G9RWR9|UniRef90_G9RWS0|UniRef90_G9RWS1|UniRef90_G9RWS4|UniRef90_G9RWS5|UniRef90_G9RWS6|UniRef90_unknown|UniRef90_G9RWS8|UniRef90_G9RWS9
megahit_250788	lgt	6008	0.8380	0.8870	AABB	A?B	s__Coprococcus_eutactus	s__Veillonella_sp_oral_taxon_158	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	r__Root|k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_oral_taxon_158	155:1084:+|1104:1589:+|3858:4070:+|4151:5151:+	UniRef50_L0F8G1|UniRef50_A8SRA7|UniRef50_A5EWJ5|UniRef50_S5AHK2	UniRef90_A8SRA8|UniRef90_A8SRA7|UniRef90_E4LB49|UniRef90_E4LB50
megahit_251219	lgt	673	0.8073	0.8481	AB	A?B	s__Ruminococcus_sp_JC304	s__Ruminococcus_sp_5_1_39BFAA	g__Ruminococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	1:408:+|423:673:+	UniRef50_R6GDK5|UniRef50_R5QZY2	UniRef90_UPI000311CCAA|UniRef90_R7CIY7
megahit_251514	lgt	13478	0.8340	0.8415	AB	A?B	s__Roseburia_hominis	g__Clostridium	o__Clostridiales	--	s__Clostridium_hylemonae; s__Clostridium_sp_D5	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	356:1020:+|2576:4936:-	UniRef50_G2SYU2|UniRef50_C0C5T1	UniRef90_G2SYU2|UniRef90_C0C5T1
megahit_25184	lgt	10404	0.8561	0.9725	AAAAAAAAB	A?B	s__Dorea_longicatena	s__Eubacterium_ramulus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	360:980:+|1186:1848:+|1899:2768:+|2793:3551:+|3608:4831:+|4854:6020:+|6122:7249:+|7261:9414:+|9633:10404:-	UniRef50_R7FYN3|UniRef50_T3GLN9|UniRef50_R7FZ39|UniRef50_B2JLW6|UniRef50_R7FY15|UniRef50_R6QN08|UniRef50_A6BKT4|UniRef50_R7FQH9|UniRef50_C9XS57	UniRef90_R7FYN3|UniRef90_R7G1B5|UniRef90_R7FZ39|UniRef90_R7FWZ0|UniRef90_R7FY15|UniRef90_A6BKT5|UniRef90_A6BKT4|UniRef90_R7FQH9|UniRef90_U2PLY2
megahit_25490	lgt	17628	0.8190	0.8370	AB	A?B	s__Ruminococcus_sp_5_1_39BFAA	s__Dorea_sp_5_2	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_5_2	6983:8373:+|16972:17400:+	UniRef50_B8HJH7|UniRef50_G2SYN0	UniRef90_R7CJN1|UniRef90_R9N314
megahit_26462	lgt	3582	0.9640	0.9651	ABB	A?B	s__Dorea_formicigenerans	s__Ruminococcus_torques	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	12:2153:-|2416:2970:-|2972:3582:-	UniRef50_D4M4P8|UniRef50_D4M448|UniRef50_F5WRC5	UniRef90_G1WQP6|UniRef90_D4M448|UniRef90_D4M447
megahit_26685	lgt	8784	0.8367	0.9424	AAAABBB	A?B	s__Faecalibacterium_prausnitzii	f__Lachnospiraceae	o__Clostridiales	--	g__Blautia|s__Ruminococcus_torques; g__Dorea|s__Dorea_formicigenerans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	57:1268:-|1292:3205:-|3228:3659:-|3985:4348:-|4387:5340:-|5348:5755:-|6726:8784:-	UniRef50_D4JAE0|UniRef50_D6GTM4|UniRef50_D4K7M2|UniRef50_R7CP64|UniRef50_Q8KQC4|UniRef50_UPI00030034CE|UniRef50_R6P8B7	UniRef90_D4K7M4|UniRef90_unknown|UniRef90_D4K7M2|UniRef90_D7GTK8|UniRef90_R5ZH34|UniRef90_UPI00030034CE|UniRef90_unknown
megahit_26901	lgt	6265	0.8720	0.9340	AB	A?B	s__Roseburia_hominis	s__Roseburia_intestinalis	g__Roseburia	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	172:417:-|2931:3293:+	UniRef50_G2T4A5|UniRef50_R5VR67	UniRef90_G2T4A5|UniRef90_D4KKQ2
megahit_26936	lgt	10422	0.8151	0.9691	ABAAAAAA	B>A	s__Ruminococcus_obeum	s__Roseburia_hominis	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	1:2261:+|2528:3203:+|3693:4910:+|4912:5694:-|5912:6844:+|6932:7801:+|8077:8895:-|8956:10422:-	UniRef50_D4LS79|UniRef50_R7GLF3|UniRef50_R5HMC2|UniRef50_R7D8T8|UniRef50_A5ZTI4|UniRef50_D4M033|UniRef50_A5ZTI7|UniRef50_R7NCI0	UniRef90_unknown|UniRef90_G2T5E4|UniRef90_R7D9G9|UniRef90_R7D8T8|UniRef90_A5ZTI4|UniRef90_R7D2L8|UniRef90_A5ZTI7|UniRef90_R7D3R0
megahit_27374	lgt	6805	0.8446	0.8933	ABBBB	A?B	f__Lachnospiraceae	s__Eubacterium_ramulus	o__Clostridiales	g__Coprococcus|s__Coprococcus_sp_HPP0074; g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA; g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	1:457:+|813:1158:-|1142:2562:+|2669:3322:+|3294:4673:+	UniRef50_R5WW05|UniRef50_U2NS07|UniRef50_U2P9K6|UniRef50_U2PAT8|UniRef50_G1WUU6	UniRef90_E9RST6|UniRef90_U2NS07|UniRef90_U2P9K6|UniRef90_U2PAT8|UniRef90_G1WUU6
megahit_27706	lgt	17778	0.8421	0.8622	ABBB	A?B	s__Dorea_formicigenerans	s__Roseburia_inulinivorans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	2:249:-|4768:6399:-|6404:7308:-|17491:17778:-	UniRef50_B0G295|UniRef50_C0FUZ8|UniRef50_R5S0C6|UniRef50_C0FV09	UniRef90_B0G295|UniRef90_C0FUZ8|UniRef90_C0FUZ9|UniRef90_C0FV09
megahit_27934	lgt	1802	0.9115	0.9488	AB	A?B	s__Clostridium_sp_ASF502	s__Ruminococcus_obeum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ASF502	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	398:682:+|1326:1637:+	UniRef50_R7K7T9|UniRef50_R5ZDS4	UniRef90_N1ZVL2|UniRef90_U2D520
megahit_2855	lgt	7752	0.8645	0.9103	AABB	A?B	o__Clostridiales	s__Phascolarctobacterium_succinatutens	p__Firmicutes	f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans; f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans; f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	52:798:-|783:1751:-|6893:7334:-|7362:7728:-	UniRef50_R5HNM0|UniRef50_R5HSQ2|UniRef50_K1XF26|UniRef50_E8LBS0	UniRef90_R5HNM0|UniRef90_R5E0R7|UniRef90_E8LBS2|UniRef90_E8LBS0
megahit_287	lgt	1360	0.8755	0.9253	AB	A?B	s__Faecalibacterium_prausnitzii	s__Ruminococcus_sp_JC304	f__Ruminococcaceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	1:481:+|833:1360:+	UniRef50_R5BUJ9|UniRef50_D4K8B8	UniRef90_A8S6U7|UniRef90_UPI0002DAC376
megahit_28738	lgt	9939	0.8164	0.8332	AB	A?B	s__Streptococcus_salivarius	o__Clostridiales	p__Firmicutes	--	f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens; f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1343:1822:+|9665:9939:+	UniRef50_F8LNS3|UniRef50_W8G6V2	UniRef90_F8LNS3|UniRef90_R6AKZ0
megahit_29174	lgt	2311	0.8897	0.9448	AABB	A?B	s__Eubacterium_rectale	s__Coprococcus_comes	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	1:268:-|324:1198:-|1215:1615:-|1597:2175:-	UniRef50_D6E3N0|UniRef50_R5BZT8|UniRef50_C0B708|UniRef50_C0B709	UniRef90_D6E3N0|UniRef90_D6E3M9|UniRef90_C0B708|UniRef90_C0B709
megahit_29553	lgt	7155	0.8554	0.9647	AAAAAAAAABA	B>A	s__Clostridium_hathewayi	s__Clostridium_citroniae	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae	59:1513:+|1523:2164:+|2161:2958:+|2962:3267:+|3248:3745:+|3729:4589:+|4586:5119:+|5116:5352:+|5336:5617:+|6270:6674:+|6715:7035:+	UniRef50_H1LSB7|UniRef50_D3AA94|UniRef50_C4ZCC6|UniRef50_D3AA96|UniRef50_D3AA97|UniRef50_D3AA98|UniRef50_D3AA99|UniRef50_D3AAA0|UniRef50_D3AAA1|UniRef50_G5HGS0|UniRef50_D3AAA8	UniRef90_D3AA93|UniRef90_D3AA94|UniRef90_D3AA95|UniRef90_D3AA96|UniRef90_D3AA97|UniRef90_D3AA98|UniRef90_D3AA99|UniRef90_D3AAA0|UniRef90_D3AAA1|UniRef90_G5HGS0|UniRef90_D3AAA8
megahit_29609	lgt	2562	0.9466	0.9529	ABA	B>A	s__Blautia_sp_KLE_1732	s__Ruminococcus_obeum	g__Blautia	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_KLE_1732	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	1082:1474:+|1600:2079:+|2090:2562:+	UniRef50_R5N294|UniRef50_R7DAR4|UniRef50_G2T0U1	UniRef90_R5N294|UniRef90_A5ZSF0|UniRef90_U2D527
megahit_29720	lgt	5973	0.9525	0.9795	ABBBBB	A?B	f__Lachnospiraceae	s__Eubacterium_rectale	o__Clostridiales	g__Dorea|s__Dorea_formicigenerans; g__Lachnospiraceae_noname|s__Lachnospiraceae_oral_taxon_107	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	170:1537:+|1655:2528:-|2512:3276:-|3273:3788:-|4163:5515:-|5703:5973:-	UniRef50_R6JTK4|UniRef50_C4Z8K6|UniRef50_C4Z8K7|UniRef50_D4MTQ8|UniRef50_D4JI55|UniRef50_C4Z8L1	UniRef90_R9IRP8|UniRef90_C4Z8K6|UniRef90_C4Z8K7|UniRef90_C4Z8K8|UniRef90_C4Z8L0|UniRef90_C4Z8L1
megahit_31157	lgt	32493	0.8013	0.9804	AAABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB	A?B	g__Coprococcus	g__Roseburia	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	282:1268:+|1538:1783:+|1770:3422:+|3483:4352:+|4418:4912:+|5471:6124:+|6114:7766:+|7812:8144:+|8138:8884:+|8897:9871:+|9894:10343:+|10324:10611:+|10605:10859:+|10856:11383:+|11398:11811:+|11892:12122:+|12183:12599:+|12601:13143:+|13142:13990:+|13990:16155:+|16149:17078:+|17093:17965:+|17984:18393:+|18390:18938:+|19055:19600:+|19707:21476:+|21480:21947:+|21977:22315:+|22341:23201:+|23214:24635:+|24616:24894:+|24878:25450:+|25443:27278:+|27312:28331:+|28362:28871:+|28847:30346:+|30356:31024:+|31078:31452:+|31509:31763:+|31778:32140:+	UniRef50_R5R5Y6|UniRef50_D5HE88|UniRef50_D5HE87|UniRef50_C0FU99|UniRef50_C7GB90|UniRef50_R6CV54|UniRef50_R6BYJ7|UniRef50_C0FUA2|UniRef50_R6C867|UniRef50_C0FUA5|UniRef50_R6CCI5|UniRef50_D4KU10|UniRef50_R6BYK2|UniRef50_R6C879|UniRef50_D6E0H3|UniRef50_R6GPD5|UniRef50_D4KUG0|UniRef50_D4L4D6|UniRef50_D4MKM2|UniRef50_R4KTF3|UniRef50_D9RAL4|UniRef50_B9DXN8|UniRef50_R5GXV5|UniRef50_C0FRD2|UniRef50_C0FRD1|UniRef50_C7GBB6|UniRef50_R7PKJ0|UniRef50_R5L0E7|UniRef50_A5N412|UniRef50_D6E0J1|UniRef50_R6ZME0|UniRef50_D2P311|UniRef50_C0FRC0|UniRef50_R5F7F7|UniRef50_D4KUF2|UniRef50_R9IK75|UniRef50_C0FRB5|UniRef50_C0FRB4|UniRef50_C0FRB3|UniRef50_D9R5V2	UniRef90_D4K9V2|UniRef90_D5HE88|UniRef90_D5HE87|UniRef90_C0FU99|UniRef90_C7GB90|UniRef90_C0FUA0|UniRef90_C0FUA1|UniRef90_C0FUA2|UniRef90_C0FUA3|UniRef90_C0FUA5|UniRef90_C0FUA6|UniRef90_D4KU10|UniRef90_K1SF25|UniRef90_C7GBA2|UniRef90_K1T9R5|UniRef90_C0FUB1|UniRef90_D4KUG0|UniRef90_D4L4D6|UniRef90_C0FRD9|UniRef90_D6E0H8|UniRef90_C7GBB0|UniRef90_C0FRD4|UniRef90_C7GBB3|UniRef90_C0FRD2|UniRef90_C0FRD1|UniRef90_C7GBB6|UniRef90_C0FRC7|UniRef90_C0FRC6|UniRef90_C0FRC5|UniRef90_D4KUF7|UniRef90_C0FRC3|UniRef90_C0FRC2|UniRef90_C0FRC0|UniRef90_C0FRB9|UniRef90_D4KUF2|UniRef90_C0FRB6|UniRef90_C0FRB5|UniRef90_C0FRB4|UniRef90_C0FRB3|UniRef90_C0FRB2
megahit_31785	lgt	25309	0.8843	0.9714	ABBBBBBBBBBBA	B>A	s__Coprococcus_comes	s__Roseburia_inulinivorans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1:200:-|463:768:-|5139:6407:+|6438:7783:+|8073:9632:+|9836:11030:+|11056:12138:+|12381:12686:+|12776:13390:-|13813:16095:+|16306:16638:+|16777:18245:+|18230:18546:+	UniRef50_C0FU63|UniRef50_C0FU64|UniRef50_R5HZR5|UniRef50_R5HEZ1|UniRef50_Q97EZ4|UniRef50_G2SXD8|UniRef50_E0RZK8|UniRef50_L7VM40|UniRef50_R6R4M2|UniRef50_R6JYH1|UniRef50_R5IUP1|UniRef50_R5HZQ3|UniRef50_D4MHM8	UniRef90_C0B9F5|UniRef90_C0FU64|UniRef90_R5HZR5|UniRef90_unknown|UniRef90_R5HPE4|UniRef90_R5HK78|UniRef90_R5HZ40|UniRef90_R5HZQ8|UniRef90_R5HJT1|UniRef90_R5HK72|UniRef90_R5HZ35|UniRef90_R5HZQ3|UniRef90_unknown
megahit_32029	lgt	8422	0.8797	0.9001	ABAB	A?B	g__Eubacterium	g__Clostridium	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	2467:2733:-|2720:3103:-|3497:4351:+|5919:7296:-	UniRef50_R6PGN8|UniRef50_R5VR67|UniRef50_B0NHX1|UniRef50_E4SXC3	UniRef90_A5Z839|UniRef90_A5Z838|UniRef90_A5Z820|UniRef90_unknown
