CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_321674	lgt	15524	0.8193	0.8480	AAB	A?B	s__Clostridium_bolteae	s__Clostridium_clostridioforme	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	856:1920:+|1980:3230:+|15236:15524:+	UniRef50_P39858|UniRef50_R5CEW5|UniRef50_U2WCD6	UniRef90_A8RSK4|UniRef90_A8RSK3|UniRef90_U2WCD6
megahit_322994	lgt	6115	0.8443	0.9338	ABB*	A?B	g__Clostridium	f__Lachnospiraceae	o__Clostridiales	--	g__Blautia; g__Lachnospiraceae_noname	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	142:1079:+|1243:3624:+|3809:4518:+|5652:5969:+	UniRef50_G5FAA1|UniRef50_R6SJ38|UniRef50_D4LWI4|UniRef50_D6ZUY6	UniRef90_G5FAA1|UniRef90_unknown|UniRef90_E9RTY8|UniRef90_D6ZUY6
megahit_323074	lgt	1778	0.8081	0.8159	AB	A?B	s__Eubacterium_siraeum	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	325:708:+|759:1235:+	UniRef50_M1MWS4|UniRef50_T0U5W4	UniRef90_D4JRC9|UniRef90_D4JA64
megahit_323951	lgt	3538	0.8018	0.8397	AABA	B>A	s__Clostridium_difficile	s__Ruminococcaceae_bacterium_D16	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	1:1435:-|1438:2484:+|2502:3205:+|3250:3538:+	UniRef50_T4IV65|UniRef50_T2A189|UniRef50_D7GT50|UniRef50_G2T5J7	UniRef90_T4IV65|UniRef90_R0AY75|UniRef90_F4X915|UniRef90_F4X916
megahit_32479	lgt	2205	0.9425	0.9448	AB	A?B	s__Clostridium_sp_ATCC_29733	s__Clostridium_saccharolyticum	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	782:1285:+|1743:2195:-	UniRef50_U2F0Q5|UniRef50_D6DFE5	UniRef90_U2F0Q5|UniRef90_D6DFE5
megahit_325143	lgt	868	0.8152	0.8169	AB	A?B	o__Clostridiales	o__Bacillales	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	11:226:-|585:863:-	UniRef50_A5Z4A1|UniRef50_A0A032ZLB1	UniRef90_A5Z4A1|UniRef90_A0A032ZLB1
megahit_329008	lgt	627	0.8318	0.8352	AB	A?B	s__Anaerostipes_sp_3_2_56FAA	g__Clostridium	o__Clostridiales	--	s__Clostridium_clostridioforme; s__Clostridium_sp_ASF502	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_sp_3_2_56FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	1:298:-|403:627:-	UniRef50_D4LQ53|UniRef50_R5VR67	UniRef90_R6QBB1|UniRef90_R7PKF0
megahit_330989	lgt	15121	0.8068	0.8683	AAAB	A?B	s__Pseudoflavonifractor_capillosus	s__Eubacterium_rectale	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	282:962:+|1249:2253:+|2250:2943:+|5441:6141:+	UniRef50_A6NYS3|UniRef50_A6NYS5|UniRef50_H1CB84|UniRef50_C4ZEN4	UniRef90_A6NYS3|UniRef90_A6NYS5|UniRef90_A6NYS6|UniRef90_C4ZEN4
megahit_331615	lgt	1803	0.9622	0.9654	ABB	A?B	s__Clostridium_saccharolyticum	s__Clostridium_sp_M62_1	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	175:783:-|1009:1239:+|1479:1758:-	UniRef50_R6QTS1|UniRef50_R5DV53|UniRef50_D4C9R2	UniRef90_D4MQV2|UniRef90_D4C9R1|UniRef90_D4C9R2
megahit_334608	lgt	2809	0.8452	0.9115	AABB	A?B	s__Streptococcus_thermophilus	s__Ruminococcus_torques	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	1:670:-|712:1130:-|1342:2376:-|2397:2809:-	UniRef50_G6ERS1|UniRef50_G6ERS2|UniRef50_D4LZG3|UniRef50_D4LZG2	UniRef90_G6ERS1|UniRef90_G6ERS2|UniRef90_D4LZG3|UniRef90_D4LZG2
megahit_335782	lgt	3944	0.9181	0.9563	AAABBB	A?B	s__Clostridium_difficile	s__Eubacterium_ventriosum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	1:513:+|506:1315:+|1321:2092:+|2194:2586:+|3091:3540:+|3680:3944:+	UniRef50_P42332|UniRef50_Q18AV0|UniRef50_Q18AU4|UniRef50_D4LTR1|UniRef50_E6U2Q9|UniRef50_K1SYQ2	UniRef90_G2T5H3|UniRef90_Q18AV0|UniRef90_Q18AU4|UniRef90_D4LTQ7|UniRef90_C6LDD7|UniRef90_K1RDM7
megahit_336802	lgt	6874	0.8552	0.8629	AB	A?B	s__Flavonifractor_plautii	s__Subdoligranulum_variabile	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	1:626:-|5331:6874:-	UniRef50_G9YQN8|UniRef50_unknown	UniRef90_G9YQN8|UniRef90_unknown
megahit_339025	lgt	6656	0.8237	0.8442	AAB	A?B	o__Clostridiales	o__Erysipelotrichales	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1:388:+|611:1021:+|1055:1459:+	UniRef50_R7B2J7|UniRef50_R6JWH6|UniRef50_H8L7X4	UniRef90_R5C140|UniRef90_N9YIK5|UniRef90_C3RPU7
megahit_339789	lgt	7134	0.9238	0.9533	ABBB	A?B	s__Lactobacillus_gigeriorum	s__Lactobacillus_kefiranofaciens	g__Lactobacillus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gigeriorum	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_kefiranofaciens	437:1303:-|6148:6684:-|6677:6912:-|6914:7134:-	UniRef50_F0TE37|UniRef50_F6CE47|UniRef50_F6CE48|UniRef50_F6CE49	UniRef90_I7K1K2|UniRef90_F6CE47|UniRef90_F6CE48|UniRef90_F6CE49
megahit_340495	lgt	6698	0.8012	0.8488	ABB	A?B	s__Clostridium_clostridioforme	s__Oribacterium_sp_oral_taxon_078	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sp_oral_taxon_078	3493:3792:+|3881:4173:+|4170:4435:+	UniRef50_R0B138|UniRef50_G2T4T0|UniRef50_R7GWU5	UniRef90_R0B138|UniRef90_D3QZD0|UniRef90_D3QZD1
megahit_340864	lgt	4012	0.8224	0.8275	AB	A?B	s__Marvinbryantia_formatexigens	s__Blautia_producta	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	1059:1406:-|3794:4012:-	UniRef50_Q8YLK1|UniRef50_Q5WFN2	UniRef90_C6LCN1|UniRef90_R6LLN3
megahit_342131	lgt	9879	0.8075	0.8680	AB	A?B	g__Clostridium	s__Enterococcus_faecium	p__Firmicutes	s__Clostridium_bolteae; s__Clostridium_clostridioforme	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	1:252:+|901:1829:+	UniRef50_R7PIG7|UniRef50_R9NBR1	UniRef90_unknown|UniRef90_U7T1B8
megahit_342731	lgt	5869	0.8382	0.8788	AB	A?B	s__Scardovia_wiggsiae	s__Eubacterium_siraeum	k__Bacteria	--	--	r__Root|k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	1991:4060:+|4112:5463:+	UniRef50_R5T7Y2|UniRef50_D4JV24	UniRef90_unknown|UniRef90_D4JV24
megahit_343895	lgt	758	0.8327	0.8828	AB	A?B	s__Clostridium_difficile	s__Ruminococcaceae_bacterium_D16	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	1:292:+|446:758:-	UniRef50_G2T5J7|UniRef50_D7GT50	UniRef90_F4X916|UniRef90_F4X915
megahit_344598	lgt	14636	0.8168	0.8741	AAAAB	A?B	s__Ruminococcaceae_bacterium_D16	g__Oscillibacter	o__Clostridiales	--	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	1:1310:-|1345:1686:-|12141:12443:+|12441:12762:+|13163:14491:-	UniRef50_F4XH50|UniRef50_G9YUC3|UniRef50_T5RII3|UniRef50_F4XH33|UniRef50_R6H0J8	UniRef90_F4XH50|UniRef90_F4XH49|UniRef90_T5RII3|UniRef90_F4XH33|UniRef90_U2QSN5
megahit_345464	lgt	11325	0.9325	0.9738	*ABBBBBBBB	A?B	g__Pseudoflavonifractor	g__Clostridium	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	1:543:+|540:1043:+|2397:2894:-|2878:3945:-|3942:4644:-|4663:6804:-|6794:7573:-|7738:8223:-|9514:10317:-|10314:10988:-	UniRef50_R5FBI0|UniRef50_R5F7G9|UniRef50_A7VHW7|UniRef50_D5HHQ9|UniRef50_D4MXG6|UniRef50_Q9KG28|UniRef50_K0AWE7|UniRef50_R6JXQ4|UniRef50_Q2LST1|UniRef50_E7GQ03	UniRef90_A6NYQ4|UniRef90_A6NYQ5|UniRef90_D6DFM6|UniRef90_D6DFM5|UniRef90_D6DFM4|UniRef90_D6DFM3|UniRef90_D6DFM2|UniRef90_D6DFM1|UniRef90_D6DFL8|UniRef90_D6DFL7
megahit_349552	lgt	10581	0.8199	0.8598	AB	A?B	s__Clostridiaceae_bacterium_JC118	s__Clostridium_sp_ATCC_29733	f__Clostridiaceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	6554:8875:+|8978:10356:-	UniRef50_unknown|UniRef50_D4JLD5	UniRef90_unknown|UniRef90_R6P6J9
megahit_352187	lgt	6272	0.8082	0.8710	AB	A?B	s__Faecalibacterium_prausnitzii	s__Clostridium_symbiosum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum	26:1397:+|5820:6272:-	UniRef50_R5ZFE3|UniRef50_C4ZEM7	UniRef90_D4K8S3|UniRef90_C4ZEM7
megahit_352541	lgt	1082	0.8553	0.8604	AB	A?B	s__Subdoligranulum_variabile	s__Flavonifractor_plautii	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	2:228:-|367:1082:+	UniRef50_R7R0F1|UniRef50_R7E945	UniRef90_D1PN27|UniRef90_G9YT59
megahit_35353	lgt	637	0.8508	0.8977	AB	A?B	s__Marvinbryantia_formatexigens	s__Faecalibacterium_prausnitzii	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	1:313:+|367:637:-	UniRef50_A8MIF0|UniRef50_D4JA60	UniRef90_R6FGK3|UniRef90_D4K6M4
megahit_355792	lgt	2576	0.8286	0.8464	AB	A?B	s__Coprobacillus_sp_8_2_54BFAA	s__Clostridium_spiroforme	f__Erysipelotrichaceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_8_2_54BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_spiroforme	1:707:-|720:2552:-	UniRef50_R5Q3R2|UniRef50_W6A8H8	UniRef90_R5R6E4|UniRef90_unknown
megahit_357418	lgt	5187	0.8089	0.8283	AAB	A?B	s__Gordonibacter_pamelaeae	g__Eggerthella	f__Coriobacteriaceae	--	s__Eggerthella_lenta; s__Eggerthella_sp_1_3_56FAA; s__Eggerthella_sp_HGA1	r__Root|k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	r__Root|k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	221:777:-|847:3159:-|4736:5187:-	UniRef50_L0F5Q5|UniRef50_C8WKY4|UniRef50_C8WKV4	UniRef90_C8WKY3|UniRef90_unknown|UniRef90_C8WKY5
megahit_357533	lgt	615	0.8488	0.9181	AB	A?B	s__Clostridium_leptum	s__Clostridium_saccharolyticum	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	2:205:-|221:615:-	UniRef50_D6DFP1|UniRef50_D6DFN9	UniRef90_A7VUP0|UniRef90_D6DFN9
megahit_358584	lgt	2447	0.8003	0.8545	AB	A?B	s__Clostridium_saccharolyticum	s__Eubacterium_sp_14_2	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_14_2	426:821:+|2018:2421:+	UniRef50_D6DFF5|UniRef50_R5Z4M8	UniRef90_D6DFF5|UniRef90_UPI0003B3985C
megahit_35899	lgt	2910	0.8121	0.8238	ABA	B>A	s__Lachnospiraceae_bacterium_7_1_58FAA	s__Clostridium_leptum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum	1:215:+|1679:2183:-|2491:2908:-	UniRef50_Q8KCA0|UniRef50_D6DFQ6|UniRef50_D9R2G1	UniRef90_unknown|UniRef90_A7VUP3|UniRef90_H1CN41
megahit_359250	lgt	3016	0.8485	0.8707	AABB	A?B	s__Pseudoflavonifractor_capillosus	s__Faecalibacterium_prausnitzii	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	63:419:+|462:690:-|724:1758:-|1748:2053:-	UniRef50_A6NWA8|UniRef50_A6NWR8|UniRef50_E2ZLS5|UniRef50_S5M5X8	UniRef90_A6NWA8|UniRef90_A6NWR8|UniRef90_E2ZLS5|UniRef90_E2ZLS4
megahit_359387	lgt	821	0.9627	0.9766	AB	A?B	s__Clostridium_saccharolyticum	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	1:209:+|431:805:+	UniRef50_R5TN31|UniRef50_A6NWM2	UniRef90_D4MQU7|UniRef90_A6NWM2
megahit_362367	lgt	2849	0.8031	0.8305	AB	A?B	s__Clostridium_saccharolyticum	s__Subdoligranulum_variabile	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	1:387:-|466:2274:-	UniRef50_D6DFP9|UniRef50_R7PNZ6	UniRef90_D6DFP9|UniRef90_D1PJG5
megahit_363029	lgt	653	0.8083	0.8380	AB	A?B	s__Butyricicoccus_pullicaecorum	s__Subdoligranulum_variabile	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	123:428:-|428:653:-	UniRef50_R5T2Z3|UniRef50_R6YJC6	UniRef90_R8W072|UniRef90_U3NGI2
megahit_363266	lgt	4882	0.8070	0.9149	AAB	A?B	s__Lachnoanaerobaculum_saburreum	s__Holdemania_filiformis	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	1:2823:-|2820:3611:-|3647:4846:-	UniRef50_G2JS79|UniRef50_G2JS80|UniRef50_F0SUH9	UniRef90_unknown|UniRef90_I0R4Y7|UniRef90_B9Y983
megahit_36408	lgt	2750	0.8033	0.8082	AB	A?B	s__Clostridium_sp_ATCC_BAA_442	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	1:897:+|1625:2038:+	UniRef50_R9M3T2|UniRef50_C0D2F6	UniRef90_U2BA88|UniRef90_A6NYX0
megahit_36505	lgt	1782	0.8248	0.9047	ABB	A?B	s__Streptococcus_equinus	o__Clostridiales	p__Firmicutes	--	f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus; f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_equinus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1:725:-|1158:1456:+|1453:1773:+	UniRef50_R6W6I5|UniRef50_G2T4R6|UniRef50_K1UMD9	UniRef90_unknown|UniRef90_K1UGW5|UniRef90_C7H702
megahit_36805	lgt	6400	0.8061	0.8854	*AAAABBBB	A?B	s__Dorea_formicigenerans	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	159:547:-|1189:1920:+|1896:2278:+|2298:2592:+|2591:3835:+|4571:5180:+|5202:5423:+|5493:5705:+|5790:6400:+	UniRef50_G2T374|UniRef50_G1WX10|UniRef50_D4L4C6|UniRef50_T0EDE9|UniRef50_G1WX07|UniRef50_G2T5G9|UniRef50_U2F033|UniRef50_N9ZNQ8|UniRef50_C4ZEM7	UniRef90_G2T5H7|UniRef90_G1WX10|UniRef90_G1WX09|UniRef90_G1WX08|UniRef90_G1WX07|UniRef90_R7L207|UniRef90_A6P297|UniRef90_unknown|UniRef90_D4K3D1
megahit_368844	lgt	2400	0.8066	0.8229	AB	A?B	s__Ruminococcus_torques	s__Ruminococcus_obeum	g__Blautia	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	1:924:+|963:2228:+	UniRef50_I5ASD1|UniRef50_S0K7A9	UniRef90_R7L3M3|UniRef90_S0K7A9
megahit_369806	lgt	6200	0.8151	0.8522	ABB	A?B	s__Subdoligranulum_variabile	s__Marvinbryantia_formatexigens	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	1:972:+|2406:3352:-|3713:4252:+	UniRef50_R6YPM9|UniRef50_C4Z3W8|UniRef50_D4KT44	UniRef90_unknown|UniRef90_R5DXN6|UniRef90_R5QJT4
megahit_37089	lgt	3873	0.8267	0.8920	ABBBA	B>A	s__Clostridium_difficile	s__Faecalibacterium_prausnitzii	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	193:908:-|1336:2229:-|2226:2603:-|2593:3117:-|3269:3873:-	UniRef50_I7C202|UniRef50_R5BZ97|UniRef50_R5BR44|UniRef50_C7H6Z4|UniRef50_R5LWJ1	UniRef90_R0D5Q1|UniRef90_C7H6Z6|UniRef90_C7H6Z5|UniRef90_C7H6Z4|UniRef90_I7BNP5
