Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
chicken1_D30_maxbin.029.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,76.48,4.5,7.14,3172862,41863,3287,3287,8472,373,289,276,2515,2402,39.8,5.91,-100.0,-1,-1,51,158,14,0,0,0
chicken1_D30_maxbin.031.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,104,58,61.13,25.24,51.35,3725321,38636,4754,4754,2749,298,228,219,2509,2369,38.5,8.43,-100.0,-1,-1,33,42,25,4,0,0
chicken1_D30_maxbin.037.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,1.29,0.08,25.0,124928,1819,134,134,2156,372,289,275,3687,3467,36.3,9.2,-100.0,-1,-1,240,34,4,0,0,0
chicken1_D30_maxbin.038.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,86.46,69.01,25.0,4424754,45247,5543,5543,2880,303,239,231,1285,1231,41.2,3.92,-100.0,-1,-1,18,41,30,10,3,1
chicken1_D30_maxbin.041.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,7.82,0.0,0.0,184441,2335,244,244,1832,290,229,219,725,697,39.0,0.0,-100.0,-1,-1,292,41,0,0,0,0
chicken1_D30_maxbin.042.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,76.48,21.0,39.22,1872686,21741,2345,2345,1919,319,244,234,1693,1602,39.1,6.93,-100.0,-1,-1,26,50,18,7,2,0
chicken1_D30_metabat2.20.fa.contigs.fa,o__Clostridiales (UID1212),172,257,149,7.72,0.0,0.0,206285,1837,228,228,166238,373,266,258,1352,1290,38.8,3.61,-100.0,-1,-1,207,50,0,0,0,0
chicken1_D30_metabat2.33.fa_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,69.3,0.63,100.0,1927140,19654,1891,1891,9896,373,310,299,3580,3461,40.9,4.87,-100.0,-1,-1,116,161,1,0,0,0
chicken1_D30_metabat2.40.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,52.28,0.89,100.0,1457321,13516,1493,1493,10101,356,288,279,1580,1526,40.6,7.05,-100.0,-1,-1,135,126,2,0,0,0
chicken1_D30_metabat2.64.fa.contigs.fa,o__Clostridiales (UID1212),172,257,149,18.96,0.67,0.0,902891,8710,865,865,52707,398,313,303,2613,2479,37.6,4.73,-100.0,-1,-1,182,74,1,0,0,0
chicken1_D30_metabat2.67.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,22.81,0.0,0.0,619035,6939,613,613,33879,381,309,297,1503,1447,41.5,2.35,-100.0,-1,-1,245,88,0,0,0,0
chicken1_D30_metabat2.79.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,12.42,0.0,0.0,408015,3810,405,405,61331,372,301,291,1321,1288,38.9,2.81,-100.0,-1,-1,198,65,0,0,0,0
chicken1_D31_maxbin.001.fasta.contigs.fa,f__Enterobacteriaceae (UID5162),88,1207,328,30.92,0.03,100.0,1464119,16302,1381,1381,30146,382,313,301,1518,1460,36.4,5.25,-100.0,-1,-1,768,438,1,0,0,0
chicken1_D31_maxbin.002.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,66.82,0.76,40.0,3265806,38062,3220,3220,46097,367,298,286,1654,1576,36.1,6.9,-100.0,-1,-1,434,734,5,0,0,0
chicken1_D31_maxbin.004.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,76.19,1.36,0.0,1896603,15722,1714,1714,100531,385,327,318,3311,3127,36.7,5.87,-100.0,-1,-1,64,195,2,0,0,0
chicken1_D31_maxbin.005.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.0,0.0,4169459,56609,3906,3906,195488,371,306,292,4373,3966,36.0,7.05,-100.0,-1,-1,0,312,0,0,0,0
chicken1_D31_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.34,0.89,0.0,1378908,27515,1356,1356,59715,371,300,280,1998,1855,38.5,6.27,-100.0,-1,-1,47,214,2,0,0,0
chicken1_D31_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.95,0.0,0.0,2775547,31263,2878,2878,33862,360,280,269,1839,1727,38.2,5.4,-100.0,-1,-1,15,248,0,0,0,0
chicken1_D31_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.63,13.44,9.09,2706295,22342,2612,2612,58607,374,302,293,3135,2963,39.7,7.58,-100.0,-1,-1,21,217,21,4,0,0
chicken1_D31_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,91.61,2.83,7.69,2852302,41622,2721,2721,56781,384,310,295,2463,2313,40.1,4.65,-100.0,-1,-1,20,230,13,0,0,0
chicken1_D31_maxbin.012.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,93.1,11.6,2.17,3001475,30244,3062,3062,33780,357,284,274,2563,2480,38.8,7.25,-100.0,-1,-1,4,70,22,8,0,0
chicken1_D31_maxbin.013.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,80.98,0.67,0.0,2791774,47216,2723,2723,58730,366,293,276,3009,2787,40.2,6.61,-100.0,-1,-1,44,218,1,0,0,0
chicken1_D31_maxbin.015.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,80.58,0.0,0.0,2391878,31658,2137,2137,118488,416,338,323,2970,2806,40.1,5.46,-100.0,-1,-1,35,188,0,0,0,0
chicken1_D31_maxbin.016.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,74.19,0.81,0.0,1557359,18405,1414,1414,47875,386,312,299,3833,3644,39.5,4.07,-100.0,-1,-1,53,169,1,0,0,0
chicken1_D31_maxbin.017.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,93.37,5.74,24.24,3255280,38915,3130,3130,54536,382,313,301,2841,2639,40.5,6.35,-100.0,-1,-1,18,286,27,2,0,0
chicken1_D31_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,96.84,8.41,4.35,3549190,42490,3347,3347,101058,391,318,305,4281,4113,41.4,4.85,-100.0,-1,-1,8,251,17,2,0,0
chicken1_D31_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,90.94,0.69,0.0,2521330,24582,2493,2493,91811,374,303,293,3109,2947,38.7,5.25,-100.0,-1,-1,15,246,2,0,0,0
chicken1_D31_maxbin.023.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,92.86,2.46,22.22,2217155,19250,2086,2086,48570,384,320,310,2897,2776,37.4,6.04,-100.0,-1,-1,21,228,9,3,0,0
chicken1_D31_maxbin.024.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,47.64,16.21,20.69,4670663,47060,4890,4890,26974,362,280,271,3269,3095,38.1,5.82,-100.0,-1,-1,114,103,31,9,0,0
chicken1_D31_maxbin.025.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,94.74,7.89,8.33,3894067,40851,3785,3785,50433,389,308,297,2124,2050,40.0,6.29,-100.0,-1,-1,3,64,36,0,0,0
chicken1_D31_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,96.2,6.12,0.0,3354016,39348,3267,3267,74686,378,310,298,2903,2772,41.8,3.53,-100.0,-1,-1,7,255,16,0,0,0
chicken1_D31_maxbin.027.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,91.26,0.7,0.0,2018514,22879,2002,2002,122953,364,298,286,2196,2116,37.8,6.37,-100.0,-1,-1,20,229,1,0,0,0
chicken1_D31_maxbin.033.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,48.51,13.87,0.0,2538043,46990,3011,3011,26764,314,238,222,3340,3094,38.5,7.57,-100.0,-1,-1,147,90,25,0,1,0
chicken1_D31_maxbin.035.fasta_sub.contigs.fa,f__Bacillaceae (UID829),128,559,183,76.03,6.64,7.41,4585497,60439,4704,4704,127186,339,273,261,2729,2473,38.5,5.01,-100.0,-1,-1,114,400,44,0,0,1
chicken1_D31_maxbin.036.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,87.34,1.58,0.0,3234544,34796,3148,3148,71470,377,307,296,4120,4001,40.4,4.93,-100.0,-1,-1,38,237,3,0,0,0
chicken1_D31_maxbin.037.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,79.19,0.89,0.0,2043732,19554,1847,1847,73958,401,326,315,2498,2399,38.3,5.19,-100.0,-1,-1,41,218,4,0,0,0
chicken1_D31_maxbin.038.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,68.03,0.68,0.0,1600118,13659,1527,1527,46084,372,307,298,1902,1836,37.3,5.96,-100.0,-1,-1,77,183,1,0,0,0
chicken1_D31_maxbin.039.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,71.34,4.29,37.5,2001325,22197,1831,1831,63128,399,329,317,2402,2295,40.2,6.53,-100.0,-1,-1,92,222,14,4,1,0
chicken1_D31_maxbin.041.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,94.3,3.38,10.0,2949161,30085,2677,2677,58758,386,318,306,5023,4837,41.4,4.65,-100.0,-1,-1,49,219,10,0,0,0
chicken1_D31_maxbin.042.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,98.87,1.25,0.0,3476279,42787,3416,3416,66583,359,300,287,2725,2591,33.9,6.52,-100.0,-1,-1,3,459,11,0,0,0
chicken1_D31_maxbin.043.fasta_sub.contigs.fa,o__Lactobacillales (UID544),293,475,267,76.54,1.31,0.0,2434448,33086,2484,2484,52598,351,289,275,1974,1887,34.7,6.01,-100.0,-1,-1,111,358,6,0,0,0
chicken1_D31_maxbin.044.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,79.44,8.39,9.09,2330120,25555,2135,2135,52757,389,323,311,2617,2510,40.5,5.46,-100.0,-1,-1,60,188,13,1,1,0
chicken1_D31_maxbin.045.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,88.37,21.95,1.72,2469343,21219,2563,2563,20919,351,286,278,1875,1796,38.8,6.37,-100.0,-1,-1,33,188,34,8,0,0
chicken1_D31_maxbin.046.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,88.13,3.41,25.0,3307392,38123,3439,3439,22316,364,289,278,1735,1625,41.4,6.05,-100.0,-1,-1,47,274,12,0,0,0
chicken1_D31_maxbin.048.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,84.3,26.99,9.86,2685049,25736,2879,2879,9438,358,283,274,1764,1672,38.9,5.72,-100.0,-1,-1,44,161,44,7,1,0
chicken1_D31_maxbin.049.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,24.35,2.25,0.0,3853540,43258,5095,5095,2607,287,212,203,2509,2355,37.9,6.16,-100.0,-1,-1,204,67,7,0,0,0
chicken1_D31_maxbin.050.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,86.69,9.37,25.0,2816498,19077,2682,2682,6920,370,296,289,4670,4453,36.2,3.04,-100.0,-1,-1,51,144,16,0,0,0
chicken1_D31_maxbin.053.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,96.49,53.26,0.0,3517739,48371,4264,4266,7304,301,242,231,1532,1455,39.5,5.18,-100.0,-1,-1,3,53,43,4,0,0
chicken1_D31_maxbin.056.fasta.contigs.fa,k__Bacteria (UID2329),174,149,89,77.31,5.5,0.0,2528033,40773,3305,3305,2506,287,223,210,2616,2430,39.4,6.71,-100.0,-1,-1,45,95,9,0,0,0
chicken1_D31_metabat2.102.fa.contigs.fa,k__Bacteria (UID203),5449,98,58,14.73,0.0,0.0,785455,6674,739,739,75480,386,314,305,1366,1280,39.1,7.67,-100.0,-1,-1,78,20,0,0,0,0
chicken1_D31_metabat2.129.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,33.49,0.0,0.0,712886,13051,824,824,144933,323,258,242,1760,1604,38.8,5.2,-100.0,-1,-1,150,113,0,0,0,0
chicken1_D31_metabat2.179.fa.contigs.fa,o__Clostridiales (UID1212),172,257,149,23.94,0.0,0.0,453538,3937,430,430,150847,392,314,304,1576,1550,37.7,5.75,-100.0,-1,-1,166,91,0,0,0,0
chicken1_D31_metabat2.60.fa.contigs.fa,o__Lactobacillales (UID544),293,475,267,20.6,0.0,0.0,659566,8635,635,635,107089,367,307,294,1620,1478,34.3,6.29,-100.0,-1,-1,357,118,0,0,0,0
chicken1_D31_metabat2.80.fa.contigs.fa,f__Bacillaceae (UID829),128,559,183,16.39,0.0,0.0,483317,5886,492,492,264050,337,278,266,1397,1309,37.9,4.32,-100.0,-1,-1,408,151,0,0,0,0
chicken1_D32_maxbin.001.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,93.2,1.08,60.0,4577474,53222,4476,4476,55126,370,301,289,2295,2129,36.2,6.51,-100.0,-1,-1,82,1086,5,0,0,0
chicken1_D32_maxbin.002.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.54,0.0,4229837,57340,3946,3946,195488,372,307,292,4373,3966,36.1,7.22,-100.0,-1,-1,0,309,3,0,0,0
chicken1_D32_maxbin.003.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,67.67,0.81,0.0,2185541,28627,1914,1914,118452,427,344,329,3807,3618,40.1,4.83,-100.0,-1,-1,57,165,1,0,0,0
chicken1_D32_maxbin.004.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,95.16,0.0,0.0,1985010,19784,1765,1765,176082,414,335,323,4061,3916,39.1,5.95,-100.0,-1,-1,9,214,0,0,0,0
chicken1_D32_maxbin.005.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,76.61,1.61,50.0,1931912,23887,1819,1819,48979,386,304,291,3833,3644,39.1,4.3,-100.0,-1,-1,52,169,2,0,0,0
chicken1_D32_maxbin.006.fasta.contigs.fa,f__Xanthomonadaceae (UID4214),55,659,290,97.59,1.5,0.0,4775856,37731,4416,4416,65304,397,323,314,4128,3980,34.5,5.45,-100.0,-1,-1,9,643,7,0,0,0
chicken1_D32_maxbin.007.fasta.contigs.fa,f__Moraxellaceae (UID4680),86,689,365,98.08,0.12,0.0,4046808,53347,3904,3904,109696,368,303,289,3290,3020,35.4,5.9,-100.0,-1,-1,9,678,2,0,0,0
chicken1_D32_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,95.95,0.34,100.0,2652481,26560,2611,2611,113068,377,302,292,2814,2665,40.0,7.38,-100.0,-1,-1,7,255,1,0,0,0
chicken1_D32_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,95.08,1.29,0.0,3624668,42041,3832,3832,24245,346,273,262,3288,3065,38.4,6.61,-100.0,-1,-1,8,251,4,0,0,0
chicken1_D32_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,97.29,0.34,0.0,3533310,35184,3565,3565,70738,373,292,282,2758,2669,39.5,6.74,-100.0,-1,-1,5,257,1,0,0,0
chicken1_D32_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1120),304,247,141,80.25,21.53,7.55,4644438,61171,5976,5976,2844,298,227,216,2169,2079,38.7,8.86,-100.0,-1,-1,40,158,47,2,0,0
chicken1_D33_maxbin.001.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,93.57,1.43,77.78,4491450,51664,4330,4330,45763,374,306,294,1757,1709,36.2,6.59,-100.0,-1,-1,69,1097,6,1,0,0
chicken1_D33_maxbin.002.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,92.54,0.0,0.0,2068338,20880,1832,1832,155816,415,336,324,4061,3916,39.1,5.93,-100.0,-1,-1,13,210,0,0,0,0
chicken1_D33_maxbin.003.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.54,0.0,4285285,58099,4029,4029,195368,372,305,291,4373,3966,36.0,6.98,-100.0,-1,-1,0,311,1,0,0,0
chicken1_D33_maxbin.004.fasta.contigs.fa,f__Xanthomonadaceae (UID4214),55,659,290,97.39,1.5,0.0,4761838,37615,4391,4391,69551,398,323,314,4128,3980,34.6,5.46,-100.0,-1,-1,18,634,7,0,0,0
chicken1_D33_maxbin.005.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,78.23,7.26,31.25,2196440,26929,2004,2004,48979,392,314,301,3833,3644,39.4,3.97,-100.0,-1,-1,49,168,1,5,0,0
chicken1_D33_maxbin.006.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,67.67,0.0,0.0,2122284,27799,1881,1881,107413,422,339,324,2978,2814,40.1,5.48,-100.0,-1,-1,57,166,0,0,0,0
chicken1_D33_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,97.29,0.0,0.0,2752954,27797,2711,2711,105393,377,302,291,3057,2952,39.8,7.18,-100.0,-1,-1,5,258,0,0,0,0
chicken1_D33_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.63,1.06,20.0,3419082,38899,3675,3675,21855,342,270,259,3288,3065,38.4,5.54,-100.0,-1,-1,12,246,5,0,0,0
chicken1_D33_maxbin.009.fasta.contigs.fa,f__Moraxellaceae (UID4680),86,689,365,100.0,1.23,0.0,4178533,55166,4076,4076,102126,366,299,286,3290,3020,35.5,6.5,-100.0,-1,-1,0,682,7,0,0,0
chicken1_D33_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,97.29,1.68,0.0,3571379,35606,3609,3609,57694,374,292,283,2758,2669,39.5,6.77,-100.0,-1,-1,5,254,4,0,0,0
chicken1_D33_maxbin.011.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.25,8.49,0.0,3767099,50467,3974,3974,29935,343,271,258,2020,1860,36.9,7.21,-100.0,-1,-1,2,444,25,3,1,0
chicken1_D33_maxbin.012.fasta.contigs.fa,k__Bacteria (UID203),5449,103,58,96.55,36.14,12.96,4356759,55322,5409,5409,3874,309,236,226,1827,1713,39.4,5.77,-100.0,-1,-1,2,65,30,4,2,0
chicken1_D34_maxbin.001.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,91.09,0.59,50.0,4285423,48655,4089,4089,42009,379,310,298,2546,2381,36.2,6.65,-100.0,-1,-1,61,1104,8,0,0,0
chicken1_D34_maxbin.002.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,91.16,7.71,0.0,2784182,23930,2532,2532,77169,385,323,314,3311,3127,36.6,5.51,-100.0,-1,-1,24,220,16,1,0,0
chicken1_D34_maxbin.004.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.34,0.89,0.0,1470844,28900,1456,1456,59705,366,296,277,1998,1855,38.5,6.89,-100.0,-1,-1,47,214,2,0,0,0
chicken1_D34_maxbin.005.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.3,0.0,0.0,3225490,36860,3351,3351,33962,360,279,268,1929,1821,38.2,7.0,-100.0,-1,-1,12,251,0,0,0,0
chicken1_D34_maxbin.006.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,84.56,1.92,0.0,3191767,52736,3155,3155,75433,364,289,272,3009,2787,40.0,6.65,-100.0,-1,-1,33,224,6,0,0,0
chicken1_D34_maxbin.007.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,97.3,0.0,0.0,3982942,54147,3715,3715,219713,371,308,293,4373,3966,36.0,6.96,-100.0,-1,-1,49,263,0,0,0,0
chicken1_D34_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,85.51,4.03,25.0,2822535,28412,2948,2948,14839,351,278,269,2017,1944,38.6,6.6,-100.0,-1,-1,57,198,8,0,0,0
chicken1_D34_maxbin.009.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,104,58,77.59,8.62,5.56,3425123,45167,3313,3313,93194,367,303,289,3290,3020,35.5,6.37,-100.0,-1,-1,14,72,18,0,0,0
chicken1_D34_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.59,62.96,2.58,3746583,30510,3732,3732,14879,367,293,285,1473,1433,39.9,6.37,-100.0,-1,-1,24,96,137,6,0,0
chicken1_D34_maxbin.011.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,46.84,1.54,22.22,2301099,26791,2308,2308,77048,372,295,284,4281,4113,41.1,5.11,-100.0,-1,-1,128,141,9,0,0,0
chicken1_D34_maxbin.013.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,73.79,0.81,0.0,1488489,17726,1357,1357,43034,388,313,300,3833,3644,39.4,4.76,-100.0,-1,-1,55,167,1,0,0,0
chicken1_D34_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.73,2.39,0.0,3206011,43965,3261,3261,64935,355,281,267,2584,2415,39.2,5.76,-100.0,-1,-1,17,240,6,0,0,0
chicken1_D34_maxbin.015.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,11.76,0.0,0.0,3543965,40493,4177,4177,9259,324,244,234,2869,2679,37.2,6.43,-100.0,-1,-1,208,55,0,0,0,0
chicken1_D34_maxbin.016.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,93.28,68.29,21.92,3270263,26550,3398,3398,21286,347,283,275,3143,3013,38.5,4.99,-100.0,-1,-1,8,49,40,3,4,0
chicken1_D34_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,77.96,11.07,26.09,2271915,18606,2254,2254,51226,354,287,279,1578,1550,38.0,4.99,-100.0,-1,-1,45,197,11,4,0,0
chicken1_D34_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,86.92,0.95,0.0,2784953,32532,2662,2662,88151,382,318,306,2903,2772,41.8,3.67,-100.0,-1,-1,26,250,2,0,0,0
chicken1_D34_maxbin.019.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,75.52,1.36,100.0,2744302,33252,2597,2597,71732,385,318,306,2829,2627,40.2,5.29,-100.0,-1,-1,82,248,3,0,0,0
chicken1_D34_maxbin.020.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,87.07,0.8,0.0,2083690,17978,1957,1957,51459,382,320,311,2897,2776,37.3,6.42,-100.0,-1,-1,28,229,4,0,0,0
chicken1_D34_maxbin.023.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,89.93,3.98,0.0,2735357,26284,2708,2708,79803,371,302,292,3109,2947,38.3,5.14,-100.0,-1,-1,18,226,18,1,0,0
chicken1_D34_maxbin.024.fasta.contigs.fa,f__Xanthomonadaceae (UID4214),55,659,290,99.2,0.39,0.0,4610884,36681,4251,4251,51827,398,324,315,4128,3980,34.6,5.54,-100.0,-1,-1,5,652,2,0,0,0
chicken1_D34_maxbin.025.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,85.89,0.0,0.0,2469045,32391,2195,2195,118524,415,338,324,3119,2980,40.1,5.55,-100.0,-1,-1,26,197,0,0,0,0
chicken1_D34_maxbin.026.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,88.83,2.61,36.36,3814651,41022,3744,3744,19879,377,305,294,3401,3285,40.9,6.48,-100.0,-1,-1,45,298,11,0,0,0
chicken1_D34_maxbin.028.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,79.82,12.11,6.67,2964164,33182,3008,3008,45943,368,300,288,2061,1934,41.3,4.54,-100.0,-1,-1,61,231,39,2,0,0
chicken1_D34_maxbin.029.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,66.02,6.85,36.67,1960996,23038,2041,2041,19559,362,287,276,1716,1646,40.6,4.65,-100.0,-1,-1,107,200,24,2,0,0
chicken1_D34_maxbin.031.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,92.41,0.0,0.0,2763765,28280,2456,2456,103689,390,324,312,5023,4839,41.4,6.89,-100.0,-1,-1,48,230,0,0,0,0
chicken1_D34_maxbin.032.fasta.contigs.fa,f__Bacillaceae (UID829),128,559,183,86.77,3.06,0.0,5735780,79906,5749,5749,85144,343,279,265,2512,2307,38.2,6.36,-100.0,-1,-1,47,497,15,0,0,0
chicken1_D34_maxbin.033.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,80.27,2.72,60.0,1883901,16113,1798,1798,86520,369,308,299,1903,1836,37.4,6.14,-100.0,-1,-1,51,207,2,1,0,0
chicken1_D34_maxbin.034.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,86.58,0.67,0.0,2212064,21545,1965,1965,92960,410,334,323,2498,2399,38.2,5.69,-100.0,-1,-1,30,232,1,0,0,0
chicken1_D34_maxbin.035.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,97.38,0.56,0.0,2890330,38949,2813,2813,128556,366,303,289,1974,1887,34.7,6.14,-100.0,-1,-1,8,456,11,0,0,0
chicken1_D34_maxbin.036.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,92.66,7.08,0.0,2918885,33795,3126,3126,71308,346,272,261,2327,2185,37.4,5.54,-100.0,-1,-1,16,217,17,0,0,0
chicken1_D34_maxbin.038.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,73.6,4.19,0.0,1726718,15089,1618,1618,47262,390,316,307,2157,2056,38.7,5.83,-100.0,-1,-1,67,185,11,0,0,0
chicken1_D34_maxbin.042.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,92.98,28.06,0.0,2799137,40760,3030,3031,15685,342,275,262,1744,1631,39.9,4.96,-100.0,-1,-1,5,64,31,3,0,0
chicken1_D34_maxbin.043.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,80.76,21.03,7.84,3394749,37564,3491,3491,14140,354,289,278,2044,1978,40.4,5.08,-100.0,-1,-1,79,145,33,6,0,0
chicken1_D34_maxbin.049.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,26.26,5.26,0.0,3314643,50058,4182,4182,2613,280,217,205,1815,1664,40.1,6.12,-100.0,-1,-1,188,64,9,2,0,0
chicken1_D34_maxbin.054.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,84.68,9.33,10.53,2625516,17980,2793,2793,3309,338,266,260,1491,1448,36.3,6.09,-100.0,-1,-1,34,160,16,1,0,0
chicken1_D34_maxbin.060.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,36.51,5.91,0.0,1714562,18073,2215,2215,1803,309,229,221,2099,1991,37.2,7.75,-100.0,-1,-1,153,96,12,2,0,0
chicken1_D34_maxbin.062.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,4.56,0.0,0.0,221770,3229,295,295,1567,319,231,220,977,938,37.6,0.0,-100.0,-1,-1,236,27,0,0,0,0
chicken1_D34_maxbin.063.fasta.contigs.fa,o__Actinomycetales (UID1815),120,572,265,51.35,1.39,0.0,4108943,30144,5476,5476,1978,292,228,222,2623,2502,34.2,4.71,-100.0,-1,-1,292,274,6,0,0,0
chicken1_D34_metabat2.10.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,62.69,0.89,0.0,1563360,28823,1691,1691,144933,351,274,257,3613,3346,38.1,7.13,-100.0,-1,-1,85,176,2,0,0,0
chicken1_D34_metabat2.118.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,28.48,0.0,0.0,952068,11650,837,837,116982,405,342,328,2329,2208,41.6,3.45,-100.0,-1,-1,175,103,0,0,0,0
