genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
chicken1_D31_maxbin.050.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D34_maxbin.054.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D4_maxbin.059.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D5_maxbin.054.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D6_maxbin.038.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D7_maxbin.037.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D8_maxbin.035.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D9_maxbin.018.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_concoct_20_refined_2_Bin_13_8-contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_concoct_20_refined_2_Bin_16_1-contigs.fa,110_0,0.020000000000000018,average,ANImf,110
chicken1_concoct_20_refined_2_Bin_7_4_1-contigs.fa,111_0,0.020000000000000018,average,ANImf,111
chicken1_D30_maxbin.025.fasta.contigs.fa,112_1,0.020000000000000018,average,ANImf,112
chicken1_concoct_20_refined_2_Bin_16_6-contigs.fa,112_1,0.020000000000000018,average,ANImf,112
chicken1_concoct_20_refined_2_Bin_17_7-contigs.fa,113_0,0.020000000000000018,average,ANImf,113
chicken1_D43_maxbin.100.fasta.contigs.fa,114_0,0.020000000000000018,average,ANImf,114
chicken1_concoct_20_refined_2_Bin_12_7-contigs.fa,115_0,0.020000000000000018,average,ANImf,115
chicken1_concoct_20_refined_2_Bin_18_10_1-contigs.fa,116_0,0.020000000000000018,average,ANImf,116
chicken1_concoct_20_refined_2_Bin_9_11_1-contigs.fa,117_0,0.020000000000000018,average,ANImf,117
chicken1_D14_maxbin.004.fasta.contigs.fa,118_1,0.020000000000000018,average,ANImf,118
chicken1_D21_maxbin.007.fasta.contigs.fa,118_1,0.020000000000000018,average,ANImf,118
chicken1_D28_maxbin.024.fasta.contigs.fa,118_1,0.020000000000000018,average,ANImf,118
chicken1_concoct_20_refined_2_Bin_9_19-contigs.fa,118_1,0.020000000000000018,average,ANImf,118
chicken1_C-4_maxbin.032.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D10_maxbin.029.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D13_maxbin.034.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D17_maxbin.026.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D19_maxbin.021.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D1_maxbin.011.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D20_maxbin.023.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D24_maxbin.023.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D27_maxbin.027.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D29_maxbin.042.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D2_maxbin.026.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D34_maxbin.033.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D35_maxbin.033.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D36_maxbin.030.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D37_maxbin.037.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D4_maxbin.027.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D5_maxbin.033.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D6_maxbin.015.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D7_maxbin.012.fasta.contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_concoct_20_refined_2_Bin_6_24-contigs.fa,119_1,0.020000000000000018,average,ANImf,119
chicken1_D23_maxbin.033.fasta.contigs.fa,120_1,0.020000000000000018,average,ANImf,120
chicken1_concoct_20_refined_2_Bin_11_15-contigs.fa,120_1,0.020000000000000018,average,ANImf,120
chicken1_concoct_20_refined_2_Bin_7_3-contigs.fa,121_0,0.020000000000000018,average,ANImf,121
chicken1_concoct_20_refined_2_Bin_15_4-contigs.fa,122_0,0.020000000000000018,average,ANImf,122
chicken1_concoct_20_refined_2_Bin_6_16_1-contigs.fa,123_0,0.020000000000000018,average,ANImf,123
chicken1_C-1_maxbin.035.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_C-4_maxbin.025.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_C-5_maxbin.028.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D10_maxbin.034.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D11_maxbin.010.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D12_maxbin.017.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D13_maxbin.033.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D15_maxbin.016.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D16_maxbin.017.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D17_maxbin.032.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D19_maxbin.026.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D20_maxbin.021.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D22_maxbin.014.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D23_maxbin.015.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D24_maxbin.025.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D27_maxbin.024.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D29_maxbin.038.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D2_maxbin.030.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D30_maxbin.023.fasta_sub.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D31_maxbin.021.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D34_maxbin.023.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D35_maxbin.022.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D36_maxbin.027.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D37_maxbin.025.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D40_maxbin.016.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D41_maxbin.029.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D42_maxbin.059.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D4_maxbin.026.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D5_maxbin.035.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D6_maxbin.026.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D7_maxbin.021.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D8_maxbin.024.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_D9_maxbin.022.fasta.contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_concoct_20_refined_2_Bin_13_9_1-contigs.fa,124_1,0.020000000000000018,average,ANImf,124
chicken1_concoct_20_refined_2_Bin_6_14-contigs.fa,125_0,0.020000000000000018,average,ANImf,125
chicken1_D24_maxbin.011.fasta.contigs.fa,126_1,0.020000000000000018,average,ANImf,126
chicken1_D35_maxbin.009.fasta.contigs.fa,126_1,0.020000000000000018,average,ANImf,126
chicken1_D42_maxbin.013.fasta.contigs.fa,126_2,0.020000000000000018,average,ANImf,126
chicken1_concoct_20_refined_2_Bin_13_10-contigs.fa,126_2,0.020000000000000018,average,ANImf,126
chicken1_D28_maxbin.022.fasta.contigs.fa,126_3,0.020000000000000018,average,ANImf,126
chicken1_D43_maxbin.035.fasta.contigs.fa,127_0,0.020000000000000018,average,ANImf,127
chicken1_concoct_20_refined_2_Bin_6_3_1-contigs.fa,128_0,0.020000000000000018,average,ANImf,128
chicken1_C-1_maxbin.024.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D10_maxbin.019.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D11_maxbin.018.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D13_maxbin.029.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D17_maxbin.020.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D20_maxbin.016.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D2_maxbin.029.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D34_maxbin.017.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D35_maxbin.024.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D6_maxbin.023.fasta.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D8_metabat2.83.fa.contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_concoct_20_refined_2_Bin_6_23-contigs.fa,129_1,0.020000000000000018,average,ANImf,129
chicken1_D10_maxbin.037.fasta.contigs.fa,130_1,0.020000000000000018,average,ANImf,130
chicken1_D12_metabat2.53.fa.contigs.fa,130_1,0.020000000000000018,average,ANImf,130
chicken1_D29_maxbin.030.fasta.contigs.fa,130_1,0.020000000000000018,average,ANImf,130
chicken1_concoct_20_refined_2_Bin_6_28_1-contigs.fa,130_1,0.020000000000000018,average,ANImf,130
chicken1_C-1_maxbin.015.fasta.contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_D17_maxbin.022.fasta.contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_D24_maxbin.022.fasta.contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_D29_maxbin.014.fasta.contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_D35_maxbin.018.fasta.contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_D5_maxbin.021.fasta.contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_D7_maxbin.010.fasta.contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_concoct_20_refined_2_Bin_6_25-contigs.fa,131_1,0.020000000000000018,average,ANImf,131
chicken1_D20_maxbin.013.fasta.contigs.fa,132_1,0.020000000000000018,average,ANImf,132
chicken1_concoct_20_refined_2_Bin_6_6-contigs.fa,132_2,0.020000000000000018,average,ANImf,132
chicken1_C-5_maxbin.007.fasta.contigs.fa,133_1,0.020000000000000018,average,ANImf,133
chicken1_D16_maxbin.015.fasta.contigs.fa,133_1,0.020000000000000018,average,ANImf,133
chicken1_concoct_20_refined_2_Bin_13_5_1-contigs.fa,133_1,0.020000000000000018,average,ANImf,133
chicken1_C-3_maxbin.007.fasta.contigs.fa,134_1,0.020000000000000018,average,ANImf,134
chicken1_C-5_maxbin.004.fasta.contigs.fa,134_1,0.020000000000000018,average,ANImf,134
chicken1_D21_maxbin.008.fasta.contigs.fa,134_1,0.020000000000000018,average,ANImf,134
chicken1_D28_maxbin.012.fasta.contigs.fa,134_1,0.020000000000000018,average,ANImf,134
chicken1_D39_maxbin.010.fasta.contigs.fa,134_1,0.020000000000000018,average,ANImf,134
chicken1_concoct_20_refined_2_Bin_13_4_1-contigs.fa,134_1,0.020000000000000018,average,ANImf,134
chicken1_D15_maxbin.007.fasta.contigs.fa,135_1,0.020000000000000018,average,ANImf,135
chicken1_D30_maxbin.008.fasta_sub.contigs.fa,135_1,0.020000000000000018,average,ANImf,135
chicken1_concoct_20_refined_2_Bin_18_4_1-contigs.fa,135_1,0.020000000000000018,average,ANImf,135
chicken1_D23_maxbin.011.fasta.contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_D2_maxbin.010.fasta.contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_D42_maxbin.007.fasta.contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_D4_metabat2.31.fa.contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_D6_maxbin.004.fasta.contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_D7_maxbin.007.fasta.contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_D9_maxbin.005.fasta.contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_concoct_20_refined_2_Bin_13_7-contigs.fa,136_1,0.020000000000000018,average,ANImf,136
chicken1_concoct_20_refined_2_Bin_13_3_1-contigs.fa,137_0,0.020000000000000018,average,ANImf,137
chicken1_concoct_20_refined_2_Bin_6_1-contigs.fa,138_0,0.020000000000000018,average,ANImf,138
chicken1_C-1_maxbin.016.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_C-4_maxbin.015.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D10_maxbin.016.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D11_maxbin.014.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D12_maxbin.023.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D13_maxbin.011.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D17_maxbin.012.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D19_maxbin.014.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D1_maxbin.022.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D20_maxbin.005.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D24_maxbin.016.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D27_maxbin.009.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D28_maxbin.006.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D29_maxbin.020.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D2_maxbin.017.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D31_maxbin.012.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D35_maxbin.016.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D36_maxbin.013.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D37_maxbin.023.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D40_maxbin.022.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D4_maxbin.008.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D5_maxbin.011.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D6_maxbin.009.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D7_maxbin.009.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D8_maxbin.014.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D9_maxbin.019.fasta.contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_concoct_20_refined_2_Bin_6_26-contigs.fa,139_1,0.020000000000000018,average,ANImf,139
chicken1_D34_maxbin.008.fasta.contigs.fa,139_2,0.020000000000000018,average,ANImf,139
chicken1_D29_maxbin.033.fasta.contigs.fa,140_1,0.020000000000000018,average,ANImf,140
chicken1_D8_maxbin.034.fasta.contigs.fa,140_1,0.020000000000000018,average,ANImf,140
chicken1_D9_maxbin.035.fasta.contigs.fa,140_1,0.020000000000000018,average,ANImf,140
chicken1_concoct_20_refined_2_Bin_6_2_1-contigs.fa,140_1,0.020000000000000018,average,ANImf,140
chicken1_D41_maxbin.038.fasta.contigs.fa,140_2,0.020000000000000018,average,ANImf,140
chicken1_concoct_20_refined_2_Bin_12_6_1-contigs.fa,141_0,0.020000000000000018,average,ANImf,141
chicken1_C-5_maxbin.019.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D15_maxbin.014.fasta_sub.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D16_maxbin.012.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D22_maxbin.010.fasta_sub.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D23_maxbin.006.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D30_maxbin.006.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D31_maxbin.023.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D34_maxbin.020.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D35_maxbin.040.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D36_maxbin.029.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_D41_maxbin.019.fasta.contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_concoct_20_refined_2_Bin_18_2-contigs.fa,142_1,0.020000000000000018,average,ANImf,142
chicken1_C-1_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_C-4_maxbin.014.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_C-5_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D10_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D11_maxbin.005.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D12_maxbin.004.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D13_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D14_maxbin.006.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D15_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D16_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D17_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D1_maxbin.003.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D20_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D22_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D23_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D24_maxbin.004.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D28_maxbin.004.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D29_maxbin.003.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D2_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D30_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D31_maxbin.004.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D34_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D36_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D37_maxbin.009.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D40_maxbin.011.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D41_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D42_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D43_maxbin.015.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D5_maxbin.001.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D6_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D7_maxbin.002.fasta.contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_concoct_20_refined_2_Bin_13_1-contigs.fa,143_1,0.020000000000000018,average,ANImf,143
chicken1_D43_maxbin.005.fasta.contigs.fa,144_0,0.020000000000000018,average,ANImf,144
chicken1_D43_maxbin.053.fasta.contigs.fa,145_0,0.020000000000000018,average,ANImf,145
chicken1_D22_maxbin.032.fasta.contigs.fa,146_1,0.020000000000000018,average,ANImf,146
chicken1_concoct_20_refined_2_Bin_7_1-contigs.fa,146_1,0.020000000000000018,average,ANImf,146
chicken1_concoct_20_refined_2_Bin_16_4-contigs.fa,147_0,0.020000000000000018,average,ANImf,147
chicken1_C-5_maxbin.021.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D10_maxbin.008.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D13_maxbin.012.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D15_maxbin.009.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D16_maxbin.009.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D17_maxbin.007.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D22_maxbin.004.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D23_maxbin.005.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D24_maxbin.006.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D27_maxbin.006.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D28_maxbin.008.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D29_maxbin.007.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D2_maxbin.013.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D30_maxbin.011.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D31_maxbin.010.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D35_maxbin.006.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D41_maxbin.021.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D5_maxbin.009.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D7_maxbin.018.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D8_maxbin.012.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_D9_maxbin.007.fasta.contigs.fa,148_1,0.020000000000000018,average,ANImf,148
chicken1_C-2_maxbin.007.fasta.contigs.fa,149_1,0.020000000000000018,average,ANImf,149
chicken1_C-3_maxbin.009.fasta.contigs.fa,149_1,0.020000000000000018,average,ANImf,149
chicken1_D32_maxbin.008.fasta.contigs.fa,149_1,0.020000000000000018,average,ANImf,149
chicken1_D33_maxbin.007.fasta.contigs.fa,149_1,0.020000000000000018,average,ANImf,149
chicken1_D38_maxbin.008.fasta.contigs.fa,149_1,0.020000000000000018,average,ANImf,149
chicken1_D39_maxbin.009.fasta.contigs.fa,149_1,0.020000000000000018,average,ANImf,149
chicken1_C-2_maxbin.010.fasta.contigs.fa,150_1,0.020000000000000018,average,ANImf,150
chicken1_C-3_maxbin.011.fasta.contigs.fa,150_1,0.020000000000000018,average,ANImf,150
chicken1_D32_maxbin.010.fasta.contigs.fa,150_1,0.020000000000000018,average,ANImf,150
chicken1_D33_maxbin.010.fasta.contigs.fa,150_1,0.020000000000000018,average,ANImf,150
chicken1_D39_maxbin.013.fasta.contigs.fa,150_1,0.020000000000000018,average,ANImf,150
chicken1_concoct_20_refined_2_Bin_17_4_1-contigs.fa,150_1,0.020000000000000018,average,ANImf,150
chicken1_concoct_20_refined_2_Bin_6_17_1-contigs.fa,151_0,0.020000000000000018,average,ANImf,151
chicken1_concoct_20_refined_2_Bin_6_9_1-contigs.fa,152_0,0.020000000000000018,average,ANImf,152
chicken1_C-1_maxbin.051.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D17_maxbin.039.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D19_maxbin.036.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D20_maxbin.039.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D24_maxbin.044.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D27_maxbin.049.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D28_maxbin.062.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D29_maxbin.034.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D2_maxbin.034.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D31_maxbin.037.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D34_maxbin.034.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D37_maxbin.048.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D40_maxbin.042.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D42_maxbin.037.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D4_maxbin.034.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D5_maxbin.042.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D6_maxbin.040.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D7_maxbin.036.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D8_maxbin.039.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_D9_maxbin.031.fasta.contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_concoct_20_refined_2_Bin_6_27-contigs.fa,153_1,0.020000000000000018,average,ANImf,153
chicken1_concoct_20_refined_2_Bin_6_11-contigs.fa,154_0,0.020000000000000018,average,ANImf,154
chicken1_concoct_20_refined_2_Bin_6_19_1-contigs.fa,155_0,0.020000000000000018,average,ANImf,155
chicken1_D4_maxbin.031.fasta.contigs.fa,156_1,0.020000000000000018,average,ANImf,156
chicken1_concoct_20_refined_2_Bin_9_18-contigs.fa,156_1,0.020000000000000018,average,ANImf,156
chicken1_D21_maxbin.023.fasta.contigs.fa,157_1,0.020000000000000018,average,ANImf,157
chicken1_concoct_20_refined_2_Bin_6_8-contigs.fa,157_1,0.020000000000000018,average,ANImf,157
chicken1_D34_maxbin.038.fasta.contigs.fa,158_1,0.020000000000000018,average,ANImf,158
chicken1_D35_maxbin.036.fasta.contigs.fa,158_1,0.020000000000000018,average,ANImf,158
chicken1_D37_maxbin.043.fasta.contigs.fa,158_1,0.020000000000000018,average,ANImf,158
