genome,location,length
human1_HC-3_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.016.fasta.contigs.fa,2615225
human1_HC-3_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.017.fasta.contigs.fa,2726716
human1_HC-3_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.018.fasta.contigs.fa,3109640
human1_HC-3_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.022.fasta.contigs.fa,2766197
human1_HC-3_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.024.fasta.contigs.fa,2719845
human1_HC-3_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.025.fasta.contigs.fa,2940795
human1_HC-3_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.028.fasta.contigs.fa,3866516
human1_HC-3_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.033.fasta.contigs.fa,1489366
human1_HC-3_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.034.fasta.contigs.fa,2260685
human1_HC-3_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.035.fasta.contigs.fa,4213813
human1_HC-3_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.036.fasta.contigs.fa,2801361
human1_HC-3_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.040.fasta.contigs.fa,5141548
human1_HC-3_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.042.fasta.contigs.fa,2529987
human1_HC-3_maxbin.044.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.044.fasta.contigs.fa,1709521
human1_HC-3_maxbin.046.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.046.fasta.contigs.fa,1631347
human1_HC-3_maxbin.047.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-3_maxbin.047.fasta.contigs.fa,4038061
human1_HC-4_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.003.fasta.contigs.fa,4781082
human1_HC-4_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.005.fasta.contigs.fa,7299605
human1_HC-4_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.006.fasta.contigs.fa,3707618
human1_HC-4_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.008.fasta.contigs.fa,2708074
human1_HC-4_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.009.fasta.contigs.fa,2716047
human1_HC-4_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.010.fasta.contigs.fa,3181641
human1_HC-4_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.012.fasta.contigs.fa,4041421
human1_HC-4_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.014.fasta.contigs.fa,4990983
human1_HC-4_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.021.fasta.contigs.fa,3657964
human1_HC-4_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.022.fasta.contigs.fa,2534714
human1_HC-4_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.023.fasta.contigs.fa,6619668
human1_HC-4_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.029.fasta.contigs.fa,1490572
human1_HC-4_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.031.fasta.contigs.fa,1447824
human1_HC-4_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.033.fasta.contigs.fa,1098010
human1_HC-4_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.035.fasta.contigs.fa,3026784
human1_HC-4_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.036.fasta.contigs.fa,3415701
human1_HC-4_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.037.fasta.contigs.fa,2402945
human1_HC-4_maxbin.038.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.038.fasta.contigs.fa,4357618
human1_HC-4_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.039.fasta.contigs.fa,1583291
human1_HC-4_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.041.fasta.contigs.fa,2577574
human1_HC-4_maxbin.045.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-4_maxbin.045.fasta.contigs.fa,3489291
human1_HC-5_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.001.fasta.contigs.fa,4722258
human1_HC-5_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.004.fasta.contigs.fa,3117876
human1_HC-5_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.005.fasta.contigs.fa,2959369
human1_HC-5_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.007.fasta.contigs.fa,2735573
human1_HC-5_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.008.fasta.contigs.fa,1768460
human1_HC-5_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.009.fasta.contigs.fa,2716051
human1_HC-5_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.016.fasta.contigs.fa,4152536
human1_HC-5_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.018.fasta.contigs.fa,5507272
human1_HC-5_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.023.fasta.contigs.fa,2365456
human1_HC-5_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-5_maxbin.027.fasta.contigs.fa,3273587
human1_HC-6_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.009.fasta.contigs.fa,6645575
human1_HC-6_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.010.fasta.contigs.fa,2774826
human1_HC-6_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.012.fasta.contigs.fa,2233416
human1_HC-6_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.013.fasta.contigs.fa,3277432
human1_HC-6_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.019.fasta.contigs.fa,2796333
human1_HC-6_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.020.fasta.contigs.fa,2123321
human1_HC-6_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.023.fasta.contigs.fa,2889903
human1_HC-6_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.024.fasta.contigs.fa,4251606
human1_HC-6_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.025.fasta.contigs.fa,5540835
human1_HC-6_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.027.fasta.contigs.fa,5353079
human1_HC-6_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.031.fasta.contigs.fa,6821242
human1_HC-6_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.032.fasta.contigs.fa,2769262
human1_HC-6_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.034.fasta.contigs.fa,2226102
human1_HC-6_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.035.fasta.contigs.fa,1999322
human1_HC-6_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-6_maxbin.036.fasta.contigs.fa,1481587
human1_HC-7_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.004.fasta.contigs.fa,6556107
human1_HC-7_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.006.fasta.contigs.fa,2011958
human1_HC-7_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.009.fasta.contigs.fa,1715830
human1_HC-7_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.010.fasta.contigs.fa,2763985
human1_HC-7_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.014.fasta.contigs.fa,2697314
human1_HC-7_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.015.fasta.contigs.fa,3398749
human1_HC-7_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.016.fasta.contigs.fa,3207379
human1_HC-7_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.017.fasta.contigs.fa,5033748
human1_HC-7_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.018.fasta.contigs.fa,2761396
human1_HC-7_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.020.fasta.contigs.fa,3401421
human1_HC-7_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.021.fasta.contigs.fa,2729702
human1_HC-7_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.022.fasta.contigs.fa,3219189
human1_HC-7_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.024.fasta.contigs.fa,3719162
human1_HC-7_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.025.fasta.contigs.fa,1445495
human1_HC-7_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.026.fasta.contigs.fa,5673744
human1_HC-7_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.031.fasta.contigs.fa,1631852
human1_HC-7_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.032.fasta.contigs.fa,1590048
human1_HC-7_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.033.fasta.contigs.fa,3817288
human1_HC-7_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.036.fasta.contigs.fa,6470258
human1_HC-7_maxbin.051.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_maxbin.051.fasta.contigs.fa,2724856
human1_HC-7_metabat2.68.fa.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-7_metabat2.68.fa.contigs.fa,1730264
human1_HC-8_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.002.fasta.contigs.fa,3512043
human1_HC-8_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.004.fasta.contigs.fa,2823655
human1_HC-8_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.006.fasta.contigs.fa,3486852
human1_HC-8_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.007.fasta.contigs.fa,2773586
human1_HC-8_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.010.fasta.contigs.fa,3828447
human1_HC-8_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.011.fasta.contigs.fa,2434519
human1_HC-8_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.014.fasta.contigs.fa,3336975
human1_HC-8_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.015.fasta.contigs.fa,6391991
human1_HC-8_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.016.fasta.contigs.fa,2897360
human1_HC-8_maxbin.021.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.021.fasta_sub.contigs.fa,3686026
human1_HC-8_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.022.fasta.contigs.fa,2450632
human1_HC-8_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.023.fasta.contigs.fa,2659988
human1_HC-8_maxbin.024.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.024.fasta_sub.contigs.fa,2093471
human1_HC-8_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.025.fasta.contigs.fa,1495123
human1_HC-8_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.026.fasta.contigs.fa,2774197
human1_HC-8_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.028.fasta.contigs.fa,2013949
human1_HC-8_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.029.fasta.contigs.fa,1616233
human1_HC-8_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.030.fasta.contigs.fa,3995645
human1_HC-8_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.039.fasta.contigs.fa,1912906
human1_HC-8_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-8_maxbin.042.fasta.contigs.fa,2432249
human1_HC-9_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.001.fasta.contigs.fa,4963442
human1_HC-9_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.002.fasta.contigs.fa,2759359
human1_HC-9_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.003.fasta.contigs.fa,2102637
human1_HC-9_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.007.fasta.contigs.fa,2999258
human1_HC-9_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.009.fasta.contigs.fa,5294981
human1_HC-9_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.011.fasta.contigs.fa,4371874
human1_HC-9_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.014.fasta.contigs.fa,4155596
human1_HC-9_maxbin.016.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.016.fasta_sub.contigs.fa,2816690
human1_HC-9_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.018.fasta.contigs.fa,4774536
human1_HC-9_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HC-9_maxbin.020.fasta.contigs.fa,3590488
human1_HV-10_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.002.fasta.contigs.fa,6850823
human1_HV-10_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.005.fasta.contigs.fa,4020995
human1_HV-10_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.006.fasta.contigs.fa,1596790
human1_HV-10_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.009.fasta.contigs.fa,2739311
human1_HV-10_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.010.fasta.contigs.fa,6861405
human1_HV-10_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.012.fasta.contigs.fa,3350585
human1_HV-10_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.013.fasta.contigs.fa,2787582
human1_HV-10_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.014.fasta.contigs.fa,3666790
human1_HV-10_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.015.fasta.contigs.fa,1925439
human1_HV-10_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.025.fasta.contigs.fa,1786554
human1_HV-10_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.028.fasta.contigs.fa,3473574
human1_HV-10_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.029.fasta.contigs.fa,2407865
human1_HV-10_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.036.fasta.contigs.fa,3104758
human1_HV-10_maxbin.042.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.042.fasta_sub.contigs.fa,4124030
human1_HV-10_maxbin.047.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_maxbin.047.fasta.contigs.fa,1992850
human1_HV-10_metabat2.51.fa_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_metabat2.51.fa_sub.contigs.fa,2617113
human1_HV-10_metabat2.7.fa.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-10_metabat2.7.fa.contigs.fa,1684679
human1_HV-11_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.002.fasta.contigs.fa,3524063
human1_HV-11_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.003.fasta.contigs.fa,3518181
human1_HV-11_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.004.fasta.contigs.fa,3636788
human1_HV-11_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.005.fasta.contigs.fa,3018181
human1_HV-11_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.006.fasta.contigs.fa,4095914
human1_HV-11_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.007.fasta.contigs.fa,2685467
human1_HV-11_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.010.fasta.contigs.fa,2568205
human1_HV-11_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.011.fasta.contigs.fa,5766676
human1_HV-11_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.014.fasta.contigs.fa,3198178
human1_HV-11_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.015.fasta.contigs.fa,3665874
human1_HV-11_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.017.fasta.contigs.fa,3072235
human1_HV-11_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.021.fasta.contigs.fa,4393371
human1_HV-11_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.023.fasta.contigs.fa,1432350
human1_HV-11_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.024.fasta.contigs.fa,6529859
human1_HV-11_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.025.fasta.contigs.fa,2811200
human1_HV-11_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.026.fasta.contigs.fa,2359738
human1_HV-11_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.027.fasta.contigs.fa,2288769
human1_HV-11_maxbin.028.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.028.fasta_sub.contigs.fa,4290936
human1_HV-11_maxbin.038.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.038.fasta.contigs.fa,2939862
human1_HV-11_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_maxbin.039.fasta.contigs.fa,1766402
human1_HV-11_metabat2.104.fa.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-11_metabat2.104.fa.contigs.fa,1148354
