user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
chicken1_C-1_maxbin.018.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	N/A	N/A	N/A	N/A	N/A	GCF_014287955.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900316325	79.01	0.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900547255.1, s__Lachnospira sp900547255, 95.0, 78.24, 0.14; GCF_009680455.1, s__Lachnospira eligens_A, 95.6336, 78.23, 0.1; GCF_900103815.1, s__Lachnospira pectinoschiza_B, 95.5522, 78.12, 0.07; GCF_003464165.1, s__Lachnospira sp003451515, 95.0, 77.91, 0.13; GCF_000424105.1, s__Lachnospira multipara, 95.5522, 77.87, 0.07; GCA_017397445.1, s__Lachnospira sp017397445, 95.0, 77.79, 0.1; GCF_000146185.1, s__Lachnospira eligens, 95.6336, 77.79, 0.11; GCA_000437735.1, s__Lachnospira sp000437735, 95.0, 77.74, 0.13; GCA_900112995.1, s__Lachnospira rogosae_A, 95.0, 77.73, 0.11; GCF_000702205.1, s__Lachnospira multipara_A, 95.0, 77.73, 0.07; GCA_910587485.1, s__Lachnospira sp910587485, 95.0, 77.71, 0.08; GCF_003458705.1, s__Lachnospira sp003537285, 95.4867, 77.45, 0.12; GCA_910585095.1, s__Lachnospira sp910585095, 95.0, 77.27, 0.08; GCA_002394205.1, s__Lachnospira sp002394205, 95.0, 77.2, 0.07; GCA_900772425.1, s__Lachnospira sp900772425, 95.0, 77.19, 0.13; GCA_900552795.1, s__Lachnospira sp900552795, 95.0, 77.11, 0.18; GCA_017626275.1, s__Lachnospira sp017626275, 95.0, 77.06, 0.21; GCA_910589305.1, s__Lachnospira sp910589305, 95.0, 77.05, 0.09; GCA_900545725.1, s__Lachnospira sp900545725, 95.0, 77.04, 0.1; GCA_000436475.1, s__Lachnospira sp000436475, 95.0, 76.92, 0.1; GCA_900551945.1, s__Lachnospira sp900551945, 95.0, 76.54, 0.07; GCA_000436535.1, s__Lachnospira sp000436535, 95.0, 76.42, 0.09; GCA_002435585.1, s__Lachnospira sp002435585, 95.0, 76.2, 0.09	78.4	11	0.9574611023411232	Genome has more than 15.0% of markers with multiple hits
chicken1_C-1_maxbin.019.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__	N/A	N/A	N/A	N/A	N/A	GCA_002493755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__UBA7067 sp002493755	78.1	0.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	79.15	11	0.940639098089997	N/A
chicken1_C-1_maxbin.020.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	85.72	11	0.8833060694546067	N/A
chicken1_C-1_maxbin.022.fasta.contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massiliomicrobiota;s__Massiliomicrobiota merdigallinarum	GCF_002160815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massiliomicrobiota;s__Massiliomicrobiota merdigallinarum	98.01	0.77	GCF_002160815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massiliomicrobiota;s__Massiliomicrobiota merdigallinarum	98.01	0.77	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massiliomicrobiota;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002160865.1, s__Massiliomicrobiota sp002160865, 95.0, 87.5, 0.68	90.45	11	N/A	N/A
chicken1_C-1_maxbin.023.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum	GCA_900546885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum	98.78	0.76	GCA_900546885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum	98.78	0.76	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018380115.1, s__Ruthenibacterium sp018380115, 95.0, 86.94, 0.79; GCA_019113785.1, s__Ruthenibacterium merdigallinarum, 95.0, 78.6, 0.31; GCF_000949455.1, s__Ruthenibacterium lactatiformans, 95.0, 78.25, 0.27; GCA_905212515.1, s__Ruthenibacterium sp905212515, 95.0, 78.18, 0.29; GCA_014799685.1, s__Ruthenibacterium sp014799685, 95.0, 77.95, 0.25; GCA_910587145.1, s__Ruthenibacterium sp013316265, 95.0, 77.88, 0.25; GCA_002315015.1, s__Ruthenibacterium avium, 95.0, 77.63, 0.14; GCA_019119935.1, s__Ruthenibacterium merdavium, 95.0, 77.19, 0.13; GCA_009929695.1, s__Ruthenibacterium sp009929695, 95.0, 76.22, 0.08	70.95	11	N/A	N/A
chicken1_C-1_maxbin.024.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	GCA_900546255.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	98.17	0.82	GCA_900546255.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	98.17	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019115545.1, s__Evtepia faecavium, 95.0, 89.2, 0.71; GCA_019115225.1, s__Evtepia faecigallinarum, 95.0, 84.09, 0.64; GCA_004554585.1, s__Evtepia sp004554585, 95.0, 84.06, 0.7; GCA_004551945.1, s__Evtepia sp004551945, 95.0, 83.18, 0.64; GCF_003425665.1, s__Evtepia gabavorous, 95.0, 83.01, 0.67; GCA_016296565.1, s__Evtepia sp016296565, 95.0, 82.66, 0.58; GCA_902781745.1, s__Evtepia sp902781745, 95.0, 82.28, 0.53; GCA_004556345.1, s__Evtepia sp004556345, 95.0, 82.09, 0.59; GCA_016295225.1, s__Evtepia sp016295225, 95.0, 81.64, 0.5; GCA_910578575.1, s__Evtepia sp910578575, 95.0, 81.37, 0.51; GCA_017435425.1, s__Evtepia sp017435425, 95.0, 81.11, 0.57; GCA_017521345.1, s__Evtepia sp017521345, 95.0, 80.85, 0.47; GCA_017502545.1, s__Evtepia sp017502545, 95.0, 80.8, 0.44; GCA_910584805.1, s__Evtepia sp910584805, 95.0, 80.63, 0.49; GCA_017560855.1, s__Evtepia sp017560855, 95.0, 80.2, 0.39; GCA_017547425.1, s__Evtepia sp017547425, 95.0, 80.19, 0.42; GCA_900758955.1, s__Evtepia sp900758955, 95.0, 78.16, 0.15; GCA_000620945.1, s__Evtepia viridis, 95.0, 77.34, 0.08; GCA_017861415.1, s__Evtepia sp017861415, 95.0, 77.12, 0.13	63.22	11	N/A	N/A
chicken1_C-1_maxbin.025.fasta.contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	GCF_000392875.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	98.7	0.85	GCF_000392875.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	98.7	0.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001465345.1, s__Enterococcus rotai, 95.0, 78.94, 0.22; GCF_017377505.1, s__Enterococcus sp017377505, 95.0, 78.82, 0.23; GCF_002148425.1, s__Enterococcus sp002148425, 95.0, 78.63, 0.24; GCF_001730295.1, s__Enterococcus plantarum, 95.0, 78.56, 0.22; GCF_002140715.1, s__Enterococcus sp002140715, 95.0, 78.55, 0.23; GCF_000407165.1, s__Enterococcus haemoperoxidus, 95.0, 78.52, 0.24; GCF_002141365.1, s__Enterococcus sp002141365, 95.0, 78.42, 0.25; GCF_002197645.1, s__Enterococcus wangshanyuanii, 95.0, 78.42, 0.21; GCF_000407445.1, s__Enterococcus moraviensis, 95.0, 78.38, 0.24; GCF_001730285.1, s__Enterococcus ureasiticus, 95.0, 78.35, 0.24; GCF_001730305.1, s__Enterococcus termitis, 95.0, 78.31, 0.23; GCF_000633635.1, s__Enterococcus crotali, 95.0, 78.3, 0.25; GCF_001730365.1, s__Enterococcus quebecensis, 95.0, 78.28, 0.23; GCF_001730315.1, s__Enterococcus ureilyticus, 95.0, 78.2, 0.22; GCF_000407145.1, s__Enterococcus caccae, 95.0, 78.2, 0.24; GCF_001742285.1, s__Enterococcus rivorum, 95.0, 78.16, 0.21; GCF_002174455.1, s__Enterococcus sp002174455, 95.0, 78.14, 0.21; GCF_017830045.1, s__Enterococcus sp017830045, 95.0, 78.13, 0.12; GCA_001465115.1, s__Enterococcus silesiacus, 95.0, 78.13, 0.24; GCF_016745255.1, s__Enterococcus sp016745255, 95.0, 78.01, 0.14; GCF_002140975.1, s__Enterococcus sp002140975, 95.0, 77.78, 0.14; GCF_016745275.1, s__Enterococcus sp016745275, 95.0, 77.69, 0.13	93.82	11	N/A	N/A
chicken1_C-1_maxbin.026.fasta_sub.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinigallinarum	GCA_019112635.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinigallinarum	99.06	0.62	GCA_019112635.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinigallinarum	99.06	0.62	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 78.86, 0.21; GCF_002159835.1, s__Blautia_A avistercoris, 95.0, 77.9, 0.14; GCA_019118645.1, s__Blautia_A excrementipullorum, 95.0, 77.6, 0.11; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 77.51, 0.09; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 77.51, 0.08; GCA_019113745.1, s__Blautia_A intestinavium, 95.0, 77.5, 0.1; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 77.42, 0.1; GCF_009707925.1, s__Blautia_A luti, 95.0, 77.42, 0.1; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 77.42, 0.11; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 77.41, 0.09; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 77.4, 0.09; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 77.38, 0.11; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 77.35, 0.1; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 77.35, 0.11; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 77.32, 0.09; GCA_019120475.1, s__Blautia_A intestinipullorum, 95.0, 77.31, 0.08; GCA_900763175.1, s__Blautia_A sp900763175, 95.0, 77.31, 0.07; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 77.28, 0.1; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 77.27, 0.1; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 77.26, 0.1; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 77.25, 0.1; GCA_019116385.1, s__Blautia_A faecigallinarum, 95.0, 77.24, 0.11; GCF_000210015.1, s__Blautia_A obeum_B, 95.0, 77.23, 0.09; GCA_900751995.1, s__Blautia_A sp900751995, 95.0, 77.22, 0.1; GCA_019118425.1, s__Blautia_A faecavium, 95.0, 77.19, 0.1; GCF_018918125.1, s__Blautia_A sp018918125, 95.0, 77.19, 0.09; GCA_900542045.1, s__Blautia_A gallistercoris, 95.0, 77.18, 0.15; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 77.17, 0.1; GCF_000153905.1, s__Blautia_A obeum, 95.0, 77.17, 0.1; GCF_016908695.1, s__Blautia_A faecis, 95.0, 77.15, 0.1; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 77.14, 0.1; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 77.12, 0.1; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 77.1, 0.1; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 77.08, 0.1; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 77.06, 0.11; GCA_019119235.1, s__Blautia_A excrementigallinarum, 95.0, 76.93, 0.13; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 76.92, 0.1; GCF_018919065.1, s__Blautia_A sp018919065, 95.0, 76.88, 0.07; GCA_900764225.1, s__Blautia_A sp900764225, 95.0, 76.88, 0.09; GCA_905206915.1, s__Blautia_A sp905206915, 95.0, 76.88, 0.09; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 76.88, 0.08; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 76.86, 0.08; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 76.83, 0.09; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 76.81, 0.09; GCA_019115125.1, s__Blautia_A faecipullorum, 95.0, 76.8, 0.09; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 76.79, 0.1; GCA_018064695.1, s__Blautia_A sp018064695, 95.0, 76.78, 0.07; GCA_017463155.1, s__Blautia_A sp017463155, 95.0, 76.48, 0.05; GCA_017475035.1, s__Blautia_A sp017475035, 95.0, 76.34, 0.04; GCA_017515945.1, s__Blautia_A sp017515945, 95.0, 76.33, 0.03; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 76.29, 0.08; GCA_905209435.1, s__Blautia_A sp905209435, 95.0, 76.27, 0.06; GCA_017420455.1, s__Blautia_A sp017420455, 95.0, 76.14, 0.05; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.13, 0.03; GCA_017515325.1, s__Blautia_A sp017515325, 95.0, 76.08, 0.04; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 75.93, 0.07; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.61, 0.03; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 75.38, 0.04; GCA_017459635.1, s__Blautia_A sp017459635, 95.0, 75.21, 0.03	56.99	11	N/A	Genome has more than 21.7% of markers with multiple hits
chicken1_C-1_maxbin.029.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	42.49	11	0.8676691709846623	Genome has more than 11.7% of markers with multiple hits
chicken1_C-1_maxbin.030.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella pullicola	GCA_019114305.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella pullicola	99.63	0.94	GCA_019114305.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella pullicola	99.63	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003201875.1, s__Hungatella effluvii, 95.0, 78.03, 0.14; GCF_005845265.1, s__Hungatella sp005845265, 95.0, 77.74, 0.14	63.5	11	N/A	Genome has more than 35.8% of markers with multiple hits
chicken1_C-1_maxbin.032.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp904395885	GCA_904395885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp904395885	99.0	0.56	GCA_904395885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp904395885	99.0	0.56	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_910586755.1, s__UMGS1370 sp910586755, 95.0, 78.02, 0.14; GCA_910577645.1, s__UMGS1370 sp910577645, 95.0, 77.88, 0.17; GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 77.81, 0.17; GCA_905215625.1, s__UMGS1370 sp905215625, 95.0, 77.73, 0.14; GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 77.64, 0.15	46.53	11	N/A	Genome has more than 29.2% of markers with multiple hits
chicken1_C-1_maxbin.033.fasta_sub.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	ANI	classification based on placement in class-level tree	GCA_019119675.1, s__Mediterraneibacter faecipullorum, 95.0, 87.41, 0.45; GCA_019119265.1, s__Mediterraneibacter intestinigallinarum, 95.0, 83.77, 0.41; GCA_019119995.1, s__Mediterraneibacter faecavium, 95.0, 82.52, 0.47; GCF_002159505.1, s__Mediterraneibacter ornithocaccae, 95.0, 81.94, 0.47; GCA_904377845.1, s__Mediterraneibacter sp904377845, 95.0, 81.75, 0.43; GCA_019119745.1, s__Mediterraneibacter gallistercoris, 95.0, 81.25, 0.37; GCA_019118885.1, s__Mediterraneibacter surreyensis, 95.0, 81.02, 0.39; GCF_002161355.1, s__Mediterraneibacter caccavium, 95.0, 79.93, 0.4; GCA_019120575.1, s__Mediterraneibacter quadrami, 95.0, 79.86, 0.38; GCA_900751785.1, s__Mediterraneibacter faecigallinarum, 95.0, 79.78, 0.36; GCA_019112735.1, s__Mediterraneibacter guildfordensis, 95.0, 79.77, 0.4; GCF_016902345.1, s__Mediterraneibacter glycyrrhizinilyticus_A, 95.0, 79.76, 0.42; GCA_019113645.1, s__Mediterraneibacter vanvlietii, 95.0, 79.75, 0.38; GCA_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 79.51, 0.28; GCA_019120075.1, s__Mediterraneibacter excrementigallinarum_A, 95.0, 79.48, 0.36; GCA_019119205.1, s__Mediterraneibacter intestinavium, 95.0, 79.42, 0.36; GCA_904419285.1, s__Mediterraneibacter caccogallinarum, 95.0, 79.26, 0.38; GCA_019116885.1, s__Mediterraneibacter pullistercoris, 95.0, 79.21, 0.33; GCA_019120275.1, s__Mediterraneibacter excrementavium, 95.0, 79.07, 0.33; GCF_002160525.1, s__Mediterraneibacter cottocaccae, 95.0, 78.96, 0.38; GCA_904418845.1, s__Mediterraneibacter sp904418845, 95.0, 78.89, 0.29; GCA_019115765.1, s__Mediterraneibacter stercoripullorum, 95.0, 78.84, 0.34; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 78.81, 0.32; GCA_019114745.1, s__Mediterraneibacter colneyensis, 95.0, 78.8, 0.33; GCA_019120615.1, s__Mediterraneibacter norfolkensis, 95.0, 78.73, 0.32; GCA_019118545.1, s__Mediterraneibacter merdavium, 95.0, 78.66, 0.31; GCA_001312505.1, s__Mediterraneibacter faecis, 95.0, 78.6, 0.21; GCA_900555215.1, s__Mediterraneibacter excrementipullorum, 95.0, 78.57, 0.2; GCF_000155205.1, s__Mediterraneibacter lactaris, 95.0, 78.56, 0.22; GCA_019112765.1, s__Mediterraneibacter norwichensis, 95.0, 78.55, 0.27; GCA_019120595.1, s__Mediterraneibacter tabaqchaliae, 95.0, 78.52, 0.31; GCA_019117125.1, s__Mediterraneibacter merdipullorum, 95.0, 78.5, 0.31; GCA_019117065.1, s__Mediterraneibacter pullicola, 95.0, 78.43, 0.28; GCA_019115385.1, s__Mediterraneibacter avicola, 95.0, 78.41, 0.28; GCA_019116845.1, s__Mediterraneibacter stercoravium, 95.0, 78.41, 0.28; GCA_019116185.1, s__Mediterraneibacter stercorigallinarum, 95.0, 78.37, 0.28; GCA_019118665.1, s__Mediterraneibacter intestinipullorum, 95.0, 78.34, 0.32; GCF_000153925.1, s__Mediterraneibacter torques, 95.0, 78.29, 0.2; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 78.23, 0.27; GCA_900541505.1, s__Mediterraneibacter sp900541505, 95.0, 78.22, 0.26; GCA_019117305.1, s__Mediterraneibacter merdigallinarum, 95.0, 78.12, 0.25; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 77.85, 0.18; GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 77.66, 0.18; GCA_905209865.1, s__Mediterraneibacter sp900752395, 95.0, 77.65, 0.16	40.87	11	0.9566490095342466	N/A
chicken1_C-1_maxbin.035.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha pullicola	GCA_900543085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha pullicola	97.81	0.79	GCA_900543085.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha pullicola	97.81	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900759385.1, s__Scatomorpha sp900759385, 95.0, 85.32, 0.64; GCA_900544765.1, s__Scatomorpha gallistercoris, 95.0, 84.24, 0.63; GCA_018716005.1, s__Scatomorpha stercoravium, 95.0, 82.14, 0.61; GCA_018710885.1, s__Scatomorpha merdigallinarum, 95.0, 82.14, 0.52; GCA_018716795.1, s__Scatomorpha merdipullorum, 95.0, 82.01, 0.64; GCA_900545405.1, s__Scatomorpha sp900545405, 95.0, 81.48, 0.48; GCA_018712985.1, s__Scatomorpha intestinavium, 95.0, 80.9, 0.46; GCA_900546485.1, s__Scatomorpha sp900546485, 95.0, 80.8, 0.44; GCA_900544295.1, s__Scatomorpha intestinigallinarum, 95.0, 80.58, 0.43; GCA_018713375.1, s__Scatomorpha stercorigallinarum, 95.0, 80.28, 0.51; GCA_900546615.1, s__Scatomorpha pullistercoris, 95.0, 79.92, 0.41; GCA_900752445.1, s__Scatomorpha sp900752445, 95.0, 79.7, 0.39; GCA_004553625.1, s__Scatomorpha merdavium, 95.0, 79.67, 0.37; GCA_002427465.1, s__Scatomorpha sp002427465, 95.0, 76.81, 0.12; GCA_012513005.1, s__Scatomorpha sp012513005, 95.0, 76.0, 0.04	87.27	11	N/A	N/A
