genome,location,length
chicken1_D20_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.010.fasta.contigs.fa,3176173
chicken1_D20_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.012.fasta.contigs.fa,3617250
chicken1_D20_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.013.fasta.contigs.fa,2337428
chicken1_D20_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.014.fasta.contigs.fa,2697880
chicken1_D20_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.015.fasta.contigs.fa,2663461
chicken1_D20_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.016.fasta.contigs.fa,1809475
chicken1_D20_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.018.fasta.contigs.fa,4457412
chicken1_D20_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.021.fasta.contigs.fa,2852819
chicken1_D20_maxbin.022.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.022.fasta_sub.contigs.fa,3296498
chicken1_D20_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.023.fasta.contigs.fa,1977397
chicken1_D20_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.024.fasta.contigs.fa,3864387
chicken1_D20_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.028.fasta.contigs.fa,1916979
chicken1_D20_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.029.fasta.contigs.fa,2698535
chicken1_D20_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.030.fasta.contigs.fa,2695862
chicken1_D20_maxbin.031.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.031.fasta_sub.contigs.fa,4032444
chicken1_D20_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.033.fasta.contigs.fa,3019548
chicken1_D20_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.034.fasta.contigs.fa,3967324
chicken1_D20_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.036.fasta.contigs.fa,3039279
chicken1_D20_maxbin.038.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.038.fasta.contigs.fa,3035726
chicken1_D20_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.039.fasta.contigs.fa,2056623
chicken1_D20_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.042.fasta.contigs.fa,1368341
chicken1_D20_maxbin.044.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.044.fasta.contigs.fa,2802358
chicken1_D21_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.001.fasta.contigs.fa,3960792
chicken1_D21_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.002.fasta.contigs.fa,4860205
chicken1_D21_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.005.fasta.contigs.fa,3089448
chicken1_D21_maxbin.006.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.006.fasta_sub.contigs.fa,3646506
chicken1_D21_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.007.fasta.contigs.fa,3477310
chicken1_D21_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.008.fasta.contigs.fa,3315072
chicken1_D21_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.010.fasta.contigs.fa,3138039
chicken1_D21_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.011.fasta.contigs.fa,5761706
chicken1_D21_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.012.fasta.contigs.fa,2512387
chicken1_D21_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.013.fasta.contigs.fa,2083772
chicken1_D21_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.016.fasta.contigs.fa,3670681
chicken1_D21_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.019.fasta.contigs.fa,3172586
chicken1_D21_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.020.fasta.contigs.fa,2385595
chicken1_D21_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.023.fasta.contigs.fa,2903193
chicken1_D21_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_maxbin.027.fasta.contigs.fa,2518535
chicken1_D21_metabat2.11.fa_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_metabat2.11.fa_sub.contigs.fa,2248158
chicken1_D21_metabat2.50.fa.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D21_metabat2.50.fa.contigs.fa,3564283
chicken1_D22_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.001.fasta.contigs.fa,2090633
chicken1_D22_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.004.fasta.contigs.fa,2247563
chicken1_D22_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.007.fasta.contigs.fa,2883549
chicken1_D22_maxbin.010.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.010.fasta_sub.contigs.fa,2100001
chicken1_D22_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.014.fasta.contigs.fa,2530439
chicken1_D22_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.015.fasta.contigs.fa,4081077
chicken1_D22_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.016.fasta.contigs.fa,3139641
chicken1_D22_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.021.fasta.contigs.fa,2517956
chicken1_D22_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.022.fasta.contigs.fa,2418198
chicken1_D22_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.024.fasta.contigs.fa,4056285
chicken1_D22_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.025.fasta.contigs.fa,3900437
chicken1_D22_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.030.fasta.contigs.fa,3060214
chicken1_D22_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.032.fasta.contigs.fa,2501249
chicken1_D22_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_maxbin.037.fasta.contigs.fa,4355708
chicken1_D22_metabat2.109.fa.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D22_metabat2.109.fa.contigs.fa,1675640
chicken1_D23_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.002.fasta.contigs.fa,2269948
chicken1_D23_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.005.fasta.contigs.fa,2215800
chicken1_D23_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.006.fasta.contigs.fa,2341952
chicken1_D23_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.007.fasta.contigs.fa,3439954
chicken1_D23_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.010.fasta.contigs.fa,2662883
chicken1_D23_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.011.fasta.contigs.fa,2788172
chicken1_D23_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.013.fasta.contigs.fa,3553879
chicken1_D23_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.015.fasta.contigs.fa,2363596
chicken1_D23_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.020.fasta.contigs.fa,1655762
chicken1_D23_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.021.fasta.contigs.fa,2943067
chicken1_D23_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.022.fasta.contigs.fa,5157580
chicken1_D23_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.029.fasta.contigs.fa,3453280
chicken1_D23_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.030.fasta.contigs.fa,2505533
chicken1_D23_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.032.fasta.contigs.fa,1796968
chicken1_D23_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.033.fasta.contigs.fa,2767561
chicken1_D23_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.034.fasta.contigs.fa,2393284
chicken1_D23_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D23_maxbin.035.fasta.contigs.fa,6089159
chicken1_D24_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.001.fasta.contigs.fa,4016710
chicken1_D24_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.002.fasta.contigs.fa,4014525
chicken1_D24_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.004.fasta.contigs.fa,2530368
chicken1_D24_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.006.fasta.contigs.fa,2528625
chicken1_D24_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.007.fasta.contigs.fa,5346970
chicken1_D24_maxbin.008.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.008.fasta_sub.contigs.fa,3512802
chicken1_D24_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.009.fasta.contigs.fa,1427447
chicken1_D24_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.010.fasta.contigs.fa,2523035
chicken1_D24_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.011.fasta.contigs.fa,2302802
chicken1_D24_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.014.fasta.contigs.fa,3795849
chicken1_D24_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.015.fasta.contigs.fa,3002684
chicken1_D24_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.016.fasta.contigs.fa,2590739
chicken1_D24_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.017.fasta.contigs.fa,3146284
chicken1_D24_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.018.fasta.contigs.fa,2972144
chicken1_D24_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.019.fasta.contigs.fa,3750965
chicken1_D24_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.020.fasta.contigs.fa,2637955
chicken1_D24_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.021.fasta.contigs.fa,2435914
chicken1_D24_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.022.fasta.contigs.fa,2776749
chicken1_D24_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.023.fasta.contigs.fa,1988602
chicken1_D24_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.024.fasta.contigs.fa,2826963
chicken1_D24_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.025.fasta.contigs.fa,2556293
chicken1_D24_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.032.fasta.contigs.fa,3542522
chicken1_D24_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.034.fasta.contigs.fa,2019839
chicken1_D24_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.039.fasta.contigs.fa,2848902
chicken1_D24_maxbin.042.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.042.fasta_sub.contigs.fa,2714113
chicken1_D24_maxbin.044.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.044.fasta.contigs.fa,1950661
chicken1_D24_maxbin.045.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D24_maxbin.045.fasta.contigs.fa,3068052
chicken1_D25_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D25_maxbin.001.fasta.contigs.fa,3943424
chicken1_D25_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D25_maxbin.002.fasta.contigs.fa,2309545
chicken1_D25_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D25_maxbin.003.fasta.contigs.fa,2888173
chicken1_D25_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D25_maxbin.004.fasta.contigs.fa,2473333
chicken1_D25_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D25_maxbin.005.fasta.contigs.fa,5267454
chicken1_D25_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D25_maxbin.009.fasta.contigs.fa,3625399
chicken1_D25_metabat2.12.fa.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D25_metabat2.12.fa.contigs.fa,2450264
chicken1_D26_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.001.fasta.contigs.fa,3843182
chicken1_D26_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.002.fasta.contigs.fa,2103190
chicken1_D26_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.003.fasta.contigs.fa,2577969
chicken1_D26_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.004.fasta.contigs.fa,2343845
chicken1_D26_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.006.fasta.contigs.fa,5215161
chicken1_D26_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.007.fasta.contigs.fa,2478507
chicken1_D26_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.008.fasta.contigs.fa,4353227
chicken1_D26_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D26_maxbin.009.fasta.contigs.fa,3785324
chicken1_D27_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.001.fasta.contigs.fa,3951563
chicken1_D27_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.002.fasta.contigs.fa,4912816
chicken1_D27_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.005.fasta.contigs.fa,4760848
chicken1_D27_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.006.fasta.contigs.fa,2440760
chicken1_D27_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.007.fasta.contigs.fa,3798097
chicken1_D27_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.008.fasta.contigs.fa,3990140
chicken1_D27_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.009.fasta.contigs.fa,3401658
chicken1_D27_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.011.fasta.contigs.fa,2057507
chicken1_D27_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.012.fasta.contigs.fa,2445733
chicken1_D27_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.013.fasta.contigs.fa,5699074
chicken1_D27_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.014.fasta.contigs.fa,3904857
chicken1_D27_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.016.fasta.contigs.fa,2441605
chicken1_D27_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.018.fasta.contigs.fa,3127510
chicken1_D27_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.020.fasta.contigs.fa,3743242
chicken1_D27_maxbin.022.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.022.fasta_sub.contigs.fa,3427692
chicken1_D27_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.023.fasta.contigs.fa,2556997
chicken1_D27_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.024.fasta.contigs.fa,2652474
chicken1_D27_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.025.fasta.contigs.fa,2569301
chicken1_D27_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.027.fasta.contigs.fa,1871588
chicken1_D27_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.028.fasta.contigs.fa,2065903
chicken1_D27_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.029.fasta.contigs.fa,2686392
chicken1_D27_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.031.fasta.contigs.fa,3215302
chicken1_D27_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.035.fasta.contigs.fa,2300684
chicken1_D27_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.036.fasta.contigs.fa,4683789
chicken1_D27_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.037.fasta.contigs.fa,3573077
chicken1_D27_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.042.fasta.contigs.fa,2934854
chicken1_D27_maxbin.046.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.046.fasta.contigs.fa,2863986
chicken1_D27_maxbin.049.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.049.fasta.contigs.fa,2052304
chicken1_D27_maxbin.064.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D27_maxbin.064.fasta.contigs.fa,1924517
chicken1_D28_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.001.fasta.contigs.fa,3887809
chicken1_D28_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.002.fasta.contigs.fa,3051164
chicken1_D28_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D28_maxbin.003.fasta.contigs.fa,5406499
