user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Bin_8_2-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp900120005	GCF_900120005.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp900120005	99.43	0.99	GCF_900120005.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp900120005	99.43	0.99	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000157995.1, s__Holdemania filiformis, 95.0, 91.27, 0.91; GCF_000327285.1, s__Holdemania massiliensis, 95.0, 82.45, 0.71	67.48	11	N/A	N/A
Bin_8_3-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	53.56	11	0.9051434889245897	N/A
Bin_8_4_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	ANI	N/A	GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 77.44, 0.23; GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 76.92, 0.21; GCA_009774615.1, s__UMGS1370 sp009774615, 95.0, 76.02, 0.1	38.46	11	0.9404750667745513	N/A
Bin_8_6_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	GCF_000233455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	99.16	0.87	GCF_000233455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster citroniae	99.16	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003434055.1, s__Enterocloster aldenensis, 95.0, 81.15, 0.49; GCF_000155435.1, s__Enterocloster sp000155435, 95.0, 81.06, 0.49; GCF_900113155.1, s__Enterocloster clostridioformis, 95.0, 79.57, 0.28; GCF_000424325.1, s__Enterocloster clostridioformis_A, 95.0, 79.56, 0.29; GCF_005845215.1, s__Enterocloster sp005845215, 95.0, 79.53, 0.33; GCF_002234575.2, s__Enterocloster bolteae, 95.0, 79.43, 0.32; GCA_001304855.1, s__Enterocloster sp001304855, 95.0, 78.49, 0.22; GCF_900753815.1, s__Enterocloster sp900753815, 95.0, 78.44, 0.21; GCF_900770345.1, s__Enterocloster sp900770345, 95.0, 78.3, 0.13; GCA_900549235.1, s__Enterocloster sp900549235, 95.0, 78.14, 0.18; GCF_001517625.2, s__Enterocloster sp001517625, 95.0, 78.03, 0.13; GCF_902364025.1, s__Enterocloster lavalensis, 95.0, 77.89, 0.18; GCA_900551225.1, s__Enterocloster sp900551225, 95.0, 77.86, 0.19; GCF_000158075.1, s__Enterocloster asparagiformis, 95.0, 77.85, 0.18; GCF_009696375.1, s__Enterocloster sp900540675, 95.0, 77.8, 0.14; GCF_013282095.1, s__Enterocloster sp900538485, 95.0, 77.71, 0.12; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 77.68, 0.11; GCA_900555045.1, s__Enterocloster sp900555045, 95.0, 77.65, 0.15; GCA_900541315.1, s__Enterocloster sp900541315, 95.0, 77.59, 0.11; GCA_900555905.1, s__Enterocloster sp900555905, 95.0, 77.55, 0.13; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 77.42, 0.1; GCF_900759225.1, s__Enterocloster sp900759225, 95.0, 77.34, 0.19; GCA_900547035.1, s__Enterocloster sp900547035, 95.0, 76.98, 0.08	56.4	11	N/A	N/A
Bin_8_7-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	19.63	11	0.848081233809117	N/A
Bin_8_8-contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter sp900545915	GCA_900545915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter sp900545915	95.75	0.94	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__	ANI	topological placement and ANI have incongruent species assignments	GCA_900545915.1, s__Coprobacter sp900545915, 95.0, 95.75, 0.94; GCF_000473955.1, s__Coprobacter fastidiosus, 95.0, 95.33, 0.9; GCA_900555475.1, s__Coprobacter sp900555475, 95.0, 93.73, 0.81; GCA_000803105.1, s__Coprobacter secundus, 95.0, 76.49, 0.1	17.01	11	N/A	N/A
Bin_9_10_1-contigs	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__Olegusella massiliensis	GCF_900078545.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__Olegusella massiliensis	98.31	0.94	GCF_900078545.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__Olegusella massiliensis	98.31	0.94	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000466405.1, s__Olegusella sp000466405, 95.0, 89.32, 0.8; GCA_900314685.1, s__Olegusella sp900314685, 95.0, 77.68, 0.08; GCA_002407925.1, s__Olegusella sp002407925, 95.0, 77.37, 0.07; GCA_900315165.1, s__Olegusella sp900315165, 95.0, 77.28, 0.09	91.66	11	N/A	N/A
Bin_9_11-contigs	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__Campylobacter_B ureolyticus	GCF_013372225.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__Campylobacter_B ureolyticus	95.82	0.88	GCF_013372225.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__Campylobacter_B ureolyticus	95.82	0.88	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000413435.1, s__Campylobacter_B ureolyticus_A, 95.0, 94.82, 0.88; GCF_000017585.1, s__Campylobacter_B hominis, 95.0, 79.3, 0.21; GCF_009690845.1, s__Campylobacter_B sp009690845, 95.0, 78.28, 0.42; GCF_013201645.1, s__Campylobacter_B corcagiensis, 95.0, 78.16, 0.43; GCA_012519705.1, s__Campylobacter_B sp012519705, 95.0, 77.55, 0.38; GCF_013201685.1, s__Campylobacter_B geochelonis, 95.0, 77.35, 0.3; GCF_008245005.1, s__Campylobacter_B sputorum, 95.0, 77.29, 0.27; GCF_013201895.1, s__Campylobacter_B blaseri, 95.0, 77.25, 0.38; GCF_002220775.1, s__Campylobacter_B sputorum_B, 95.0, 77.07, 0.3; GCF_001190745.1, s__Campylobacter_B gracilis, 95.0, 77.05, 0.06; GCA_012728225.1, s__Campylobacter_B sp012728225, 95.0, 76.97, 0.27; GCA_900539505.1, s__Campylobacter_B sp900539505, 95.0, 75.6, 0.05	91.7	11	N/A	N/A
Bin_9_12_1-contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	GCF_000154105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	97.41	0.81	GCF_000154105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	97.41	0.81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 91.66, 0.75; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 89.68, 0.72; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 88.22, 0.65; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 87.48, 0.71; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 82.2, 0.6; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 81.91, 0.55; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 79.26, 0.35; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 79.1, 0.33; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 79.08, 0.33; GCA_014647375.1, s__Parabacteroides faecis, 95.0, 79.08, 0.32; GCA_900540715.1, s__Parabacteroides sp900540715, 95.0, 79.06, 0.29; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 78.99, 0.32; GCF_000012845.1, s__Parabacteroides distasonis, 95.0, 78.98, 0.21; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 78.92, 0.26; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 78.92, 0.23; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 78.91, 0.22; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 78.81, 0.33; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 78.47, 0.18; GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 78.46, 0.25; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 78.33, 0.24; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 77.8, 0.1; GCA_000436495.1, s__Parabacteroides sp000436495, 95.0, 77.8, 0.16; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 77.72, 0.12; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 77.56, 0.13; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 77.52, 0.15; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 77.11, 0.1; GCA_900552415.1, s__Parabacteroides sp900552415, 95.0, 76.72, 0.14	97.2	11	N/A	N/A
Bin_9_13_1-contigs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp900762445	GCA_900762445.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp900762445	99.99	0.99	GCA_900762445.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp900762445	99.99	0.99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900757865.1, s__Sutterella sp900757865, 95.0, 79.33, 0.18; GCF_000297775.1, s__Sutterella wadsworthensis_A, 95.0, 78.95, 0.16; GCA_900764215.1, s__Sutterella sp900764215, 95.0, 78.43, 0.12; GCA_900543805.1, s__Sutterella sp900543805, 95.0, 78.32, 0.14; GCA_900545275.1, s__Sutterella sp900545275, 95.0, 78.23, 0.16; GCF_003609995.1, s__Sutterella megalosphaeroides, 95.0, 77.9, 0.17; GCA_900754475.1, s__Sutterella sp900754475, 95.0, 77.81, 0.13; GCF_000250875.1, s__Sutterella parvirubra, 95.0, 77.72, 0.13; GCF_006337085.1, s__Sutterella faecalis, 95.0, 77.49, 0.12; GCF_009183815.1, s__Sutterella seckii_A, 95.0, 77.35, 0.12; GCF_003315195.1, s__Sutterella wadsworthensis, 95.0, 77.29, 0.12; GCA_900770335.1, s__Sutterella sp900770335, 95.0, 77.15, 0.09	89.87	11	N/A	N/A
Bin_9_14_1-contigs	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella pneumosintes	GCF_001717505.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella pneumosintes	99.63	0.99	GCF_001717505.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella pneumosintes	99.63	0.99	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900103425.1, s__Allisonella histaminiformans, 95.0, 79.15, 0.17	96.9	11	N/A	N/A
Bin_9_15_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp000165065	GCF_000165065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp000165065	97.9	0.87	GCF_000165065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp000165065	97.9	0.87	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003481775.1, s__Clostridium_AQ sp003481775, 95.0, 82.96, 0.65; GCF_012317185.1, s__Clostridium_AQ innocuum, 95.0, 82.89, 0.66; GCA_900552125.1, s__Clostridium_AQ sp900552125, 95.0, 77.27, 0.17	78.14	11	N/A	N/A
Bin_9_16_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	GCF_012317185.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	99.77	0.99	GCF_012317185.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	99.77	0.99	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003481775.1, s__Clostridium_AQ sp003481775, 95.0, 90.09, 0.8; GCF_000165065.1, s__Clostridium_AQ sp000165065, 95.0, 83.06, 0.64; GCA_900552125.1, s__Clostridium_AQ sp900552125, 95.0, 77.89, 0.17	87.77	11	N/A	N/A
Bin_9_17-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous	GCF_003425665.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous	98.94	0.91	GCF_003425665.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous	98.94	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004554585.1, s__Evtepia sp004554585, 95.0, 82.83, 0.61; GCA_900546255.1, s__Evtepia sp900546255, 95.0, 82.47, 0.59; GCA_004551945.1, s__Evtepia sp004551945, 95.0, 81.69, 0.58; GCA_004556345.1, s__Evtepia sp004556345, 95.0, 81.34, 0.56; GCA_900758955.1, s__Evtepia sp900758955, 95.0, 78.08, 0.17; GCF_000620945.1, s__Evtepia viridis, 95.0, 77.41, 0.08	94.56	11	N/A	N/A
Bin_9_18_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	GCF_004340125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	98.75	0.94	GCF_004340125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	98.75	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.09	11	N/A	N/A
Bin_9_19_1-contigs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	GCA_900635425.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	98.35	0.89	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__	ANI	topological placement and ANI have incongruent species assignments	GCA_900635425.1, s__Citrobacter freundii, 95.0, 98.35, 0.89; GCF_002042885.1, s__Citrobacter portucalensis, 95.0, 94.72, 0.86; GCF_013614655.1, s__Citrobacter europaeus, 95.0, 92.7, 0.88; GCA_001686385.1, s__Citrobacter freundii_A, 95.0, 92.53, 0.85; GCF_004353845.1, s__Citrobacter freundii_E, 95.0, 92.41, 0.86; GCF_002075345.1, s__Citrobacter braakii, 95.0, 92.29, 0.82; GCF_003818115.1, s__Citrobacter youngae, 95.0, 91.61, 0.81; GCF_000759755.1, s__Citrobacter werkmanii, 95.0, 90.74, 0.83; GCF_000155975.1, s__Citrobacter portucalensis_A, 95.0, 90.54, 0.82; GCF_005281345.1, s__Citrobacter sp005281345, 95.0, 88.66, 0.78; GCF_004684345.1, s__Citrobacter sp004684345, 95.0, 87.65, 0.81; GCF_001037495.1, s__Citrobacter murliniae, 95.0, 86.85, 0.79; GCF_013337685.1, s__Citrobacter gillenii, 95.0, 86.77, 0.79; GCF_010231475.1, s__Citrobacter sp010231475, 95.0, 83.33, 0.64	70.58	11	N/A	N/A
Bin_9_1_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	GCF_002834235.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	97.61	0.8	GCF_002834235.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	97.61	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002834225.1, s__Ruminococcus_E bromii, 95.0, 94.91, 0.83; GCA_902771755.1, s__Ruminococcus_E sp902771755, 95.0, 92.42, 0.79; GCA_902766775.1, s__Ruminococcus_E sp902766775, 95.0, 90.39, 0.82; GCF_003438075.1, s__Ruminococcus_E sp003438075, 95.0, 80.57, 0.37; GCF_014288065.1, s__Ruminococcus_E sp003526955, 95.0, 80.24, 0.36; GCA_002491825.1, s__Ruminococcus_E sp002491825, 95.0, 79.95, 0.47; GCA_003521625.1, s__Ruminococcus_E sp003521625, 95.0, 79.52, 0.42; GCA_902766885.1, s__Ruminococcus_E sp902766885, 95.0, 79.46, 0.41; GCA_002493005.1, s__Ruminococcus_E sp002493005, 95.0, 79.44, 0.43; GCF_900101355.1, s__Ruminococcus_E bromii_A, 95.0, 79.22, 0.3; GCA_002493635.1, s__Ruminococcus_E sp002493635, 95.0, 79.03, 0.35; GCF_900755995.1, s__Ruminococcus_E sp900755995, 95.0, 78.94, 0.29; GCA_900543095.1, s__Ruminococcus_E sp900543095, 95.0, 78.75, 0.37; GCA_900313895.1, s__Ruminococcus_E sp900313895, 95.0, 78.23, 0.02; GCA_900315085.1, s__Ruminococcus_E sp900315085, 95.0, 78.0, 0.22; GCA_900315605.1, s__Ruminococcus_E sp900315605, 95.0, 77.91, 0.16; GCF_005601135.1, s__Ruminococcus_E sp900314705, 95.0, 77.66, 0.13; GCA_902794395.1, s__Ruminococcus_E sp902794395, 95.0, 77.6, 0.09; GCA_900319655.1, s__Ruminococcus_E sp900319655, 95.0, 77.6, 0.24; GCA_900316555.1, s__Ruminococcus_E sp900316555, 95.0, 77.57, 0.15; GCA_900318495.1, s__Ruminococcus_E sp900318495, 95.0, 77.55, 0.22; GCA_900315195.1, s__Ruminococcus_E sp900315195, 95.0, 77.53, 0.17; GCA_902785365.1, s__Ruminococcus_E sp902785365, 95.0, 77.48, 0.11; GCF_900100595.1, s__Ruminococcus_E sp900100595, 95.0, 77.48, 0.11; GCA_900316435.1, s__Ruminococcus_E sp900316435, 95.0, 77.47, 0.15; GCA_002350765.1, s__Ruminococcus_E sp002350765, 95.0, 77.44, 0.09; GCA_900314795.1, s__Ruminococcus_E sp900314795, 95.0, 77.44, 0.04; GCA_902767845.1, s__Ruminococcus_E sp902767845, 95.0, 77.4, 0.1; GCA_902798605.1, s__Ruminococcus_E sp902798605, 95.0, 77.39, 0.12; GCA_004560275.1, s__Ruminococcus_E sp004560275, 95.0, 77.39, 0.16; GCA_900315785.1, s__Ruminococcus_E sp900315785, 95.0, 77.38, 0.13; GCA_902776375.1, s__Ruminococcus_E sp902776375, 95.0, 77.32, 0.1; GCA_003520555.1, s__Ruminococcus_E sp003520555, 95.0, 77.31, 0.19; GCA_902774325.1, s__Ruminococcus_E sp902774325, 95.0, 77.27, 0.08; GCA_902792105.1, s__Ruminococcus_E sp902792105, 95.0, 77.24, 0.17; GCA_902784855.1, s__Ruminococcus_E sp902784855, 95.0, 77.21, 0.07; GCA_900316385.1, s__Ruminococcus_E sp900316385, 95.0, 77.17, 0.11; GCA_902799325.1, s__Ruminococcus_E sp902799325, 95.0, 77.09, 0.09; GCA_900318905.1, s__Ruminococcus_E sp900318905, 95.0, 77.0, 0.16; GCA_902777275.1, s__Ruminococcus_E sp902777275, 95.0, 76.99, 0.11; GCA_902790475.1, s__Ruminococcus_E sp902790475, 95.0, 76.96, 0.12; GCA_902772755.1, s__Ruminococcus_E sp902772755, 95.0, 76.94, 0.08; GCA_902787145.1, s__Ruminococcus_E sp902787145, 95.0, 76.93, 0.08; GCA_902798365.1, s__Ruminococcus_E sp902798365, 95.0, 76.85, 0.14; GCA_002353935.1, s__Ruminococcus_E sp002353935, 95.0, 76.84, 0.06; GCA_902793125.1, s__Ruminococcus_E sp902793125, 95.0, 76.82, 0.09; GCA_900317315.1, s__Ruminococcus_E sp900317315, 95.0, 76.76, 0.08; GCA_902776975.1, s__Ruminococcus_E sp902776975, 95.0, 76.68, 0.03; GCA_900317595.1, s__Ruminococcus_E sp900317595, 95.0, 76.66, 0.08; GCA_902785355.1, s__Ruminococcus_E sp902785355, 95.0, 76.61, 0.03; GCA_902765625.1, s__Ruminococcus_E sp902765625, 95.0, 76.59, 0.1; GCA_902798755.1, s__Ruminococcus_E sp902798755, 95.0, 76.57, 0.03; GCA_902797655.1, s__Ruminococcus_E sp902797655, 95.0, 76.56, 0.09; GCA_902773635.1, s__Ruminococcus_E sp902773635, 95.0, 76.54, 0.04; GCA_900317875.1, s__Ruminococcus_E sp900317875, 95.0, 76.53, 0.12; GCA_902797225.1, s__Ruminococcus_E sp902797225, 95.0, 76.52, 0.07; GCA_902761375.1, s__Ruminococcus_E sp902761375, 95.0, 76.5, 0.08; GCA_902797525.1, s__Ruminococcus_E sp902797525, 95.0, 76.41, 0.11; GCA_902763855.1, s__Ruminococcus_E sp902763855, 95.0, 76.38, 0.03; GCA_902767325.1, s__Ruminococcus_E sp902767325, 95.0, 76.37, 0.13; GCA_900316815.1, s__Ruminococcus_E sp900316815, 95.0, 76.34, 0.06; GCA_902776185.1, s__Ruminococcus_E sp902776185, 95.0, 76.33, 0.03; GCA_900320415.1, s__Ruminococcus_E sp900320415, 95.0, 76.32, 0.07; GCA_900319615.1, s__Ruminococcus_E sp900319615, 95.0, 75.95, 0.03; GCA_900315815.1, s__Ruminococcus_E sp900315815, 95.0, 75.95, 0.03; GCA_902764715.1, s__Ruminococcus_E sp902764715, 95.0, 75.83, 0.02; GCA_902790985.1, s__Ruminococcus_E sp902790985, 95.0, 75.75, 0.02; GCA_902797825.1, s__Ruminococcus_E sp900313865, 95.0, 75.67, 0.01; GCA_900320995.1, s__Ruminococcus_E sp900320995, 95.0, 75.63, 0.03; GCA_902773035.1, s__Ruminococcus_E sp902773035, 95.0, 75.61, 0.1; GCA_002394725.1, s__Ruminococcus_E sp002394725, 95.0, 75.54, 0.02; GCA_902773155.1, s__Ruminococcus_E sp902773155, 95.0, 75.54, 0.04; GCA_902796225.1, s__Ruminococcus_E sp902796225, 95.0, 75.23, 0.01; GCA_902779225.1, s__Ruminococcus_E sp902779225, 95.0, 75.21, 0.03; GCA_003499325.1, s__Ruminococcus_E sp003499325, 95.0, 75.16, 0.04	95.77	11	N/A	N/A
