genome,location,length
chicken1_concoct_20_refined_2_Bin_6_27-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_27-contigs.fa,2441531
chicken1_concoct_20_refined_2_Bin_6_28_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_28_1-contigs.fa,2449886
chicken1_concoct_20_refined_2_Bin_6_2_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_2_1-contigs.fa,2086494
chicken1_concoct_20_refined_2_Bin_6_3_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_3_1-contigs.fa,2293706
chicken1_concoct_20_refined_2_Bin_6_4-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_4-contigs.fa,3216424
chicken1_concoct_20_refined_2_Bin_6_5-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_5-contigs.fa,2702909
chicken1_concoct_20_refined_2_Bin_6_6-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_6-contigs.fa,2102805
chicken1_concoct_20_refined_2_Bin_6_7-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_7-contigs.fa,3441091
chicken1_concoct_20_refined_2_Bin_6_8-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_8-contigs.fa,2673975
chicken1_concoct_20_refined_2_Bin_6_9_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_9_1-contigs.fa,2252828
chicken1_concoct_20_refined_2_Bin_7_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_1-contigs.fa,2148447
chicken1_concoct_20_refined_2_Bin_7_11-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_11-contigs.fa,2004022
chicken1_concoct_20_refined_2_Bin_7_12-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_12-contigs.fa,2191757
chicken1_concoct_20_refined_2_Bin_7_14-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_14-contigs.fa,2878801
chicken1_concoct_20_refined_2_Bin_7_2-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_2-contigs.fa,1678859
chicken1_concoct_20_refined_2_Bin_7_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_3-contigs.fa,1901875
chicken1_concoct_20_refined_2_Bin_7_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_4_1-contigs.fa,3548458
chicken1_concoct_20_refined_2_Bin_7_5_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_5_1-contigs.fa,2411408
chicken1_concoct_20_refined_2_Bin_7_6_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_6_1-contigs.fa,2959585
chicken1_concoct_20_refined_2_Bin_7_7-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_7-contigs.fa,1860680
chicken1_concoct_20_refined_2_Bin_7_8_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_8_1-contigs.fa,3911346
chicken1_concoct_20_refined_2_Bin_7_9_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_7_9_1-contigs.fa,4907923
chicken1_concoct_20_refined_2_Bin_8_1_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_8_1_1-contigs.fa,2610001
chicken1_concoct_20_refined_2_Bin_8_2_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_8_2_1-contigs.fa,2403433
chicken1_concoct_20_refined_2_Bin_8_3_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_8_3_1-contigs.fa,2139475
chicken1_concoct_20_refined_2_Bin_8_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_8_4_1-contigs.fa,2351585
chicken1_concoct_20_refined_2_Bin_8_5_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_8_5_1-contigs.fa,2449001
chicken1_concoct_20_refined_2_Bin_9_10_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_10_1-contigs.fa,3756163
chicken1_concoct_20_refined_2_Bin_9_11_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_11_1-contigs.fa,2204266
chicken1_concoct_20_refined_2_Bin_9_12-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_12-contigs.fa,3671085
chicken1_concoct_20_refined_2_Bin_9_13_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_13_1-contigs.fa,1243872
chicken1_concoct_20_refined_2_Bin_9_14-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_14-contigs.fa,2915226
chicken1_concoct_20_refined_2_Bin_9_15-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_15-contigs.fa,2039329
chicken1_concoct_20_refined_2_Bin_9_16-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_16-contigs.fa,3088233
chicken1_concoct_20_refined_2_Bin_9_17-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_17-contigs.fa,3587157
chicken1_concoct_20_refined_2_Bin_9_18-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_18-contigs.fa,3365627
chicken1_concoct_20_refined_2_Bin_9_19-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_19-contigs.fa,3403148
chicken1_concoct_20_refined_2_Bin_9_1_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_1_1-contigs.fa,2731319
chicken1_concoct_20_refined_2_Bin_9_2-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_2-contigs.fa,1291224
chicken1_concoct_20_refined_2_Bin_9_20-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_20-contigs.fa,5165740
chicken1_concoct_20_refined_2_Bin_9_3_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_3_1-contigs.fa,2874018
chicken1_concoct_20_refined_2_Bin_9_4-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_4-contigs.fa,2433463
chicken1_concoct_20_refined_2_Bin_9_5_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_5_1-contigs.fa,2720024
chicken1_concoct_20_refined_2_Bin_9_6_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_6_1-contigs.fa,2064084
chicken1_concoct_20_refined_2_Bin_9_7-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_7-contigs.fa,2025262
chicken1_concoct_20_refined_2_Bin_9_8-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_8-contigs.fa,2936300
chicken1_concoct_20_refined_2_Bin_9_9-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_9_9-contigs.fa,2474506
